Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,TTWO,TTWO,100,低,TTWO,238.08,44.1,9.12,67.5,2.25,227.66,212.19,1.0529,246.25,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+9 · TC+3 · Bonus+5,從20日高點回檔3.3%；站上EMA20(+4.6%)；1M報酬9.1%；超額報酬vs SPY:+4.7%；SPY:+4.4%&QQQ:+9.1%；RSI68；MACD金叉多頭；站上SMA200,18,13,12,9,3,5,待 Grok 評分,待 Grok 評分
2,2,AVB,AVB,96,低,AVB,184.11,26.1,7.47,56.3,2.19,182.49,173.6,-0.4895,188.01,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+6 · TC+0 · Bonus+5,從20日高點回檔2.1%；站上EMA20(+0.9%)；1M報酬7.5%；超額報酬vs SPY:+3.0%；SPY:+4.4%&QQQ:+9.1%；RSI56；MACD待確認；站上SMA200,18,15,12,6,0,5,待 Grok 評分,待 Grok 評分
3,3,CPRT,Copart,95,低,CPRT,34.4,33.1,2.14,59.5,2.11,33.34,33.27,0.0943,34.53,中,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+0 · TC+10 · Bonus+0,從20日高點回檔0.4%；站上EMA20(+3.2%)；1M報酬2.1%；超額報酬vs SPY:-2.3%；SPY:+4.4%&QQQ:+9.1%；RSI59；MACD金叉多頭,18,15,12,0,10,0,待 Grok 評分,待 Grok 評分
4,4,FSLR,第一太陽能,93,低,FSLR,248.88,26.7,31.88,68.8,1.63,222.43,204.44,2.1178,257.0,中,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔3.2%；站上EMA20(+11.9%)；1M報酬31.9%；超額報酬vs SPY:+27.5%；SPY:+4.4%&QQQ:+9.1%；RSI69；MACD金叉多頭；站上SMA200,12,13,8,12,3,5,待 Grok 評分,待 Grok 評分
5,5,ARM,ARM,92,低,ARM,298.23,317.3,51.72,75.5,1.76,220.08,178.22,4.3359,298.7,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.2%；站上EMA20(+35.5%)；1M報酬51.7%；超額報酬vs SPY:+47.3%；SPY:+4.4%&QQQ:+9.1%；RSI76；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
6,6,EQR,EQR,86,低,EQR,65.76,24.6,6.58,58.5,1.55,64.88,62.1,-0.1334,66.95,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+0 · Bonus+5,從20日高點回檔1.8%；站上EMA20(+1.4%)；1M報酬6.6%；超額報酬vs SPY:+2.1%；SPY:+4.4%&QQQ:+9.1%；RSI58；MACD待確認；站上SMA200,12,15,8,6,0,5,待 Grok 評分,待 Grok 評分
7,7,UAL,UAL,84,低,UAL,99.64,32.3,8.65,57.1,1.21,95.02,93.57,0.2769,103.77,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔4.0%；站上EMA20(+4.9%)；1M報酬8.6%；超額報酬vs SPY:+4.2%；SPY:+4.4%&QQQ:+9.1%；RSI57；MACD金叉多頭,8,13,4,9,10,0,待 Grok 評分,待 Grok 評分
8,8,GS,高盛集團,83,低,GS,988.17,291.5,5.7,64.9,1.31,941.21,891.88,2.1979,999.5,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+5.0%)；1M報酬5.7%；超額報酬vs SPY:+1.3%；SPY:+4.4%&QQQ:+9.1%；RSI65；MACD金叉多頭；站上SMA200,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
9,9,DXCM,德康醫療,82,低,DXCM,71.9,27.7,13.39,69.7,1.29,63.53,63.32,1.5301,72.27,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔0.5%；站上EMA20(+13.2%)；1M報酬13.4%；超額報酬vs SPY:+9.0%；SPY:+4.4%&QQQ:+9.1%；RSI70；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
10,10,SLB,斯倫貝謝,80,低,SLB,57.25,85.6,5.34,62.5,1.44,55.44,52.52,0.051,57.7,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+3 · TC+10 · Bonus+0,從20日高點回檔0.8%；站上EMA20(+3.3%)；1M報酬5.3%；超額報酬vs SPY:+0.9%；SPY:+4.4%&QQQ:+9.1%；RSI62；MACD金叉多頭；站上SMA200,8,15,4,3,10,0,待 Grok 評分,待 Grok 評分
11,11,AFL,美國家庭,80,低,AFL,117.81,60.0,3.2,64.6,1.32,115.19,111.9,0.2701,119.19,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+3 · TC+10 · Bonus+0,從20日高點回檔1.2%；站上EMA20(+2.3%)；1M報酬3.2%；超額報酬vs SPY:-1.2%；SPY:+4.4%&QQQ:+9.1%；RSI65；MACD金叉多頭；站上SMA200,8,15,4,3,10,0,待 Grok 評分,待 Grok 評分
12,12,D,D,79,中,D,68.29,60.1,12.04,69.5,1.23,64.31,62.76,0.6547,68.97,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+3 · Bonus+0,從20日高點回檔1.0%；站上EMA20(+6.2%)；1M報酬12.0%；超額報酬vs SPY:+7.6%；SPY:+4.4%&QQQ:+9.1%；RSI70；MACD金叉多頭；站上SMA200,8,15,4,9,3,0,待 Grok 評分,待 Grok 評分
13,13,TRGP,TRGP,79,中,TRGP,270.24,58.0,14.73,64.3,1.02,259.84,247.56,1.4086,280.0,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.5%；站上EMA20(+4.0%)；1M報酬14.7%；超額報酬vs SPY:+10.3%；SPY:+4.4%&QQQ:+9.1%；RSI64；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
14,14,DAL,DAL,78,中,DAL,75.65,49.7,10.88,63.9,1.14,70.75,67.95,0.2302,75.7,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.1%；站上EMA20(+6.9%)；1M報酬10.9%；超額報酬vs SPY:+6.4%；SPY:+4.4%&QQQ:+9.1%；RSI64；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
15,15,UDR,UDR,78,中,UDR,37.51,12.2,8.69,62.1,1.04,36.79,35.36,0.0289,37.93,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+1.9%)；1M報酬8.7%；超額報酬vs SPY:+4.3%；SPY:+4.4%&QQQ:+9.1%；RSI62；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
16,16,LUV,LUV,78,中,LUV,40.78,19.9,3.63,55.0,1.23,39.47,39.45,0.0859,42.39,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+3 · TC+10 · Bonus+0,從20日高點回檔3.8%；站上EMA20(+3.3%)；1M報酬3.6%；超額報酬vs SPY:-0.8%；SPY:+4.4%&QQQ:+9.1%；RSI55；MACD金叉多頭；站上SMA200,8,13,4,3,10,0,待 Grok 評分,待 Grok 評分
17,17,MO,奧馳亞,77,中,MO,73.71,123.1,13.09,64.1,0.65,71.02,67.69,0.2226,74.56,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+3.8%)；1M報酬13.1%；超額報酬vs SPY:+8.7%；SPY:+4.4%&QQQ:+9.1%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
18,18,MET,大都會人壽,76,中,MET,84.3,54.2,10.36,74.4,1.28,79.27,74.69,0.3317,84.38,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+0 · Bonus+0,從20日高點回檔0.1%；站上EMA20(+6.3%)；1M報酬10.4%；超額報酬vs SPY:+5.9%；SPY:+4.4%&QQQ:+9.1%；RSI74；MACD金叉多頭；站上SMA200,8,15,4,9,0,0,待 Grok 評分,待 Grok 評分
