Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,RVTY,"Revvity, Inc.",100,低,"Revvity, Inc.",126.59,14.1,12.5,64.3,1.96,121.08,114.32,0.7276,129.8,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.5%；站上EMA20(+4.5%)；1M報酬12.5%；超額報酬vs SPY:+12.0%；SPY:+0.5%&QQQ:+1.1%；RSI64；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
2,2,SLB,斯倫貝謝,100,低,SLB Limited,57.15,84.8,15.9,62.6,1.61,54.07,50.16,0.4361,60.46,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔5.5%；站上EMA20(+5.7%)；1M報酬15.9%；超額報酬vs SPY:+15.4%；SPY:+0.5%&QQQ:+1.1%；RSI63；MACD金叉多頭；站上SMA200,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
3,3,MDT,美敦力,97,低,Medtronic plc.,92.04,117.8,7.79,59.4,2.52,90.19,85.68,-0.3361,95.41,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+9 · TC+0 · Bonus+5,從20日高點回檔3.5%；站上EMA20(+2.1%)；1M報酬7.8%；超額報酬vs SPY:+7.2%；SPY:+0.5%&QQQ:+1.1%；RSI59；MACD待確認；站上SMA200,18,13,12,9,0,5,待 Grok 評分,待 Grok 評分
4,4,SPGI,標普全球,97,低,S&P Global Inc.,440.21,129.8,5.99,60.1,1.85,428.35,421.7,2.0449,454.92,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔3.2%；站上EMA20(+2.8%)；1M報酬6.0%；超額報酬vs SPY:+5.5%；SPY:+0.5%&QQQ:+1.1%；RSI60；MACD金叉多頭；站上SMA200,12,13,8,9,10,5,待 Grok 評分,待 Grok 評分
5,5,AJG,Arthur J. Gallagher & Co.,97,低,Arthur J. Gallagher & Co.,262.0,67.2,5.04,56.4,1.53,258.18,249.73,0.0836,272.79,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔4.0%；站上EMA20(+1.5%)；1M報酬5.0%；超額報酬vs SPY:+4.5%；SPY:+0.5%&QQQ:+1.1%；RSI56；MACD金叉多頭；站上SMA200,12,13,8,9,10,5,待 Grok 評分,待 Grok 評分
6,6,DG,達樂,96,低,Dollar General Corporation,131.09,28.9,3.18,64.2,1.6,124.11,121.61,0.5465,132.5,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔1.1%；站上EMA20(+5.6%)；1M報酬3.2%；超額報酬vs SPY:+2.6%；SPY:+0.5%&QQQ:+1.1%；RSI64；MACD金叉多頭；站上SMA200,12,15,8,6,10,5,待 Grok 評分,待 Grok 評分
7,7,DE,迪爾公司,95,低,Deere & Company,676.08,182.3,14.07,65.6,1.83,626.65,612.73,5.1395,677.89,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.3%；站上EMA20(+7.9%)；1M報酬14.1%；超額報酬vs SPY:+13.5%；SPY:+0.5%&QQQ:+1.1%；RSI66；MACD金叉多頭；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
8,8,HOOD,Robinhood,87,低,"Robinhood Markets, Inc.",103.51,93.1,14.58,53.1,1.23,101.57,101.26,0.8381,112.45,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔8.0%；站上EMA20(+1.9%)；1M報酬14.6%；超額報酬vs SPY:+14.0%；SPY:+0.5%&QQQ:+1.1%；RSI53；MACD金叉多頭；站上SMA200,8,13,4,12,10,0,待 Grok 評分,待 Grok 評分
9,9,PANW,派拓網路,87,低,"Palo Alto Networks, Inc.",362.09,295.1,9.12,52.0,1.59,360.72,345.11,-1.7381,398.88,低,基底+40 · CB+12 · PullbackQ+10 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔9.2%；站上EMA20(+0.4%)；1M報酬9.1%；超額報酬vs SPY:+8.6%；SPY:+0.5%&QQQ:+1.1%；RSI52；MACD待確認；站上SMA200,12,10,8,12,0,5,待 Grok 評分,待 Grok 評分
10,10,AAPL,蘋果公司,86,低,Apple Inc.,325.13,4745.0,7.25,61.2,1.31,314.3,312.76,1.5055,327.3,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.7%；站上EMA20(+3.4%)；1M報酬7.2%；超額報酬vs SPY:+6.7%；SPY:+0.5%&QQQ:+1.1%；RSI61；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
