Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,AKAM,"Akamai Technologies, Inc.",98,低,"Akamai Technologies, Inc.",113.94,16.4,5.44,53.4,6.39,110.91,113.27,1.3169,128.46,低,基底+40 · CB+12 · PullbackQ+10 · VS+12 · RS+9 · TC+10 · Bonus+5,從20日高點回檔11.3%；站上EMA20(+2.7%)；1M報酬5.4%；超額報酬vs SPY:+4.5%；SPY:+0.9%&QQQ:+4.8%；RSI53；MACD金叉多頭；站上SMA200,12,10,12,9,10,5,待 Grok 評分,待 Grok 評分
2,2,SMCI,"Super Micro Computer, Inc.",89,低,"Super Micro Computer, Inc.",43.26,28.0,15.7,63.8,1.3,39.23,35.03,0.2539,43.76,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+10.3%)；1M報酬15.7%；超額報酬vs SPY:+14.8%；SPY:+0.9%&QQQ:+4.8%；RSI64；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
3,3,MSFT,微軟,86,低,Microsoft Corporation,516.17,3832.8,3.99,63.3,1.75,497.23,475.4,-0.7997,519.4,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+0 · Bonus+5,從20日高點回檔0.6%；站上EMA20(+3.8%)；1M報酬4.0%；超額報酬vs SPY:+3.1%；SPY:+0.9%&QQQ:+4.8%；RSI63；MACD待確認；站上SMA200,12,15,8,6,0,5,待 Grok 評分,待 Grok 評分
4,4,QCOM,高通,82,低,QUALCOMM Incorporated,201.97,215.7,24.03,68.0,1.22,183.74,169.64,2.1322,205.85,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+9.9%)；1M報酬24.0%；超額報酬vs SPY:+23.1%；SPY:+0.9%&QQQ:+4.8%；RSI68；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
5,5,BE,Bloom Energy Corporation,81,低,Bloom Energy Corporation,288.7,85.0,32.3,62.8,1.04,259.73,229.68,1.4494,292.72,高,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.4%；站上EMA20(+11.2%)；1M報酬32.3%；超額報酬vs SPY:+31.4%；SPY:+0.9%&QQQ:+4.8%；RSI63；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
6,6,DDOG,Datadog,80,低,"Datadog, Inc.",268.13,96.3,17.77,67.0,1.46,239.61,242.7,5.311,280.7,中,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔4.5%；站上EMA20(+11.9%)；1M報酬17.8%；超額報酬vs SPY:+16.8%；SPY:+0.9%&QQQ:+4.8%；RSI67；MACD金叉多頭；站上SMA200,8,13,4,12,3,0,待 Grok 評分,待 Grok 評分
7,7,ILMN,"Illumina, Inc.",79,中,"Illumina, Inc.",270.0,40.8,20.09,73.7,1.27,233.78,210.8,4.9818,277.95,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔2.9%；站上EMA20(+15.5%)；1M報酬20.1%；超額報酬vs SPY:+19.1%；SPY:+0.9%&QQQ:+4.8%；RSI74；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
8,8,VTRS,Viatris Inc.,79,中,Viatris Inc.,17.83,20.5,5.82,68.8,1.21,16.97,16.82,0.0976,17.98,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+3 · Bonus+0,從20日高點回檔0.8%；站上EMA20(+5.1%)；1M報酬5.8%；超額報酬vs SPY:+4.9%；SPY:+0.9%&QQQ:+4.8%；RSI69；MACD金叉多頭；站上SMA200,8,15,4,9,3,0,待 Grok 評分,待 Grok 評分
9,9,MCHP,微芯科技,78,中,Microchip Technology Incorporat,78.69,42.7,6.27,59.4,1.14,74.38,75.89,0.8665,78.96,中,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+5.8%)；1M報酬6.3%；超額報酬vs SPY:+5.3%；SPY:+0.9%&QQQ:+4.8%；RSI59；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
10,10,ON,安森美,78,中,ON Semiconductor Corporation,77.2,30.1,5.44,54.8,1.01,73.43,77.73,1.0471,77.68,中,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.6%；站上EMA20(+5.1%)；1M報酬5.4%；超額報酬vs SPY:+4.5%；SPY:+0.9%&QQQ:+4.8%；RSI55；MACD金叉多頭,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
