Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
11,11,COF,Capital One,81,低,Capital One Financial Corporati,208.89,128.7,13.08,62.0,1.08,200.38,192.12,0.0786,210.1,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.6%；站上EMA20(+4.2%)；1M報酬13.1%；超額報酬vs SPY:+11.1%；SPY:+2.0%&QQQ:-0.4%；RSI62；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
12,12,DHR,丹納赫,81,低,Danaher Corporation,200.79,142.1,11.72,64.6,1.08,192.37,181.23,0.6224,202.36,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.8%；站上EMA20(+4.4%)；1M報酬11.7%；超額報酬vs SPY:+9.7%；SPY:+2.0%&QQQ:-0.4%；RSI65；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
13,13,STT,State Street Corporation,79,中,State Street Corporation,186.59,51.6,11.86,74.2,1.44,174.4,162.9,0.7702,186.99,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔0.2%；站上EMA20(+7.0%)；1M報酬11.9%；超額報酬vs SPY:+9.8%；SPY:+2.0%&QQQ:-0.4%；RSI74；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
14,14,BBY,"Best Buy Co., Inc.",79,中,"Best Buy Co., Inc.",85.37,18.0,10.16,72.7,1.27,78.51,70.25,0.3434,86.35,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+8.7%)；1M報酬10.2%；超額報酬vs SPY:+8.1%；SPY:+2.0%&QQQ:-0.4%；RSI73；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
15,15,GS,高盛集團,79,中,"Goldman Sachs Group, Inc. (The)",1152.07,339.9,8.4,68.9,1.24,1062.19,1020.18,7.2719,1153.99,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+3 · Bonus+0,從20日高點回檔0.2%；站上EMA20(+8.5%)；1M報酬8.4%；超額報酬vs SPY:+6.4%；SPY:+2.0%&QQQ:-0.4%；RSI69；MACD金叉多頭；站上SMA200,8,15,4,9,3,0,待 Grok 評分,待 Grok 評分
16,16,PNC,PNC金融,79,中,"PNC Financial Services Group, I",254.15,102.1,6.94,66.8,1.22,245.82,230.92,-0.1346,256.22,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+3 · Bonus+0,從20日高點回檔0.8%；站上EMA20(+3.4%)；1M報酬6.9%；超額報酬vs SPY:+4.9%；SPY:+2.0%&QQQ:-0.4%；RSI67；MACD待確認；站上SMA200,8,15,4,9,3,0,待 Grok 評分,待 Grok 評分
17,17,CTVA,"Corteva, Inc.",79,中,"Corteva, Inc.",84.45,56.5,10.91,57.8,1.01,83.2,80.58,0.0937,87.69,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.7%；站上EMA20(+1.5%)；1M報酬10.9%；超額報酬vs SPY:+8.9%；SPY:+2.0%&QQQ:-0.4%；RSI58；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
18,18,GDDY,GoDaddy Inc.,77,中,GoDaddy Inc.,91.27,12.1,19.71,61.6,0.57,86.4,85.41,0.9721,92.89,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.7%；站上EMA20(+5.6%)；1M報酬19.7%；超額報酬vs SPY:+17.7%；SPY:+2.0%&QQQ:-0.4%；RSI62；MACD金叉多頭,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
19,19,GPN,Global Payments Inc.,77,中,Global Payments Inc.,78.22,21.4,15.52,63.2,0.95,73.41,70.35,0.5239,80.59,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.9%；站上EMA20(+6.5%)；1M報酬15.5%；超額報酬vs SPY:+13.5%；SPY:+2.0%&QQQ:-0.4%；RSI63；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
20,20,V,Visa,77,中,Visa Inc.,355.14,675.4,10.16,63.6,0.9,344.9,331.53,0.6655,365.02,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.7%；站上EMA20(+3.0%)；1M報酬10.2%；超額報酬vs SPY:+8.1%；SPY:+2.0%&QQQ:-0.4%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
21,21,CVNA,Carvana Co.,77,中,Carvana Co.,70.59,50.6,10.12,55.6,0.53,67.51,68.73,0.5084,71.93,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+4.6%)；1M報酬10.1%；超額報酬vs SPY:+8.1%；SPY:+2.0%&QQQ:-0.4%；RSI56；MACD金叉多頭,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
22,22,ALL,Allstate Corporation (The),76,中,Allstate Corporation (The),239.48,61.6,8.05,52.3,1.54,240.68,224.93,-0.3453,257.67,低,基底+40 · CB+6 · PullbackQ+13 · VS+8 · RS+9 · TC+0 · Bonus+0,從20日高點回檔7.1%；貼近EMA20(-0.5%，整理中)；1M報酬8.1%；超額報酬vs SPY:+6.0%；SPY:+2.0%&QQQ:-0.4%；RSI52；MACD待確認；站上SMA200,6,13,8,9,0,0,待 Grok 評分,待 Grok 評分
23,23,CMG,奇波雷墨西哥,76,中,"Chipotle Mexican Grill, Inc.",34.63,44.4,7.45,54.8,1.02,33.95,32.46,0.2109,37.09,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔6.6%；站上EMA20(+2.0%)；1M報酬7.4%；超額報酬vs SPY:+5.4%；SPY:+2.0%&QQQ:-0.4%；RSI55；MACD金叉多頭,4,13,0,9,10,0,待 Grok 評分,待 Grok 評分
24,24,BX,Blackstone Inc.,75,中,Blackstone Inc.,127.05,155.3,3.47,60.7,1.08,121.3,119.83,0.7023,130.65,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+6 · TC+10 · Bonus+0,從20日高點回檔2.8%；站上EMA20(+4.7%)；1M報酬3.5%；超額報酬vs SPY:+1.4%；SPY:+2.0%&QQQ:-0.4%；RSI61；MACD金叉多頭,4,15,0,6,10,0,待 Grok 評分,待 Grok 評分
25,25,JKHY,"Jack Henry & Associates, Inc.",75,中,"Jack Henry & Associates, Inc.",148.47,10.5,15.78,63.4,0.64,141.89,137.52,1.3482,153.41,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.2%；站上EMA20(+4.6%)；1M報酬15.8%；超額報酬vs SPY:+13.8%；SPY:+2.0%&QQQ:-0.4%；RSI63；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
26,26,DDOG,Datadog,75,中,"Datadog, Inc.",264.46,94.1,15.03,61.9,0.7,251.02,228.63,0.3099,276.7,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.4%；站上EMA20(+5.4%)；1M報酬15.0%；超額報酬vs SPY:+13.0%；SPY:+2.0%&QQQ:-0.4%；RSI62；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
27,27,AJG,Arthur J. Gallagher & Co.,75,中,Arthur J. Gallagher & Co.,247.77,63.7,13.3,60.9,0.95,239.7,217.59,0.9883,261.27,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.2%；站上EMA20(+3.4%)；1M報酬13.3%；超額報酬vs SPY:+11.3%；SPY:+2.0%&QQQ:-0.4%；RSI61；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
28,28,BRO,"Brown & Brown, Inc.",75,中,"Brown & Brown, Inc.",66.86,22.7,11.45,58.1,0.95,65.42,60.34,0.1083,70.5,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.2%；站上EMA20(+2.2%)；1M報酬11.5%；超額報酬vs SPY:+9.4%；SPY:+2.0%&QQQ:-0.4%；RSI58；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
29,29,ADBE,Adobe,75,中,Adobe Inc.,224.56,89.3,10.07,53.1,0.68,219.26,231.31,3.3066,232.08,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.2%；站上EMA20(+2.4%)；1M報酬10.1%；超額報酬vs SPY:+8.0%；SPY:+2.0%&QQQ:-0.4%；RSI53；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
30,30,VTR,"Ventas, Inc.",74,中,"Ventas, Inc.",92.29,44.9,9.73,63.3,0.75,89.48,86.5,0.2557,94.84,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.7%；站上EMA20(+3.1%)；1M報酬9.7%；超額報酬vs SPY:+7.7%；SPY:+2.0%&QQQ:-0.4%；RSI63；MACD金叉多頭；站上SMA200,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
