Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
11,11,WMB,"Williams Companies, Inc. (The)",83,低,"Williams Companies, Inc. (The)",74.41,91.0,6.06,55.5,1.29,72.55,73.34,0.0465,75.88,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+2.6%)；1M報酬6.1%；超額報酬vs SPY:+2.7%；SPY:+3.4%&QQQ:+5.3%；RSI56；MACD金叉多頭；站上SMA200,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
12,12,NEM,紐蒙特,79,中,Newmont Corporation,131.6,138.7,43.79,71.5,1.33,118.19,103.44,1.7606,135.29,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔2.7%；站上EMA20(+11.3%)；1M報酬43.8%；超額報酬vs SPY:+40.4%；SPY:+3.4%&QQQ:+5.3%；RSI71；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
13,13,FCX,自由港麥克,79,中,"Freeport-McMoRan, Inc.",79.0,113.4,28.16,70.4,1.31,70.67,65.25,1.1778,80.24,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔1.5%；站上EMA20(+11.8%)；1M報酬28.2%；超額報酬vs SPY:+24.8%；SPY:+3.4%&QQQ:+5.3%；RSI70；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
14,14,GPC,Genuine Parts Company,79,中,Genuine Parts Company,139.49,19.2,7.54,67.5,1.44,132.92,125.28,-0.0515,139.89,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+3 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+4.9%)；1M報酬7.5%；超額報酬vs SPY:+4.1%；SPY:+3.4%&QQQ:+5.3%；RSI67；MACD多頭；站上SMA200,8,15,4,9,3,0,待 Grok 評分,待 Grok 評分
15,15,MRVL,美滿電子,77,中,"Marvell Technology, Inc.",245.11,220.3,40.49,57.8,0.72,225.76,230.74,3.8172,252.52,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.9%；站上EMA20(+8.6%)；1M報酬40.5%；超額報酬vs SPY:+37.1%；SPY:+3.4%&QQQ:+5.3%；RSI58；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
16,16,NFLX,網飛,77,中,"Netflix, Inc.",81.46,339.2,12.53,64.3,0.74,77.49,74.53,0.6847,82.46,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.2%；站上EMA20(+5.1%)；1M報酬12.5%；超額報酬vs SPY:+9.1%；SPY:+3.4%&QQQ:+5.3%；RSI64；MACD金叉多頭,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
17,17,VRTX,福泰製藥,77,中,Vertex Pharmaceuticals Incorpor,547.29,138.7,11.6,65.0,0.68,522.58,497.01,3.1557,555.69,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.5%；站上EMA20(+4.7%)；1M報酬11.6%；超額報酬vs SPY:+8.2%；SPY:+3.4%&QQQ:+5.3%；RSI65；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
18,18,SYF,Synchrony Financial,76,中,Synchrony Financial,79.78,26.0,3.9,56.0,1.23,78.66,76.22,-0.0917,81.92,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+3 · TC+6 · Bonus+0,從20日高點回檔2.6%；站上EMA20(+1.4%)；1M報酬3.9%；超額報酬vs SPY:+0.5%；SPY:+3.4%&QQQ:+5.3%；RSI56；MACD多頭；站上SMA200,8,15,4,3,6,0,待 Grok 評分,待 Grok 評分
19,19,SCHW,嘉信理財,76,中,Charles Schwab Corporation (The,109.39,189.2,3.53,56.0,1.95,108.82,102.47,-0.2226,114.53,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+3 · TC+0 · Bonus+0,從20日高點回檔4.5%；站上EMA20(+0.5%)；1M報酬3.5%；超額報酬vs SPY:+0.1%；SPY:+3.4%&QQQ:+5.3%；RSI56；MACD待確認；站上SMA200,12,13,8,3,0,0,待 Grok 評分,待 Grok 評分
20,20,GIS,"General Mills, Inc.",75,中,"General Mills, Inc.",40.08,21.4,6.45,61.5,1.13,38.56,36.74,0.1755,41.07,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+6 · TC+10 · Bonus+0,從20日高點回檔2.4%；站上EMA20(+3.9%)；1M報酬6.5%；超額報酬vs SPY:+3.1%；SPY:+3.4%&QQQ:+5.3%；RSI61；MACD金叉多頭；站上SMA200,4,15,0,6,10,0,待 Grok 評分,待 Grok 評分
21,21,LITE,Lumentum Holdings Inc.,75,中,Lumentum Holdings Inc.,939.03,84.2,44.04,57.4,0.87,856.15,812.14,3.7048,999.67,高,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔6.1%；站上EMA20(+9.7%)；1M報酬44.0%；超額報酬vs SPY:+40.6%；SPY:+3.4%&QQQ:+5.3%；RSI57；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
22,22,ORCL,甲骨文,75,中,Oracle Corporation,148.87,428.8,24.1,54.8,0.69,143.84,142.76,0.5002,159.26,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔6.5%；站上EMA20(+3.5%)；1M報酬24.1%；超額報酬vs SPY:+20.7%；SPY:+3.4%&QQQ:+5.3%；RSI55；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
23,23,IT,"Gartner, Inc.",75,中,"Gartner, Inc.",192.96,12.2,23.82,62.1,0.73,182.03,155.18,0.1455,203.03,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.0%；站上EMA20(+6.0%)；1M報酬23.8%；超額報酬vs SPY:+20.4%；SPY:+3.4%&QQQ:+5.3%；RSI62；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
24,24,ALB,雅保,75,中,Albemarle Corporation,134.51,15.9,18.87,53.9,0.67,131.79,130.95,1.2552,144.06,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔6.6%；站上EMA20(+2.1%)；1M報酬18.9%；超額報酬vs SPY:+15.5%；SPY:+3.4%&QQQ:+5.3%；RSI54；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
25,25,HOOD,Robinhood,75,中,"Robinhood Markets, Inc.",108.54,97.6,17.01,59.4,0.68,99.71,101.12,2.042,112.45,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.5%；站上EMA20(+8.9%)；1M報酬17.0%；超額報酬vs SPY:+13.6%；SPY:+3.4%&QQQ:+5.3%；RSI59；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
26,26,COP,康菲石油,75,中,ConocoPhillips,130.61,159.1,15.23,63.4,0.84,126.12,116.09,0.4708,135.88,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.9%；站上EMA20(+3.6%)；1M報酬15.2%；超額報酬vs SPY:+11.8%；SPY:+3.4%&QQQ:+5.3%；RSI63；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
27,27,TRGP,"Targa Resources, Inc.",75,中,"Targa Resources, Inc.",294.03,63.0,12.9,60.1,0.72,282.43,273.14,2.0889,307.94,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.5%；站上EMA20(+4.1%)；1M報酬12.9%；超額報酬vs SPY:+9.5%；SPY:+3.4%&QQQ:+5.3%；RSI60；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
28,28,TSLA,特斯拉,75,中,"Tesla, Inc.",345.82,1365.8,12.48,49.8,0.84,343.69,362.42,4.3235,366.5,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.6%；站上EMA20(+0.6%)；1M報酬12.5%；超額報酬vs SPY:+9.1%；SPY:+3.4%&QQQ:+5.3%；RSI50；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
29,29,CVNA,Carvana Co.,75,中,Carvana Co.,73.95,53.2,11.93,56.2,0.51,70.6,67.75,0.3289,76.8,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.7%；站上EMA20(+4.7%)；1M報酬11.9%；超額報酬vs SPY:+8.5%；SPY:+3.4%&QQQ:+5.3%；RSI56；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
30,30,CMG,奇波雷墨西哥,75,中,"Chipotle Mexican Grill, Inc.",37.34,47.3,11.43,62.1,0.66,35.04,34.04,0.4575,39.09,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.5%；站上EMA20(+6.6%)；1M報酬11.4%；超額報酬vs SPY:+8.0%；SPY:+3.4%&QQQ:+5.3%；RSI62；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
