Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,TMUS,T-Mobile,99,低,"T-Mobile US, Inc.",187.3,200.9,6.3,59.8,1.53,180.72,180.32,0.6714,188.07,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+3.6%)；1M報酬6.3%；超額報酬vs SPY:+7.1%；SPY:-0.8%&QQQ:-2.0%；RSI60；MACD金叉多頭,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
2,2,DELL,Dell Technologies Inc.,97,低,Dell Technologies Inc.,492.2,318.0,5.34,58.9,5.01,453.15,435.26,-0.8358,514.0,高,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+9 · TC+0 · Bonus+5,從20日高點回檔4.2%；站上EMA20(+8.6%)；1M報酬5.3%；超額報酬vs SPY:+6.1%；SPY:-0.8%&QQQ:-2.0%；RSI59；MACD待確認；站上SMA200,18,13,12,9,0,5,待 Grok 評分,待 Grok 評分
3,3,VRTX,福泰製藥,95,低,Vertex Pharmaceuticals Incorpor,556.75,141.1,16.3,67.1,1.52,532.65,505.79,0.2621,558.36,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.3%；站上EMA20(+4.5%)；1M報酬16.3%；超額報酬vs SPY:+17.1%；SPY:-0.8%&QQQ:-2.0%；RSI67；MACD金叉多頭；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
4,4,CF,"CF Industries Holdings, Inc.",92,低,"CF Industries Holdings, Inc.",139.27,21.1,18.52,72.3,1.7,126.01,119.5,1.424,141.27,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.4%；站上EMA20(+10.5%)；1M報酬18.5%；超額報酬vs SPY:+19.3%；SPY:-0.8%&QQQ:-2.0%；RSI72；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
5,5,CTVA,"Corteva, Inc.",92,低,"Corteva, Inc.",89.97,60.0,15.13,72.9,1.91,82.56,82.89,1.2848,90.78,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.9%；站上EMA20(+9.0%)；1M報酬15.1%；超額報酬vs SPY:+15.9%；SPY:-0.8%&QQQ:-2.0%；RSI73；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
6,6,DE,迪爾公司,92,低,Deere & Company,698.37,188.3,13.12,70.2,1.55,634.35,615.56,7.1586,700.64,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.3%；站上EMA20(+10.1%)；1M報酬13.1%；超額報酬vs SPY:+13.9%；SPY:-0.8%&QQQ:-2.0%；RSI70；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
7,7,JNJ,嬌生,89,低,Johnson & Johnson,275.21,663.2,8.49,63.3,1.23,266.19,259.32,0.1428,281.07,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.1%；站上EMA20(+3.4%)；1M報酬8.5%；超額報酬vs SPY:+9.3%；SPY:-0.8%&QQQ:-2.0%；RSI63；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
8,8,SWKS,"Skyworks Solutions, Inc.",89,低,"Skyworks Solutions, Inc.",71.67,10.8,7.31,63.4,1.38,67.24,64.79,0.1034,73.26,高,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.2%；站上EMA20(+6.6%)；1M報酬7.3%；超額報酬vs SPY:+8.1%；SPY:-0.8%&QQQ:-2.0%；RSI63；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
9,9,INCY,Incyte Corporation,89,低,Incyte Corporation,128.83,26.1,6.82,61.4,1.78,124.66,120.03,-0.2833,130.8,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+0 · Bonus+5,從20日高點回檔1.5%；站上EMA20(+3.3%)；1M報酬6.8%；超額報酬vs SPY:+7.6%；SPY:-0.8%&QQQ:-2.0%；RSI61；MACD待確認；站上SMA200,12,15,8,9,0,5,待 Grok 評分,待 Grok 評分
10,10,WMB,"Williams Companies, Inc. (The)",86,低,"Williams Companies, Inc. (The)",75.16,91.9,5.1,57.3,1.29,73.41,73.48,0.3522,76.32,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.5%；站上EMA20(+2.4%)；1M報酬5.1%；超額報酬vs SPY:+5.9%；SPY:-0.8%&QQQ:-2.0%；RSI57；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
