Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,CMCSA,康卡斯特,77,中,Comcast Corporation,26.83,95.2,13.37,61.6,0.1,25.99,24.39,0.0247,27.35,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+3.3%)；1M報酬13.4%；超額報酬vs SPY:+9.4%；SPY:+4.0%&QQQ:+5.3%；RSI62；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
2,2,HAL,哈里伯頓,77,中,Halliburton Company,35.79,29.8,13.13,59.7,0.25,34.33,33.85,0.2365,36.49,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+4.3%)；1M報酬13.1%；超額報酬vs SPY:+9.2%；SPY:+4.0%&QQQ:+5.3%；RSI60；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
3,3,VRTX,福泰製藥,77,中,Vertex Pharmaceuticals Incorpor,544.65,138.2,13.07,63.2,0.09,526.83,500.61,1.4341,555.69,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.0%；站上EMA20(+3.4%)；1M報酬13.1%；超額報酬vs SPY:+9.1%；SPY:+4.0%&QQQ:+5.3%；RSI63；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
4,4,PFE,輝瑞,77,中,"Pfizer, Inc.",27.95,159.2,12.2,64.3,0.11,27.16,25.37,0.0343,28.58,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.2%；站上EMA20(+2.9%)；1M報酬12.2%；超額報酬vs SPY:+8.2%；SPY:+4.0%&QQQ:+5.3%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
5,5,LITE,Lumentum Holdings Inc.,75,中,Lumentum Holdings Inc.,933.64,83.4,34.68,56.4,0.15,872.14,815.03,6.4567,999.67,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔6.6%；站上EMA20(+7.1%)；1M報酬34.7%；超額報酬vs SPY:+30.7%；SPY:+4.0%&QQQ:+5.3%；RSI56；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
6,6,HOOD,Robinhood,75,中,"Robinhood Markets, Inc.",106.97,95.8,23.52,57.0,0.22,101.26,101.42,1.7401,112.45,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.9%；站上EMA20(+5.6%)；1M報酬23.5%；超額報酬vs SPY:+19.5%；SPY:+4.0%&QQQ:+5.3%；RSI57；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
7,7,CVNA,Carvana Co.,75,中,Carvana Co.,74.35,53.5,21.0,56.7,0.1,71.26,68.06,0.3007,76.8,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.2%；站上EMA20(+4.3%)；1M報酬21.0%；超額報酬vs SPY:+17.0%；SPY:+4.0%&QQQ:+5.3%；RSI57；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
8,8,FCX,自由港麥克,75,中,"Freeport-McMoRan, Inc.",76.67,110.3,20.85,63.8,0.22,71.91,65.58,0.8066,80.24,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.4%；站上EMA20(+6.6%)；1M報酬20.9%；超額報酬vs SPY:+16.9%；SPY:+4.0%&QQQ:+5.3%；RSI64；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
9,9,SNPS,新思科技,75,中,"Synopsys, Inc.",447.9,85.7,20.3,63.0,0.21,414.36,417.12,6.08,464.98,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.7%；站上EMA20(+8.1%)；1M報酬20.3%；超額報酬vs SPY:+16.3%；SPY:+4.0%&QQQ:+5.3%；RSI63；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
10,10,ORCL,甲骨文,75,中,Oracle Corporation,151.75,435.6,18.96,57.1,0.16,145.29,141.42,0.8682,159.26,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.7%；站上EMA20(+4.4%)；1M報酬19.0%；超額報酬vs SPY:+15.0%；SPY:+4.0%&QQQ:+5.3%；RSI57；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
11,11,ALB,雅保,75,中,Albemarle Corporation,136.74,16.1,16.12,56.5,0.13,132.6,129.75,0.8151,144.06,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.1%；站上EMA20(+3.1%)；1M報酬16.1%；超額報酬vs SPY:+12.1%；SPY:+4.0%&QQQ:+5.3%；RSI56；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
12,12,TSLA,特斯拉,75,中,"Tesla, Inc.",352.12,1391.9,14.01,52.5,0.24,345.45,360.54,3.8011,366.5,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.9%；站上EMA20(+1.9%)；1M報酬14.0%；超額報酬vs SPY:+10.0%；SPY:+4.0%&QQQ:+5.3%；RSI53；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
13,13,TGT,塔吉特,75,中,Target Corporation,163.4,74.1,13.94,64.3,0.12,156.44,143.44,0.4158,170.75,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.3%；站上EMA20(+4.4%)；1M報酬13.9%；超額報酬vs SPY:+10.0%；SPY:+4.0%&QQQ:+5.3%；RSI64；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
14,14,MRK,默克藥廠,75,中,"Merck & Company, Inc.",147.8,364.6,13.88,61.7,0.16,142.18,131.44,0.8564,156.92,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.8%；站上EMA20(+4.0%)；1M報酬13.9%；超額報酬vs SPY:+9.9%；SPY:+4.0%&QQQ:+5.3%；RSI62；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
15,15,COIN,Coinbase,75,中,"Coinbase Global, Inc.",183.67,48.5,12.28,59.9,0.24,168.76,160.48,3.8946,193.81,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.2%；站上EMA20(+8.8%)；1M報酬12.3%；超額報酬vs SPY:+8.3%；SPY:+4.0%&QQQ:+5.3%；RSI60；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
16,16,GILD,吉利德科學,74,中,"Gilead Sciences, Inc.",146.69,181.8,11.74,63.6,0.08,141.71,134.12,0.6782,149.62,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.0%；站上EMA20(+3.5%)；1M報酬11.7%；超額報酬vs SPY:+7.8%；SPY:+4.0%&QQQ:+5.3%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
17,17,NFLX,網飛,74,中,"Netflix, Inc.",81.11,337.9,10.85,61.4,0.14,78.04,74.63,0.4192,82.46,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.6%；站上EMA20(+3.9%)；1M報酬10.9%；超額報酬vs SPY:+6.9%；SPY:+4.0%&QQQ:+5.3%；RSI61；MACD金叉多頭,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
18,18,EFX,"Equifax, Inc.",74,中,"Equifax, Inc.",194.01,22.8,10.15,62.4,0.09,185.96,175.02,0.4549,196.45,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.2%；站上EMA20(+4.3%)；1M報酬10.2%；超額報酬vs SPY:+6.2%；SPY:+4.0%&QQQ:+5.3%；RSI62；MACD金叉多頭；站上SMA200,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
19,19,IFF,International Flavors & Fragran,74,中,International Flavors & Fragran,87.44,22.3,10.02,64.4,0.08,84.12,80.41,0.2046,89.32,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.1%；站上EMA20(+3.9%)；1M報酬10.0%；超額報酬vs SPY:+6.0%；SPY:+4.0%&QQQ:+5.3%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
20,20,DHR,丹納赫,74,中,Danaher Corporation,215.67,151.5,9.94,63.2,0.11,208.62,198.93,0.5624,220.67,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.3%；站上EMA20(+3.4%)；1M報酬9.9%；超額報酬vs SPY:+6.0%；SPY:+4.0%&QQQ:+5.3%；RSI63；MACD金叉多頭；站上SMA200,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
21,21,OKE,"ONEOK, Inc.",74,中,"ONEOK, Inc.",95.06,59.9,7.99,58.9,0.08,92.89,90.2,0.0665,97.9,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.9%；站上EMA20(+2.3%)；1M報酬8.0%；超額報酬vs SPY:+4.0%；SPY:+4.0%&QQQ:+5.3%；RSI59；MACD金叉多頭；站上SMA200,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
22,22,NVDA,輝達,73,中,NVIDIA Corporation,225.0,5433.9,15.36,58.5,0.36,216.37,208.57,-0.0108,230.47,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+6 · Bonus+0,從20日高點回檔2.4%；站上EMA20(+4.0%)；1M報酬15.4%；超額報酬vs SPY:+11.4%；SPY:+4.0%&QQQ:+5.3%；RSI58；MACD多頭；站上SMA200,0,15,0,12,6,0,待 Grok 評分,待 Grok 評分
23,23,PTC,PTC Inc.,73,中,PTC Inc.,156.49,17.0,14.81,64.6,0.15,148.38,132.87,-0.0473,159.46,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+6 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+5.5%)；1M報酬14.8%；超額報酬vs SPY:+10.8%；SPY:+4.0%&QQQ:+5.3%；RSI65；MACD多頭；站上SMA200,0,15,0,12,6,0,待 Grok 評分,待 Grok 評分
24,24,DIS,迪士尼,72,中,Walt Disney Company (The),107.57,185.6,11.86,58.4,0.11,105.4,100.59,0.1376,111.87,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔3.8%；站上EMA20(+2.1%)；1M報酬11.9%；超額報酬vs SPY:+7.9%；SPY:+4.0%&QQQ:+5.3%；RSI58；MACD金叉多頭；站上SMA200,0,13,0,9,10,0,待 Grok 評分,待 Grok 評分
