Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,GLW,GLW,91,低,GLW,198.24,170.6,13.17,67.0,1.66,172.93,153.38,3.1867,208.92,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+8 · TC+3 · Bonus+5,從20日高點回檔5.1%；守EMA20；1M報酬13.2%；SPY:+7.6%&QQQ:+14.6%；RSI67健康；MACD金叉多頭；站上SMA200（斜率上升）,12,15,8,8,3,5,待 Grok 評分,待 Grok 評分
2,2,MU,美光科技,88,低,MU,766.58,864.5,79.71,79.4,1.61,589.33,463.64,25.7897,818.67,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+8 · TC+0 · Bonus+5,從20日高點回檔6.4%；守EMA20；1M報酬79.7%；SPY:+7.6%&QQQ:+14.6%；RSI79健康；MACD金叉多頭；站上SMA200（斜率上升）,12,15,8,8,0,5,待 Grok 評分,待 Grok 評分
3,3,LITE,LITE,85,低,LITE,992.37,77.2,13.91,58.9,1.26,908.9,799.43,4.572,1085.68,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+8 · TC+10 · Bonus+0,從20日高點回檔8.6%；守EMA20；1M報酬13.9%；SPY:+7.6%&QQQ:+14.6%；RSI59健康；MACD金叉多頭；站上SMA200（斜率上升）,8,15,4,8,10,0,待 Grok 評分,待 Grok 評分
4,4,Q,Q,78,中,Q,168.36,35.3,24.69,75.4,2.4,143.12,127.31,1.3313,168.52,高,基底+40 · CB+18 · PullbackQ+0 · VS+12 · RS+8 · TC+0 · Bonus+0,從20日高點回檔0.1%；守EMA20；1M報酬24.7%；SPY:+7.6%&QQQ:+14.6%；RSI75健康；MACD金叉多頭,18,0,12,8,0,0,待 Grok 評分,待 Grok 評分
5,5,DELL,DELL,77,中,DELL,238.94,155.4,26.29,63.9,1.08,217.44,184.25,2.0635,263.99,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔9.5%；守EMA20；1M報酬26.3%；SPY:+7.6%&QQQ:+14.6%；RSI64健康；MACD金叉多頭；站上SMA200（斜率上升）,4,15,0,8,10,0,待 Grok 評分,待 Grok 評分
6,6,WST,WST,77,中,WST,312.07,22.0,20.14,64.1,1.06,298.67,267.3,0.9985,330.88,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔5.7%；守EMA20；1M報酬20.1%；SPY:+7.6%&QQQ:+14.6%；RSI64健康；MACD金叉多頭；站上SMA200（斜率上升）,4,15,0,8,10,0,待 Grok 評分,待 Grok 評分
7,7,IRM,IRM,77,中,IRM,126.21,37.6,12.81,61.0,1.1,122.01,111.65,0.2981,134.09,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔5.9%；守EMA20；1M報酬12.8%；SPY:+7.6%&QQQ:+14.6%；RSI61健康；MACD金叉多頭；站上SMA200（斜率上升）,4,15,0,8,10,0,待 Grok 評分,待 Grok 評分
8,8,MSTR,MicroStrategy,73,中,MSTR,184.42,64.7,39.33,60.6,0.77,172.14,149.67,0.9828,197.0,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔6.4%；守EMA20；1M報酬39.3%；SPY:+7.6%&QQQ:+14.6%；RSI61健康；MACD金叉多頭,0,15,0,8,10,0,待 Grok 評分,待 Grok 評分
9,9,SMCI,SMCI,73,中,SMCI,32.79,19.7,26.26,60.2,0.92,29.82,27.77,0.6732,36.37,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔9.8%；守EMA20；1M報酬26.3%；SPY:+7.6%&QQQ:+14.6%；RSI60健康；MACD金叉多頭,0,15,0,8,10,0,待 Grok 評分,待 Grok 評分
10,10,ORCL,甲骨文,73,中,ORCL,186.83,537.3,20.06,60.1,0.74,178.09,161.26,1.2745,200.15,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔6.7%；守EMA20；1M報酬20.1%；SPY:+7.6%&QQQ:+14.6%；RSI60健康；MACD金叉多頭,0,15,0,8,10,0,待 Grok 評分,待 Grok 評分
