Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
11,11,CRWD,CrowdStrike,68,中,CRWD,618.83,157.5,45.97,84.8,1.61,512.14,446.33,12.9462,621.05,中,基底+40 · CB+12 · PullbackQ+0 · VS+8 · RS+8 · TC+0 · Bonus+0,從20日高點回檔0.4%；守EMA20；1M報酬46.0%；SPY:+4.0%&QQQ:+8.8%；RSI85健康；MACD金叉多頭；站上SMA200（斜率上升）,12,0,8,8,0,0,待 Grok 評分,待 Grok 評分
12,12,MU,美光科技,67,中,MU,681.54,768.6,49.77,59.6,1.22,639.44,492.41,5.8229,818.67,低,基底+40 · CB+0 · PullbackQ+5 · VS+4 · RS+8 · TC+10 · Bonus+0,從20日高點回檔16.8%；守EMA20；1M報酬49.8%；SPY:+4.0%&QQQ:+8.8%；RSI60健康；MACD金叉多頭；站上SMA200（斜率上升）,0,5,4,8,10,0,待 Grok 評分,待 Grok 評分
13,13,SWKS,SWKS,66,中,SWKS,70.35,10.6,19.26,61.5,1.37,65.85,59.74,-0.0212,72.81,低,基底+40 · CB+8 · PullbackQ+0 · VS+4 · RS+8 · TC+6 · Bonus+0,從20日高點回檔3.4%；守EMA20；1M報酬19.3%；SPY:+4.0%&QQQ:+8.8%；RSI61健康；MACD多頭；站上SMA200（斜率上升）,8,0,4,8,6,0,待 Grok 評分,待 Grok 評分
14,14,AKAM,AKAM,63,中高,AKAM,150.77,21.9,57.23,69.4,0.53,129.38,112.62,4.2973,165.45,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔8.9%；守EMA20；1M報酬57.2%；SPY:+4.0%&QQQ:+8.8%；RSI69健康；MACD金叉多頭；站上SMA200（斜率上升）,0,15,0,8,0,0,待 Grok 評分,待 Grok 評分
15,15,DELL,DELL,63,中高,DELL,238.03,154.6,21.48,60.6,0.85,225.75,192.01,-0.2204,263.99,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔9.8%；守EMA20；1M報酬21.5%；SPY:+4.0%&QQQ:+8.8%；RSI61健康；MACD待確認；站上SMA200（斜率上升）,0,15,0,8,0,0,待 Grok 評分,待 Grok 評分
16,16,STLD,STLD,63,中高,STLD,228.58,33.0,14.11,57.8,0.67,226.1,200.49,-1.976,243.73,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔6.2%；守EMA20；1M報酬14.1%；SPY:+4.0%&QQQ:+8.8%；RSI58健康；MACD待確認；站上SMA200（斜率上升）,0,15,0,8,0,0,待 Grok 評分,待 Grok 評分
17,17,WST,WST,63,中高,WST,304.41,21.5,11.29,57.4,0.51,299.96,271.71,-2.507,330.88,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔8.0%；守EMA20；1M報酬11.3%；SPY:+4.0%&QQQ:+8.8%；RSI57健康；MACD待確認；站上SMA200（斜率上升）,0,15,0,8,0,0,待 Grok 評分,待 Grok 評分
18,18,CDNS,Cadence設計,63,中高,CDNS,345.99,95.4,11.24,58.0,0.75,340.99,310.24,-1.7294,365.01,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔5.2%；守EMA20；1M報酬11.2%；SPY:+4.0%&QQQ:+8.8%；RSI58健康；MACD待確認；站上SMA200（斜率上升）,0,15,0,8,0,0,待 Grok 評分,待 Grok 評分
19,19,BKR,BKR,63,中高,BKR,66.21,65.7,11.13,55.9,0.9,65.05,62.47,-0.3587,70.18,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔5.7%；守EMA20；1M報酬11.1%；SPY:+4.0%&QQQ:+8.8%；RSI56健康；MACD待確認；站上SMA200（斜率上升）,0,15,0,8,0,0,待 Grok 評分,待 Grok 評分
20,20,QCOM,高通,63,中高,QCOM,203.64,214.6,49.52,63.1,0.7,185.45,150.34,0.9468,247.9,低,基底+40 · CB+0 · PullbackQ+5 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔17.9%；守EMA20；1M報酬49.5%；SPY:+4.0%&QQQ:+8.8%；RSI63健康；MACD金叉多頭；站上SMA200（斜率上升）,0,5,0,8,10,0,待 Grok 評分,待 Grok 評分
21,21,SMCI,SMCI,63,中高,SMCI,30.85,18.6,8.02,53.0,0.69,30.43,27.77,0.0275,36.37,低,基底+40 · CB+0 · PullbackQ+5 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔15.2%；守EMA20；1M報酬8.0%；SPY:+4.0%&QQQ:+8.8%；RSI53健康；MACD金叉多頭,0,5,0,8,10,0,待 Grok 評分,待 Grok 評分
22,22,STX,STX,62,中高,STX,740.84,166.1,35.25,60.5,1.02,714.12,547.21,-4.0905,841.31,低,基底+40 · CB+4 · PullbackQ+10 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔11.9%；守EMA20；1M報酬35.3%；SPY:+4.0%&QQQ:+8.8%；RSI61健康；MACD待確認；站上SMA200（斜率上升）,4,10,0,8,0,0,待 Grok 評分,待 Grok 評分
23,23,WDC,WDC,62,中高,WDC,458.68,158.1,23.13,58.5,1.09,445.79,362.81,-2.6101,525.15,低,基底+40 · CB+4 · PullbackQ+10 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔12.7%；守EMA20；1M報酬23.1%；SPY:+4.0%&QQQ:+8.8%；RSI58健康；MACD待確認；站上SMA200（斜率上升）,4,10,0,8,0,0,待 Grok 評分,待 Grok 評分
24,24,VLO,瓦萊羅,62,中高,VLO,258.52,76.8,15.59,62.5,1.12,244.88,240.25,0.7536,260.31,低,基底+40 · CB+4 · PullbackQ+0 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔0.7%；守EMA20；1M報酬15.6%；SPY:+4.0%&QQQ:+8.8%；RSI62健康；MACD金叉多頭；站上SMA200（斜率上升）,4,0,0,8,10,0,待 Grok 評分,待 Grok 評分
25,25,HAL,哈里伯頓,62,中高,HAL,42.78,35.7,15.15,64.0,1.05,40.63,38.66,0.0384,42.93,低,基底+40 · CB+4 · PullbackQ+0 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔0.3%；守EMA20；1M報酬15.2%；SPY:+4.0%&QQQ:+8.8%；RSI64健康；MACD金叉多頭；站上SMA200（斜率上升）,4,0,0,8,10,0,待 Grok 評分,待 Grok 評分
26,26,DVN,Devon能源,62,中高,DVN,49.68,57.3,12.32,57.6,1.02,48.04,47.99,0.044,51.95,低,基底+40 · CB+4 · PullbackQ+0 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔4.4%；守EMA20；1M報酬12.3%；SPY:+4.0%&QQQ:+8.8%；RSI58健康；MACD金叉多頭；站上SMA200（斜率上升）,4,0,0,8,10,0,待 Grok 評分,待 Grok 評分
27,27,CF,CF,62,中高,CF,125.22,19.2,11.58,52.6,1.01,123.23,123.85,0.2027,129.9,低,基底+40 · CB+4 · PullbackQ+0 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔3.6%；守EMA20；1M報酬11.6%；SPY:+4.0%&QQQ:+8.8%；RSI53健康；MACD金叉多頭；站上SMA200（斜率上升）,4,0,0,8,10,0,待 Grok 評分,待 Grok 評分
28,28,OXY,西方石油,62,中高,OXY,59.7,59.4,10.99,56.8,1.0,57.48,58.58,0.254,60.79,低,基底+40 · CB+4 · PullbackQ+0 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔1.8%；守EMA20；1M報酬11.0%；SPY:+4.0%&QQQ:+8.8%；RSI57健康；MACD金叉多頭；站上SMA200（斜率上升）,4,0,0,8,10,0,待 Grok 評分,待 Grok 評分
29,29,XOM,埃克森美孚,62,中高,XOM,160.49,665.2,10.34,63.7,1.19,151.92,154.14,1.2804,161.73,低,基底+40 · CB+4 · PullbackQ+0 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔0.8%；守EMA20；1M報酬10.3%；SPY:+4.0%&QQQ:+8.8%；RSI64健康；MACD金叉多頭；站上SMA200（斜率上升）,4,0,0,8,10,0,待 Grok 評分,待 Grok 評分
30,30,AMD,超微半導體,61,中高,AMD,420.99,686.5,51.22,66.2,0.61,383.12,283.78,0.4791,469.22,低,基底+40 · CB+0 · PullbackQ+10 · VS+0 · RS+8 · TC+3 · Bonus+0,從20日高點回檔10.3%；守EMA20；1M報酬51.2%；SPY:+4.0%&QQQ:+8.8%；RSI66健康；MACD金叉多頭；站上SMA200（斜率上升）,0,10,0,8,3,0,待 Grok 評分,待 Grok 評分
