Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,FCX,自由港麥克,100,低,"Freeport-McMoRan, Inc.",76.66,110.1,20.72,69.3,2.11,67.77,64.61,0.625,77.33,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.9%；站上EMA20(+13.1%)；1M報酬20.7%；超額報酬vs SPY:+17.0%；SPY:+3.7%&QQQ:+3.1%；RSI69；MACD金叉多頭；站上SMA200,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
2,2,COIN,Coinbase,100,低,"Coinbase Global, Inc.",186.49,49.2,15.72,67.0,2.39,158.36,158.51,3.604,191.35,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔2.5%；站上EMA20(+17.8%)；1M報酬15.7%；超額報酬vs SPY:+12.0%；SPY:+3.7%&QQQ:+3.1%；RSI67；MACD金叉多頭,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
3,3,HCA,"HCA Healthcare, Inc.",100,低,"HCA Healthcare, Inc.",429.19,92.9,13.99,64.0,1.51,406.99,396.59,0.7872,431.4,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔0.5%；站上EMA20(+5.5%)；1M報酬14.0%；超額報酬vs SPY:+10.3%；SPY:+3.7%&QQQ:+3.1%；RSI64；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
4,4,TSLA,特斯拉,100,低,"Tesla, Inc.",362.86,1433.1,13.5,58.0,1.65,342.1,365.86,6.2295,366.5,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔1.0%；站上EMA20(+6.1%)；1M報酬13.5%；超額報酬vs SPY:+9.8%；SPY:+3.7%&QQQ:+3.1%；RSI58；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
5,5,HOOD,Robinhood,100,低,"Robinhood Markets, Inc.",108.13,97.2,6.45,62.5,2.53,96.72,100.31,1.2404,109.71,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+6 · TC+10 · Bonus+5,從20日高點回檔1.4%；站上EMA20(+11.8%)；1M報酬6.4%；超額報酬vs SPY:+2.7%；SPY:+3.7%&QQQ:+3.1%；RSI62；MACD金叉多頭；站上SMA200,18,15,12,6,10,5,待 Grok 評分,待 Grok 評分
6,6,BSX,Boston Scientific Corporation,100,低,Boston Scientific Corporation,50.37,73.0,15.58,56.9,1.7,49.32,46.42,0.0084,52.99,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔4.9%；站上EMA20(+2.1%)；1M報酬15.6%；超額報酬vs SPY:+11.8%；SPY:+3.7%&QQQ:+3.1%；RSI57；MACD金叉多頭,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
7,7,DE,迪爾公司,96,低,Deere & Company,647.47,174.9,6.14,62.4,1.77,610.4,604.89,1.0687,654.23,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔1.0%；站上EMA20(+6.1%)；1M報酬6.1%；超額報酬vs SPY:+2.4%；SPY:+3.7%&QQQ:+3.1%；RSI62；MACD金叉多頭；站上SMA200,12,15,8,6,10,5,待 Grok 評分,待 Grok 評分
8,8,EXE,Expand Energy Corporation,96,低,Expand Energy Corporation,96.09,23.0,5.38,59.9,1.53,93.88,90.43,0.1278,98.29,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔2.2%；站上EMA20(+2.4%)；1M報酬5.4%；超額報酬vs SPY:+1.7%；SPY:+3.7%&QQQ:+3.1%；RSI60；MACD金叉多頭,12,15,8,6,10,5,待 Grok 評分,待 Grok 評分
9,9,EL,"Estee Lauder Companies, Inc. (T",92,低,"Estee Lauder Companies, Inc. (T",101.94,36.9,27.55,74.1,1.72,88.8,84.97,1.4349,101.94,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.0%；站上EMA20(+14.8%)；1M報酬27.6%；超額報酬vs SPY:+23.8%；SPY:+3.7%&QQQ:+3.1%；RSI74；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
10,10,A,"Agilent Technologies, Inc.",92,低,"Agilent Technologies, Inc.",159.0,44.9,13.78,80.5,1.57,146.96,137.46,1.0163,160.47,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.9%；站上EMA20(+8.2%)；1M報酬13.8%；超額報酬vs SPY:+10.1%；SPY:+3.7%&QQQ:+3.1%；RSI81；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
11,11,ECL,藝康,86,低,Ecolab Inc.,281.63,78.9,7.03,54.4,1.54,279.48,276.04,-0.2297,288.45,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+0 · Bonus+5,從20日高點回檔2.4%；站上EMA20(+0.8%)；1M報酬7.0%；超額報酬vs SPY:+3.3%；SPY:+3.7%&QQQ:+3.1%；RSI54；MACD待確認；站上SMA200,12,15,8,6,0,5,待 Grok 評分,待 Grok 評分
12,12,ALB,雅保,82,低,Albemarle Corporation,143.25,16.9,22.53,67.8,1.38,130.25,132.73,2.4009,143.94,高,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔0.5%；站上EMA20(+10.0%)；1M報酬22.5%；超額報酬vs SPY:+18.8%；SPY:+3.7%&QQQ:+3.1%；RSI68；MACD金叉多頭,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
13,13,TGT,塔吉特,79,中,Target Corporation,165.44,75.1,23.97,76.5,1.2,150.79,140.05,0.899,165.48,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔0.0%；站上EMA20(+9.7%)；1M報酬24.0%；超額報酬vs SPY:+20.2%；SPY:+3.7%&QQQ:+3.1%；RSI77；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
14,14,GEN,Gen Digital Inc.,79,中,Gen Digital Inc.,28.93,17.3,15.91,60.3,1.37,27.86,26.34,-0.1006,29.74,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔2.7%；站上EMA20(+3.8%)；1M報酬15.9%；超額報酬vs SPY:+12.2%；SPY:+3.7%&QQQ:+3.1%；RSI60；MACD待確認；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
15,15,COP,康菲石油,79,中,ConocoPhillips,134.87,164.3,12.95,74.6,1.23,124.11,115.02,1.2872,135.88,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔0.7%；站上EMA20(+8.7%)；1M報酬13.0%；超額報酬vs SPY:+9.2%；SPY:+3.7%&QQQ:+3.1%；RSI75；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
16,16,NDAQ,"Nasdaq, Inc.",79,中,"Nasdaq, Inc.",98.22,54.9,8.63,66.9,1.27,95.23,90.02,-0.0336,99.35,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+3 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+3.1%)；1M報酬8.6%；超額報酬vs SPY:+4.9%；SPY:+3.7%&QQQ:+3.1%；RSI67；MACD多頭；站上SMA200,8,15,4,9,3,0,待 Grok 評分,待 Grok 評分
17,17,CMG,奇波雷墨西哥,79,中,"Chipotle Mexican Grill, Inc.",36.9,46.7,15.28,62.4,1.04,34.15,33.71,0.2601,39.09,中,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.6%；站上EMA20(+8.0%)；1M報酬15.3%；超額報酬vs SPY:+11.5%；SPY:+3.7%&QQQ:+3.1%；RSI62；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
18,18,MRVL,美滿電子,79,中,"Marvell Technology, Inc.",237.04,212.8,13.24,55.8,1.04,221.21,233.82,5.2406,252.52,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔6.1%；站上EMA20(+7.2%)；1M報酬13.2%；超額報酬vs SPY:+9.5%；SPY:+3.7%&QQQ:+3.1%；RSI56；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
19,19,YUM,百勝餐飲,78,中,"Yum! Brands, Inc.",152.99,41.8,3.81,54.3,1.43,149.79,153.23,0.5013,166.16,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+3 · TC+10 · Bonus+0,從20日高點回檔7.9%；站上EMA20(+2.1%)；1M報酬3.8%；超額報酬vs SPY:+0.1%；SPY:+3.7%&QQQ:+3.1%；RSI54；MACD金叉多頭,8,13,4,3,10,0,待 Grok 評分,待 Grok 評分
20,20,ROST,羅斯百貨,78,中,"Ross Stores, Inc.",239.04,76.7,2.86,48.5,2.26,241.32,234.47,-2.8015,257.0,中,基底+40 · CB+10 · PullbackQ+13 · VS+12 · RS+3 · TC+0 · Bonus+0,從20日高點回檔7.0%；貼近EMA20(-0.9%，整理中)；1M報酬2.9%；超額報酬vs SPY:-0.9%；SPY:+3.7%&QQQ:+3.1%；RSI48；MACD待確認；站上SMA200,10,13,12,3,0,0,待 Grok 評分,待 Grok 評分
