Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,TECH,Bio-Techne Corp,100,低,Bio-Techne Corp,70.9,11.0,39.46,77.6,2.32,58.44,53.25,1.871,71.23,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.5%；站上EMA20(+21.3%)；1M報酬39.5%；超額報酬vs SPY:+41.0%；SPY:-1.5%&QQQ:-1.5%；RSI78；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,DLTR,一元樹,100,低,"Dollar Tree, Inc.",122.62,23.6,8.51,65.5,2.39,112.93,103.56,0.8693,125.19,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔2.1%；站上EMA20(+8.6%)；1M報酬8.5%；超額報酬vs SPY:+10.1%；SPY:-1.5%&QQQ:-1.5%；RSI65；MACD金叉多頭；站上SMA200,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
3,3,ALLE,Allegion plc,100,低,Allegion plc,139.65,12.0,6.74,61.7,1.93,133.46,133.73,1.1595,141.94,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔1.6%；站上EMA20(+4.6%)；1M報酬6.7%；超額報酬vs SPY:+8.3%；SPY:-1.5%&QQQ:-1.5%；RSI62；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
4,4,NI,NiSource Inc,99,低,NiSource Inc,48.15,23.1,2.95,56.5,1.58,47.37,47.21,0.1972,49.21,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔2.2%；站上EMA20(+1.7%)；1M報酬3.0%；超額報酬vs SPY:+4.5%；SPY:-1.5%&QQQ:-1.5%；RSI56；MACD金叉多頭；站上SMA200,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
5,5,AEE,Ameren Corporation,97,低,Ameren Corporation,114.59,31.7,5.94,60.3,1.94,111.0,109.56,0.8951,118.32,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔3.2%；站上EMA20(+3.2%)；1M報酬5.9%；超額報酬vs SPY:+7.5%；SPY:-1.5%&QQQ:-1.5%；RSI60；MACD金叉多頭；站上SMA200,12,13,8,9,10,5,待 Grok 評分,待 Grok 評分
6,6,WMB,"Williams Companies, Inc. (The)",97,低,"Williams Companies, Inc. (The)",75.06,91.8,3.4,54.6,1.76,74.08,73.47,0.5853,79.0,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔5.0%；站上EMA20(+1.3%)；1M報酬3.4%；超額報酬vs SPY:+4.9%；SPY:-1.5%&QQQ:-1.5%；RSI55；MACD金叉多頭；站上SMA200,12,13,8,9,10,5,待 Grok 評分,待 Grok 評分
7,7,AXON,"Axon Enterprise, Inc.",95,低,"Axon Enterprise, Inc.",510.6,41.2,16.23,66.7,1.58,447.5,422.72,3.3859,524.78,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔2.7%；站上EMA20(+14.1%)；1M報酬16.2%；超額報酬vs SPY:+17.8%；SPY:-1.5%&QQQ:-1.5%；RSI67；MACD金叉多頭,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
8,8,TROW,"T. Rowe Price Group, Inc.",92,低,"T. Rowe Price Group, Inc.",114.38,24.5,11.78,74.7,1.73,106.86,103.25,0.3088,114.55,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.1%；站上EMA20(+7.0%)；1M報酬11.8%；超額報酬vs SPY:+13.3%；SPY:-1.5%&QQQ:-1.5%；RSI75；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
9,9,ABNB,Airbnb,89,低,"Airbnb, Inc.",147.17,87.3,9.42,64.8,1.25,139.25,137.66,1.1913,150.19,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.0%；站上EMA20(+5.7%)；1M報酬9.4%；超額報酬vs SPY:+11.0%；SPY:-1.5%&QQQ:-1.5%；RSI65；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
10,10,MMM,3M Company,84,低,3M Company,162.43,84.7,6.27,59.4,1.3,159.36,151.62,0.3032,169.76,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔4.3%；站上EMA20(+1.9%)；1M報酬6.3%；超額報酬vs SPY:+7.8%；SPY:-1.5%&QQQ:-1.5%；RSI59；MACD金叉多頭；站上SMA200,8,13,4,9,10,0,待 Grok 評分,待 Grok 評分
11,11,GLW,Corning Incorporated,82,低,Corning Incorporated,255.69,220.1,39.96,69.2,1.45,200.64,184.86,6.2466,258.8,高,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔1.2%；站上EMA20(+27.4%)；1M報酬40.0%；超額報酬vs SPY:+41.5%；SPY:-1.5%&QQQ:-1.5%；RSI69；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
12,12,TTWO,"Take-Two Interactive Software, ",82,低,"Take-Two Interactive Software, ",247.15,45.9,13.44,68.0,1.25,230.39,224.11,2.4548,251.24,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔1.6%；站上EMA20(+7.3%)；1M報酬13.4%；超額報酬vs SPY:+15.0%；SPY:-1.5%&QQQ:-1.5%；RSI68；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
13,13,SHW,宣偉,82,低,Sherwin-Williams Company (The),344.3,84.9,12.83,68.4,1.35,322.14,316.58,3.9588,345.77,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔0.4%；站上EMA20(+6.9%)；1M報酬12.8%；超額報酬vs SPY:+14.4%；SPY:-1.5%&QQQ:-1.5%；RSI68；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
14,14,LRCX,拉姆研究,81,低,Lam Research Corporation,410.91,513.9,29.31,63.7,1.07,363.71,313.17,1.5391,414.98,高,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.0%；站上EMA20(+13.0%)；1M報酬29.3%；超額報酬vs SPY:+30.9%；SPY:-1.5%&QQQ:-1.5%；RSI64；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
15,15,SYK,史賽克,81,低,Stryker Corporation,330.52,126.7,7.44,63.0,1.06,312.63,310.13,3.075,334.75,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.3%；站上EMA20(+5.7%)；1M報酬7.4%；超額報酬vs SPY:+9.0%；SPY:-1.5%&QQQ:-1.5%；RSI63；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
16,16,UBER,Uber,81,低,"Uber Technologies, Inc.",75.5,153.7,6.46,57.4,1.12,72.47,73.46,0.6546,77.76,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.9%；站上EMA20(+4.2%)；1M報酬6.5%；超額報酬vs SPY:+8.0%；SPY:-1.5%&QQQ:-1.5%；RSI57；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
17,17,CRWD,CrowdStrike,80,低,"CrowdStrike Holdings, Inc.",742.91,189.1,10.72,67.6,1.35,679.51,600.52,-3.1114,785.66,中,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔5.4%；站上EMA20(+9.3%)；1M報酬10.7%；超額報酬vs SPY:+12.3%；SPY:-1.5%&QQQ:-1.5%；RSI68；MACD待確認；站上SMA200,8,13,4,12,3,0,待 Grok 評分,待 Grok 評分
18,18,RVTY,"Revvity, Inc.",80,低,"Revvity, Inc.",111.21,12.4,9.87,65.4,1.35,103.28,97.36,1.0958,116.16,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔4.3%；站上EMA20(+7.7%)；1M報酬9.9%；超額報酬vs SPY:+11.4%；SPY:-1.5%&QQQ:-1.5%；RSI65；MACD金叉多頭；站上SMA200,8,13,4,12,3,0,待 Grok 評分,待 Grok 評分
19,19,HWM,Howmet Aerospace Inc.,80,低,Howmet Aerospace Inc.,268.57,107.5,3.34,52.8,1.44,267.62,258.69,-0.0566,290.63,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+6 · Bonus+0,從20日高點回檔7.6%；站上EMA20(+0.4%)；1M報酬3.3%；超額報酬vs SPY:+4.9%；SPY:-1.5%&QQQ:-1.5%；RSI53；MACD多頭；站上SMA200,8,13,4,9,6,0,待 Grok 評分,待 Grok 評分
20,20,MAS,Masco Corporation,79,中,Masco Corporation,80.5,16.4,13.88,71.9,1.38,74.38,71.05,0.7511,80.8,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔0.4%；站上EMA20(+8.2%)；1M報酬13.9%；超額報酬vs SPY:+15.4%；SPY:-1.5%&QQQ:-1.5%；RSI72；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
21,21,V,Visa,79,中,Visa Inc.,341.65,649.7,5.14,65.5,1.3,328.48,323.44,1.3876,345.81,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+3 · Bonus+0,從20日高點回檔1.2%；站上EMA20(+4.0%)；1M報酬5.1%；超額報酬vs SPY:+6.7%；SPY:-1.5%&QQQ:-1.5%；RSI65；MACD金叉多頭；站上SMA200,8,15,4,9,3,0,待 Grok 評分,待 Grok 評分
22,22,SW,Smurfit WestRock plc,79,中,Smurfit WestRock plc,46.17,24.2,12.55,62.4,1.06,43.79,41.06,0.3393,47.86,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.5%；站上EMA20(+5.4%)；1M報酬12.6%；超額報酬vs SPY:+14.1%；SPY:-1.5%&QQQ:-1.5%；RSI62；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
23,23,VMC,Vulcan Materials Company (Holdi,79,中,Vulcan Materials Company (Holdi,303.82,39.4,9.78,58.7,1.11,294.78,285.82,2.1221,321.16,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.4%；站上EMA20(+3.1%)；1M報酬9.8%；超額報酬vs SPY:+11.3%；SPY:-1.5%&QQQ:-1.5%；RSI59；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
24,24,WFC,富國銀行,79,中,Wells Fargo & Company,83.51,255.6,8.95,57.5,1.04,82.36,79.65,0.0193,87.08,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.1%；站上EMA20(+1.4%)；1M報酬8.9%；超額報酬vs SPY:+10.5%；SPY:-1.5%&QQQ:-1.5%；RSI57；MACD金叉多頭,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
25,25,FAST,法斯特爾,78,中,Fastenal Company,47.4,54.4,5.9,61.6,1.13,46.06,45.08,0.0975,47.81,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.9%；站上EMA20(+2.9%)；1M報酬5.9%；超額報酬vs SPY:+7.4%；SPY:-1.5%&QQQ:-1.5%；RSI62；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
26,26,SRE,DBA Sempra,78,中,DBA Sempra,93.91,61.4,5.06,61.1,1.17,91.54,91.38,0.522,94.56,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.7%；站上EMA20(+2.6%)；1M報酬5.1%；超額報酬vs SPY:+6.6%；SPY:-1.5%&QQQ:-1.5%；RSI61；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
27,27,PEG,Public Service Enterprise Group,78,中,Public Service Enterprise Group,82.43,41.1,5.05,61.3,1.1,80.36,78.9,0.4238,83.7,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.5%；站上EMA20(+2.6%)；1M報酬5.0%；超額報酬vs SPY:+6.6%；SPY:-1.5%&QQQ:-1.5%；RSI61；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
28,28,XYZ,"Block, Inc.",78,中,"Block, Inc.",78.02,46.4,4.94,61.3,1.12,73.3,71.76,0.5936,79.01,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.3%；站上EMA20(+6.4%)；1M報酬4.9%；超額報酬vs SPY:+6.5%；SPY:-1.5%&QQQ:-1.5%；RSI61；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
29,29,PM,菲利普莫里斯,78,中,Philip Morris International Inc,182.87,285.0,3.26,57.3,1.01,178.49,175.04,0.1235,184.69,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.0%；站上EMA20(+2.5%)；1M報酬3.3%；超額報酬vs SPY:+4.8%；SPY:-1.5%&QQQ:-1.5%；RSI57；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
30,30,MA,萬事達卡,78,中,Mastercard Incorporated,509.64,450.3,3.22,59.7,1.1,493.45,496.93,2.0705,515.45,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+3.3%)；1M報酬3.2%；超額報酬vs SPY:+4.8%；SPY:-1.5%&QQQ:-1.5%；RSI60；MACD金叉多頭,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
