Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,MRNA,Moderna,100,低,"Moderna, Inc.",174.38,69.6,192.29,92.2,12.82,71.56,63.91,7.9212,176.66,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.3%；站上EMA20(+143.7%)；1M報酬192.3%；超額報酬vs SPY:+189.5%；SPY:+2.8%&QQQ:+1.0%；RSI92；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,MRK,默克藥廠,100,低,"Merck & Company, Inc.",152.2,375.5,20.54,83.2,3.38,133.06,126.67,1.4443,153.47,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.8%；站上EMA20(+14.4%)；1M報酬20.5%；超額報酬vs SPY:+17.8%；SPY:+2.8%&QQQ:+1.0%；RSI83；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
3,3,EL,"Estee Lauder Companies, Inc. (T",100,低,"Estee Lauder Companies, Inc. (T",98.01,35.5,18.99,73.1,4.34,86.5,84.45,0.5883,99.82,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.8%；站上EMA20(+13.3%)；1M報酬19.0%；超額報酬vs SPY:+16.2%；SPY:+2.8%&QQQ:+1.0%；RSI73；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
4,4,TGT,塔吉特,100,低,Target Corporation,159.0,72.2,14.77,71.9,2.08,148.21,138.03,0.4294,161.98,中,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.8%；站上EMA20(+7.3%)；1M報酬14.8%；超額報酬vs SPY:+12.0%；SPY:+2.8%&QQQ:+1.0%；RSI72；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
5,5,CHTR,"Charter Communications, Inc.",100,低,"Charter Communications, Inc.",152.47,18.2,14.36,55.8,2.54,147.24,139.1,-0.02,159.29,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+6 · Bonus+5,從20日高點回檔4.3%；站上EMA20(+3.6%)；1M報酬14.4%；超額報酬vs SPY:+11.6%；SPY:+2.8%&QQQ:+1.0%；RSI56；MACD多頭,18,13,12,12,6,5,待 Grok 評分,待 Grok 評分
6,6,MRVL,美滿電子,100,低,"Marvell Technology, Inc.",237.27,213.0,14.09,57.5,1.88,216.23,234.45,4.8573,245.49,高,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔3.3%；站上EMA20(+9.7%)；1M報酬14.1%；超額報酬vs SPY:+11.3%；SPY:+2.8%&QQQ:+1.0%；RSI57；MACD金叉多頭；站上SMA200,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
7,7,LOW,勞氏,99,低,"Lowe's Companies, Inc.",220.0,123.4,8.77,55.2,1.72,216.17,215.15,0.2503,225.79,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔2.6%；站上EMA20(+1.8%)；1M報酬8.8%；超額報酬vs SPY:+6.0%；SPY:+2.8%&QQQ:+1.0%；RSI55；MACD金叉多頭,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
8,8,DXCM,德康醫療,95,低,"DexCom, Inc.",89.88,33.9,20.24,66.4,1.53,84.69,77.04,0.3109,91.96,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔2.3%；站上EMA20(+6.1%)；1M報酬20.2%；超額報酬vs SPY:+17.5%；SPY:+2.8%&QQQ:+1.0%；RSI66；MACD金叉多頭；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
9,9,CRM,Salesforce,89,低,"Salesforce, Inc.",206.09,168.8,21.19,64.8,1.29,189.41,173.21,0.723,207.95,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.9%；站上EMA20(+8.8%)；1M報酬21.2%；超額報酬vs SPY:+18.4%；SPY:+2.8%&QQQ:+1.0%；RSI65；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
10,10,WMT,沃爾瑪,88,低,Walmart Inc.,114.3,909.6,3.54,52.4,1.56,113.58,114.24,0.4605,116.87,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+3 · TC+10 · Bonus+0,從20日高點回檔2.2%；站上EMA20(+0.6%)；1M報酬3.5%；超額報酬vs SPY:+0.8%；SPY:+2.8%&QQQ:+1.0%；RSI52；MACD金叉多頭,12,15,8,3,10,0,待 Grok 評分,待 Grok 評分
11,11,FCX,自由港麥克,86,低,"Freeport-McMoRan, Inc.",69.09,96.7,10.44,57.8,1.3,66.38,64.17,0.0602,71.22,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔3.0%；站上EMA20(+4.1%)；1M報酬10.4%；超額報酬vs SPY:+7.7%；SPY:+2.8%&QQQ:+1.0%；RSI58；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
12,12,PGR,Progressive Corporation (The),86,低,Progressive Corporation (The),217.27,126.3,4.48,55.0,1.95,212.24,214.13,-0.1479,223.1,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+0 · Bonus+5,從20日高點回檔2.6%；站上EMA20(+2.4%)；1M報酬4.5%；超額報酬vs SPY:+1.7%；SPY:+2.8%&QQQ:+1.0%；RSI55；MACD待確認；站上SMA200,12,15,8,6,0,5,待 Grok 評分,待 Grok 評分
13,13,LEN,萊納房屋,83,低,Lennar Corporation,87.3,21.0,6.67,52.8,1.26,86.04,86.69,0.1707,89.65,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔2.6%；站上EMA20(+1.5%)；1M報酬6.7%；超額報酬vs SPY:+3.9%；SPY:+2.8%&QQQ:+1.0%；RSI53；MACD金叉多頭,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
14,14,DHR,丹納赫,81,低,Danaher Corporation,211.5,148.7,18.15,63.1,1.11,201.14,194.09,0.2361,212.19,中,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+5.1%)；1M報酬18.1%；超額報酬vs SPY:+15.4%；SPY:+2.8%&QQQ:+1.0%；RSI63；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
15,15,CME,芝商所,81,低,CME Group Inc.,266.94,96.0,12.45,57.9,1.2,262.46,251.62,0.2273,274.0,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.6%；站上EMA20(+1.7%)；1M報酬12.5%；超額報酬vs SPY:+9.7%；SPY:+2.8%&QQQ:+1.0%；RSI58；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
16,16,NEM,紐蒙特,79,中,Newmont Corporation,125.08,131.8,35.24,71.9,1.24,109.37,100.18,1.9204,126.6,高,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔1.2%；站上EMA20(+14.4%)；1M報酬35.2%；超額報酬vs SPY:+32.5%；SPY:+2.8%&QQQ:+1.0%；RSI72；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
17,17,A,"Agilent Technologies, Inc.",79,中,"Agilent Technologies, Inc.",155.41,43.9,18.22,76.6,1.47,144.55,136.51,0.6341,156.26,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔0.5%；站上EMA20(+7.5%)；1M報酬18.2%；超額報酬vs SPY:+15.4%；SPY:+2.8%&QQQ:+1.0%；RSI77；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
