Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,PLTR,帕蘭提爾,100,低,Palantir Technologies Inc.,162.66,389.9,22.73,72.8,4.14,130.22,130.99,2.0588,164.52,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.1%；站上EMA20(+24.9%)；1M報酬22.7%；超額報酬vs SPY:+20.1%；SPY:+2.7%&QQQ:+0.1%；RSI73；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,CLX,Clorox Company (The),100,低,Clorox Company (The),104.67,12.7,7.63,64.7,2.0,97.43,95.71,0.5312,104.84,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+9 · TC+10 · Bonus+5,從20日高點回檔0.2%；站上EMA20(+7.4%)；1M報酬7.6%；超額報酬vs SPY:+5.0%；SPY:+2.7%&QQQ:+0.1%；RSI65；MACD金叉多頭；站上SMA200,18,15,12,9,10,5,待 Grok 評分,待 Grok 評分
3,3,AME,"AMETEK, Inc.",100,低,"AMETEK, Inc.",254.05,58.2,7.13,69.3,2.3,239.82,233.95,1.0483,257.4,中,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+9 · TC+3 · Bonus+5,從20日高點回檔1.3%；站上EMA20(+5.9%)；1M報酬7.1%；超額報酬vs SPY:+4.5%；SPY:+2.7%&QQQ:+0.1%；RSI69；MACD金叉多頭；站上SMA200,18,15,12,9,3,5,待 Grok 評分,待 Grok 評分
4,4,SBAC,SBA Communications Corporation,100,低,SBA Communications Corporation,187.9,19.9,4.06,55.0,2.12,182.13,189.34,1.2523,192.4,中,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+6 · TC+10 · Bonus+5,從20日高點回檔2.3%；站上EMA20(+3.2%)；1M報酬4.1%；超額報酬vs SPY:+1.4%；SPY:+2.7%&QQQ:+0.1%；RSI55；MACD金叉多頭,18,15,12,6,10,5,待 Grok 評分,待 Grok 評分
5,5,IT,"Gartner, Inc.",100,低,"Gartner, Inc.",185.79,11.7,37.51,71.3,2.54,148.74,146.0,3.966,191.91,高,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔3.2%；站上EMA20(+24.9%)；1M報酬37.5%；超額報酬vs SPY:+34.8%；SPY:+2.7%&QQQ:+0.1%；RSI71；MACD金叉多頭；站上SMA200,18,13,12,12,0,5,待 Grok 評分,待 Grok 評分
6,6,BR,博睿信息,100,低,"Broadridge Financial Solutions,",168.41,19.5,16.33,70.3,2.49,152.38,147.39,1.5709,176.94,高,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔4.8%；站上EMA20(+10.5%)；1M報酬16.3%；超額報酬vs SPY:+13.7%；SPY:+2.7%&QQQ:+0.1%；RSI70；MACD金叉多頭,18,13,12,12,0,5,待 Grok 評分,待 Grok 評分
7,7,FIS,Fidelity資訊,100,低,Fidelity National Information S,44.26,22.9,7.24,57.0,2.53,43.0,41.11,0.2805,47.0,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+9 · TC+10 · Bonus+5,從20日高點回檔5.8%；站上EMA20(+2.9%)；1M報酬7.2%；超額報酬vs SPY:+4.6%；SPY:+2.7%&QQQ:+0.1%；RSI57；MACD金叉多頭,18,13,12,9,10,5,待 Grok 評分,待 Grok 評分
8,8,ANET,"Arista Networks, Inc.",99,低,"Arista Networks, Inc.",190.51,239.9,9.94,62.4,1.82,174.51,168.31,1.1194,194.35,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔2.0%；站上EMA20(+9.2%)；1M報酬9.9%；超額報酬vs SPY:+7.3%；SPY:+2.7%&QQQ:+0.1%；RSI62；MACD金叉多頭；站上SMA200,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
9,9,PFE,輝瑞,99,低,"Pfizer, Inc.",25.41,144.8,9.0,62.4,1.58,24.71,24.7,0.1198,25.64,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔0.9%；站上EMA20(+2.8%)；1M報酬9.0%；超額報酬vs SPY:+6.3%；SPY:+2.7%&QQQ:+0.1%；RSI62；MACD金叉多頭；站上SMA200,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
10,10,FISV,"Fiserv, Inc.",99,低,"Fiserv, Inc.",55.78,29.7,7.72,61.9,1.96,52.65,52.16,0.5415,56.0,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+6.0%)；1M報酬7.7%；超額報酬vs SPY:+5.1%；SPY:+2.7%&QQQ:+0.1%；RSI62；MACD金叉多頭,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
