Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,MRVL,美滿電子,100,低,MRVL,301.65,263.9,84.32,86.9,2.98,205.55,157.55,9.6586,324.2,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔7.0%；站上EMA20(+46.8%)；1M報酬84.3%；超額報酬vs SPY:+79.3%；SPY:+5.0%&QQQ:+10.6%；RSI87；MACD金叉多頭；站上SMA200,18,13,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,AVGO,博通,100,低,AVGO,479.23,2269.0,15.06,73.3,2.1,433.51,395.06,4.4189,495.0,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔3.2%；站上EMA20(+10.5%)；1M報酬15.1%；超額報酬vs SPY:+10.0%；SPY:+5.0%&QQQ:+10.6%；RSI73；MACD金叉多頭；站上SMA200,18,13,12,12,0,5,待 Grok 評分,待 Grok 評分
3,3,APTV,APTV,92,低,APTV,76.82,16.3,29.04,78.3,1.61,62.67,60.82,2.5213,78.49,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.1%；站上EMA20(+22.6%)；1M報酬29.0%；超額報酬vs SPY:+24.0%；SPY:+5.0%&QQQ:+10.6%；RSI78；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
4,4,CIEN,CIEN,89,低,CIEN,620.37,87.7,15.2,62.9,1.22,570.97,513.89,0.7087,637.51,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.7%；站上EMA20(+8.7%)；1M報酬15.2%；超額報酬vs SPY:+10.2%；SPY:+5.0%&QQQ:+10.6%；RSI63；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
5,5,PCG,PG&E,88,低,PCG,16.85,37.1,3.95,55.2,1.75,16.49,16.9,0.0762,17.07,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+3 · TC+10 · Bonus+0,從20日高點回檔1.3%；站上EMA20(+2.2%)；1M報酬3.9%；超額報酬vs SPY:-1.1%；SPY:+5.0%&QQQ:+10.6%；RSI55；MACD金叉多頭；站上SMA200,12,15,8,3,10,0,待 Grok 評分,待 Grok 評分
6,6,FCX,自由港麥克,81,低,FCX,70.64,101.5,27.12,64.2,1.05,64.79,62.83,0.9427,72.09,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.0%；站上EMA20(+9.0%)；1M報酬27.1%；超額報酬vs SPY:+22.1%；SPY:+5.0%&QQQ:+10.6%；RSI64；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
7,7,GM,通用汽車,81,低,GM,81.7,73.7,7.93,58.2,1.28,79.52,77.42,0.5621,85.19,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔4.1%；站上EMA20(+2.7%)；1M報酬7.9%；超額報酬vs SPY:+2.9%；SPY:+5.0%&QQQ:+10.6%；RSI58；MACD金叉多頭；站上SMA200,8,13,4,6,10,0,待 Grok 評分,待 Grok 評分
8,8,BG,BG,80,低,BG,131.41,25.5,3.59,64.7,1.37,124.66,124.37,1.0164,134.87,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+3 · TC+10 · Bonus+0,從20日高點回檔2.6%；站上EMA20(+5.4%)；1M報酬3.6%；超額報酬vs SPY:-1.5%；SPY:+5.0%&QQQ:+10.6%；RSI65；MACD金叉多頭；站上SMA200,8,15,4,3,10,0,待 Grok 評分,待 Grok 評分
9,9,PANW,派拓網路,80,低,PANW,280.43,228.6,51.95,69.6,1.44,248.89,199.05,3.2011,302.95,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔7.4%；站上EMA20(+12.7%)；1M報酬51.9%；超額報酬vs SPY:+46.9%；SPY:+5.0%&QQQ:+10.6%；RSI70；MACD金叉多頭；站上SMA200,8,13,4,12,3,0,待 Grok 評分,待 Grok 評分
10,10,ODFL,老道明,79,中,ODFL,236.06,49.1,22.99,74.0,1.29,215.1,207.13,3.2023,236.84,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+9.7%)；1M報酬23.0%；超額報酬vs SPY:+17.9%；SPY:+5.0%&QQQ:+10.6%；RSI74；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
11,11,CDNS,Cadence設計,79,中,CDNS,408.0,112.5,16.73,72.0,1.24,370.67,329.47,4.041,416.69,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔2.1%；站上EMA20(+10.1%)；1M報酬16.7%；超額報酬vs SPY:+11.7%；SPY:+5.0%&QQQ:+10.6%；RSI72；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
12,12,HST,HST,79,中,HST,23.85,16.3,14.33,73.7,1.31,22.51,21.08,0.0984,24.07,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔0.9%；站上EMA20(+6.0%)；1M報酬14.3%；超額報酬vs SPY:+9.3%；SPY:+5.0%&QQQ:+10.6%；RSI74；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
13,13,TER,TER,77,中,TER,409.67,64.1,21.45,62.6,0.88,368.69,354.04,4.743,420.6,中,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.6%；站上EMA20(+11.1%)；1M報酬21.5%；超額報酬vs SPY:+16.4%；SPY:+5.0%&QQQ:+10.6%；RSI63；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
14,14,EIX,EIX,77,中,EIX,70.86,27.3,2.7,52.9,1.24,70.29,70.64,0.073,72.61,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+0 · TC+10 · Bonus+0,從20日高點回檔2.4%；站上EMA20(+0.8%)；1M報酬2.7%；超額報酬vs SPY:-2.4%；SPY:+5.0%&QQQ:+10.6%；RSI53；MACD金叉多頭；站上SMA200,8,15,4,0,10,0,待 Grok 評分,待 Grok 評分
15,15,CRWD,CrowdStrike,77,中,CRWD,747.61,190.3,59.32,76.3,1.41,641.32,503.48,10.8006,785.66,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔4.8%；站上EMA20(+16.6%)；1M報酬59.3%；超額報酬vs SPY:+54.3%；SPY:+5.0%&QQQ:+10.6%；RSI76；MACD金叉多頭；站上SMA200,8,13,4,12,0,0,待 Grok 評分,待 Grok 評分
16,16,FDX,聯邦快遞,76,中,FDX,324.46,77.4,12.54,56.8,1.02,318.25,305.93,1.7289,341.14,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔4.9%；站上EMA20(+2.0%)；1M報酬12.5%；超額報酬vs SPY:+7.5%；SPY:+5.0%&QQQ:+10.6%；RSI57；MACD金叉多頭；站上SMA200,4,13,0,9,10,0,待 Grok 評分,待 Grok 評分
17,17,HON,霍尼韋爾,76,中,HON,223.26,141.5,7.11,48.6,1.33,225.46,222.42,1.2653,239.94,低,基底+40 · CB+3 · PullbackQ+13 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔7.0%；貼近EMA20(-1.0%，整理中)；1M報酬7.1%；超額報酬vs SPY:+2.1%；SPY:+5.0%&QQQ:+10.6%；RSI49；MACD金叉多頭；站上SMA200,3,13,4,6,10,0,待 Grok 評分,待 Grok 評分
