Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,INTU,Intuit,100,低,Intuit Inc.,357.46,97.8,17.62,61.4,1.78,340.5,302.42,1.6134,372.98,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔4.2%；站上EMA20(+5.0%)；1M報酬17.6%；超額報酬vs SPY:+14.0%；SPY:+3.6%&QQQ:+4.2%；RSI61；MACD金叉多頭,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
2,2,SNPS,新思科技,94,低,"Synopsys, Inc.",408.79,78.3,5.09,51.1,1.95,404.62,417.95,1.0087,425.78,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔4.0%；站上EMA20(+1.0%)；1M報酬5.1%；超額報酬vs SPY:+1.5%；SPY:+3.6%&QQQ:+4.2%；RSI51；MACD金叉多頭,12,13,8,6,10,5,待 Grok 評分,待 Grok 評分
3,3,HOOD,Robinhood,89,低,"Robinhood Markets, Inc.",112.09,100.8,17.19,63.5,1.22,98.78,100.92,2.0036,112.45,高,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+13.5%)；1M報酬17.2%；超額報酬vs SPY:+13.6%；SPY:+3.6%&QQQ:+4.2%；RSI64；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
4,4,SJM,The J.M. Smucker Company,88,低,The J.M. Smucker Company,125.45,13.4,4.61,64.1,1.7,120.27,115.66,0.4794,126.46,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+3 · TC+10 · Bonus+0,從20日高點回檔0.8%；站上EMA20(+4.3%)；1M報酬4.6%；超額報酬vs SPY:+1.0%；SPY:+3.6%&QQQ:+4.2%；RSI64；MACD金叉多頭；站上SMA200,12,15,8,3,10,0,待 Grok 評分,待 Grok 評分
5,5,IT,"Gartner, Inc.",87,低,"Gartner, Inc.",195.79,12.4,32.78,64.7,1.21,180.88,154.18,0.7107,203.03,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.6%；站上EMA20(+8.2%)；1M報酬32.8%；超額報酬vs SPY:+29.2%；SPY:+3.6%&QQQ:+4.2%；RSI65；MACD金叉多頭；站上SMA200,8,13,4,12,10,0,待 Grok 評分,待 Grok 評分
6,6,MRNA,Moderna,87,低,"Moderna, Inc.",158.83,63.4,185.51,72.5,1.78,95.77,71.57,10.4643,176.66,高,基底+40 · CB+12 · PullbackQ+10 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔10.1%；站上EMA20(+65.8%)；1M報酬185.5%；超額報酬vs SPY:+181.9%；SPY:+3.6%&QQQ:+4.2%；RSI73；MACD金叉多頭；站上SMA200,12,10,8,12,0,5,待 Grok 評分,待 Grok 評分
7,7,DLTR,一元樹,83,低,"Dollar Tree, Inc.",134.48,25.8,7.12,61.4,1.36,129.84,124.64,0.1933,137.07,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+3.6%)；1M報酬7.1%；超額報酬vs SPY:+3.5%；SPY:+3.6%&QQQ:+4.2%；RSI61；MACD金叉多頭；站上SMA200,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
8,8,ECL,藝康,83,低,Ecolab Inc.,289.54,81.2,6.69,62.7,1.21,281.09,277.02,0.4679,290.27,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+3.0%)；1M報酬6.7%；超額報酬vs SPY:+3.1%；SPY:+3.6%&QQQ:+4.2%；RSI63；MACD金叉多頭；站上SMA200,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
9,9,AJG,Arthur J. Gallagher & Co.,83,低,Arthur J. Gallagher & Co.,268.51,68.8,5.98,64.0,1.28,256.18,245.98,1.3026,272.79,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔1.6%；站上EMA20(+4.8%)；1M報酬6.0%；超額報酬vs SPY:+2.4%；SPY:+3.6%&QQQ:+4.2%；RSI64；MACD金叉多頭；站上SMA200,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
10,10,SYF,Synchrony Financial,82,低,Synchrony Financial,80.77,26.3,7.71,59.9,1.22,78.54,76.11,-0.0531,81.92,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+6 · Bonus+0,從20日高點回檔1.4%；站上EMA20(+2.8%)；1M報酬7.7%；超額報酬vs SPY:+4.1%；SPY:+3.6%&QQQ:+4.2%；RSI60；MACD多頭；站上SMA200,8,15,4,9,6,0,待 Grok 評分,待 Grok 評分
11,11,COIN,Coinbase,81,低,"Coinbase Global, Inc.",187.16,49.4,11.74,65.0,1.05,162.92,159.43,4.5569,191.84,中,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.4%；站上EMA20(+14.9%)；1M報酬11.7%；超額報酬vs SPY:+8.1%；SPY:+3.6%&QQQ:+4.2%；RSI65；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
12,12,TGT,塔吉特,80,低,Target Corporation,163.47,74.3,17.38,66.9,1.32,153.64,141.4,1.0997,170.75,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔4.3%；站上EMA20(+6.4%)；1M報酬17.4%；超額報酬vs SPY:+13.7%；SPY:+3.6%&QQQ:+4.2%；RSI67；MACD金叉多頭；站上SMA200,8,13,4,12,3,0,待 Grok 評分,待 Grok 評分
13,13,A,"Agilent Technologies, Inc.",80,低,"Agilent Technologies, Inc.",154.77,43.7,12.24,66.7,1.31,148.26,138.45,0.4956,160.51,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔3.6%；站上EMA20(+4.4%)；1M報酬12.2%；超額報酬vs SPY:+8.6%；SPY:+3.6%&QQQ:+4.2%；RSI67；MACD金叉多頭；站上SMA200,8,13,4,12,3,0,待 Grok 評分,待 Grok 評分
14,14,MRK,默克藥廠,79,中,"Merck & Company, Inc.",156.45,386.0,19.65,77.7,1.25,139.45,129.34,2.2145,156.92,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+12.2%)；1M報酬19.6%；超額報酬vs SPY:+16.0%；SPY:+3.6%&QQQ:+4.2%；RSI78；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
15,15,XOM,埃克森美孚,78,中,ExxonMobil Holdings Corporation,160.64,660.5,4.46,57.4,1.22,158.86,148.77,0.0505,168.64,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+3 · TC+10 · Bonus+0,從20日高點回檔4.7%；站上EMA20(+1.1%)；1M報酬4.5%；超額報酬vs SPY:+0.8%；SPY:+3.6%&QQQ:+4.2%；RSI57；MACD金叉多頭；站上SMA200,8,13,4,3,10,0,待 Grok 評分,待 Grok 評分
16,16,CVNA,Carvana Co.,77,中,Carvana Co.,75.77,83.3,18.32,59.3,0.83,70.25,67.65,0.3112,76.45,中,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.9%；站上EMA20(+7.9%)；1M報酬18.3%；超額報酬vs SPY:+14.7%；SPY:+3.6%&QQQ:+4.2%；RSI59；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
17,17,ADBE,Adobe,77,中,Adobe Inc.,273.92,108.9,15.21,61.1,0.67,261.65,235.3,0.1801,279.0,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.8%；站上EMA20(+4.7%)；1M報酬15.2%；超額報酬vs SPY:+11.6%；SPY:+3.6%&QQQ:+4.2%；RSI61；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
18,18,IFF,International Flavors & Fragran,77,中,International Flavors & Fragran,87.16,22.2,14.08,64.2,0.98,83.06,79.8,0.1099,89.32,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.4%；站上EMA20(+4.9%)；1M報酬14.1%；超額報酬vs SPY:+10.5%；SPY:+3.6%&QQQ:+4.2%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
19,19,CSGP,"CoStar Group, Inc.",77,中,"CoStar Group, Inc.",32.81,13.3,12.48,57.9,0.73,31.44,30.07,0.1904,33.82,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.0%；站上EMA20(+4.4%)；1M報酬12.5%；超額報酬vs SPY:+8.8%；SPY:+3.6%&QQQ:+4.2%；RSI58；MACD金叉多頭,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
20,20,IBKR,"Interactive Brokers Group, Inc.",75,中,"Interactive Brokers Group, Inc.",98.19,44.5,6.42,62.9,1.11,91.84,92.03,0.6984,98.7,中,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+6 · TC+10 · Bonus+0,從20日高點回檔0.5%；站上EMA20(+6.9%)；1M報酬6.4%；超額報酬vs SPY:+2.8%；SPY:+3.6%&QQQ:+4.2%；RSI63；MACD金叉多頭；站上SMA200,4,15,0,6,10,0,待 Grok 評分,待 Grok 評分
21,21,MRVL,美滿電子,75,中,"Marvell Technology, Inc.",240.38,216.0,27.07,56.4,0.85,223.73,232.01,3.8797,252.52,中,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.8%；站上EMA20(+7.4%)；1M報酬27.1%；超額報酬vs SPY:+23.4%；SPY:+3.6%&QQQ:+4.2%；RSI56；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
