Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,PSKY,Paramount Skydance Corporation,98,低,Paramount Skydance Corporation,11.14,12.5,8.87,64.9,1.6,10.53,9.62,-0.0165,11.28,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+6 · Bonus+5,從20日高點回檔1.2%；站上EMA20(+5.8%)；1M報酬8.9%；超額報酬vs SPY:+11.3%；SPY:-2.4%&QQQ:-3.4%；RSI65；MACD多頭；站上SMA200,12,15,8,12,6,5,待 Grok 評分,待 Grok 評分
2,2,APA,APA Corporation,96,低,APA Corporation,44.79,15.7,7.72,58.1,1.69,43.52,39.5,-0.0148,47.44,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+6 · Bonus+5,從20日高點回檔5.6%；站上EMA20(+2.9%)；1M報酬7.7%；超額報酬vs SPY:+10.1%；SPY:-2.4%&QQQ:-3.4%；RSI58；MACD多頭；站上SMA200,12,13,8,12,6,5,待 Grok 評分,待 Grok 評分
3,3,TMO,賽默飛世爾,95,低,Thermo Fisher Scientific Inc,648.43,239.8,10.83,69.4,1.56,613.9,584.97,0.388,653.4,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.8%；站上EMA20(+5.6%)；1M報酬10.8%；超額報酬vs SPY:+13.2%；SPY:-2.4%&QQQ:-3.4%；RSI69；MACD金叉多頭；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
4,4,RVTY,"Revvity, Inc.",92,低,"Revvity, Inc.",145.73,16.3,25.45,74.4,1.78,127.83,118.86,1.0568,147.5,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.2%；站上EMA20(+14.0%)；1M報酬25.4%；超額報酬vs SPY:+27.9%；SPY:-2.4%&QQQ:-3.4%；RSI74；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
5,5,DELL,Dell Technologies Inc.,89,低,Dell Technologies Inc.,563.29,358.1,17.4,63.3,1.34,504.23,457.13,6.2233,576.75,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.3%；站上EMA20(+11.7%)；1M報酬17.4%；超額報酬vs SPY:+19.8%；SPY:-2.4%&QQQ:-3.4%；RSI63；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
6,6,KR,Kroger Company (The),89,低,Kroger Company (The),61.14,36.4,9.04,62.2,1.24,58.57,57.75,0.4508,62.55,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.3%；站上EMA20(+4.4%)；1M報酬9.0%；超額報酬vs SPY:+11.5%；SPY:-2.4%&QQQ:-3.4%；RSI62；MACD金叉多頭,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
7,7,PFG,Principal Financial Group Inc,84,低,Principal Financial Group Inc,116.64,25.0,4.03,58.4,1.47,114.2,112.38,0.4961,121.18,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔3.7%；站上EMA20(+2.1%)；1M報酬4.0%；超額報酬vs SPY:+6.4%；SPY:-2.4%&QQQ:-3.4%；RSI58；MACD金叉多頭；站上SMA200,8,13,4,9,10,0,待 Grok 評分,待 Grok 評分
8,8,DVN,Devon能源,84,低,Devon Energy Corporation,48.44,53.3,2.49,53.3,1.42,48.23,45.69,0.0144,51.56,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔6.1%；站上EMA20(+0.4%)；1M報酬2.5%；超額報酬vs SPY:+4.9%；SPY:-2.4%&QQQ:-3.4%；RSI53；MACD金叉多頭；站上SMA200,8,13,4,9,10,0,待 Grok 評分,待 Grok 評分
9,9,GEN,Gen Digital Inc.,83,低,Gen Digital Inc.,30.65,18.3,11.82,57.6,1.2,30.03,28.32,-0.0437,31.65,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+6 · Bonus+0,從20日高點回檔3.2%；站上EMA20(+2.1%)；1M報酬11.8%；超額報酬vs SPY:+14.2%；SPY:-2.4%&QQQ:-3.4%；RSI58；MACD多頭；站上SMA200,8,13,4,12,6,0,待 Grok 評分,待 Grok 評分
10,10,IQV,"IQVIA Holdings, Inc.",82,低,"IQVIA Holdings, Inc.",268.82,44.2,11.43,65.3,1.23,258.94,238.88,-0.9217,273.56,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔1.7%；站上EMA20(+3.8%)；1M報酬11.4%；超額報酬vs SPY:+13.8%；SPY:-2.4%&QQQ:-3.4%；RSI65；MACD待確認；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
11,11,EBAY,eBay Inc.,81,低,eBay Inc.,109.17,48.6,8.48,56.3,1.08,106.24,108.33,0.7585,110.63,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.3%；站上EMA20(+2.8%)；1M報酬8.5%；超額報酬vs SPY:+10.9%；SPY:-2.4%&QQQ:-3.4%；RSI56；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
12,12,HCA,"HCA Healthcare, Inc.",81,低,"HCA Healthcare, Inc.",430.43,93.2,6.48,61.3,1.02,416.6,404.83,1.0397,435.7,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.2%；站上EMA20(+3.3%)；1M報酬6.5%；超額報酬vs SPY:+8.9%；SPY:-2.4%&QQQ:-3.4%；RSI61；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
13,13,VTRS,Viatris Inc.,81,低,Viatris Inc.,17.02,19.5,5.65,58.0,1.18,16.64,16.71,0.026,17.28,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.5%；站上EMA20(+2.3%)；1M報酬5.7%；超額報酬vs SPY:+8.1%；SPY:-2.4%&QQQ:-3.4%；RSI58；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
14,14,VLO,瓦萊羅,79,中,Valero Energy Corporation,403.28,116.1,16.16,77.5,1.29,369.16,332.03,1.7059,407.27,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔1.0%；站上EMA20(+9.2%)；1M報酬16.2%；超額報酬vs SPY:+18.6%；SPY:-2.4%&QQQ:-3.4%；RSI78；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
15,15,BRK-B,Berkshire Hathaway Inc. New,79,中,Berkshire Hathaway Inc. New,519.8,1112.7,4.33,67.3,1.31,508.84,504.51,1.4719,523.74,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+3 · Bonus+0,從20日高點回檔0.8%；站上EMA20(+2.2%)；1M報酬4.3%；超額報酬vs SPY:+6.7%；SPY:-2.4%&QQQ:-3.4%；RSI67；MACD金叉多頭；站上SMA200,8,15,4,9,3,0,待 Grok 評分,待 Grok 評分
16,16,SWKS,"Skyworks Solutions, Inc.",79,中,"Skyworks Solutions, Inc.",85.59,12.9,26.37,64.1,1.13,75.91,67.39,1.6904,92.3,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔7.3%；站上EMA20(+12.8%)；1M報酬26.4%；超額報酬vs SPY:+28.8%；SPY:-2.4%&QQQ:-3.4%；RSI64；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
17,17,ELV,Elevance健康,79,中,"Elevance Health, Inc.",412.56,89.5,6.18,55.9,1.06,405.71,395.9,1.4406,427.17,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.4%；站上EMA20(+1.7%)；1M報酬6.2%；超額報酬vs SPY:+8.6%；SPY:-2.4%&QQQ:-3.4%；RSI56；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
18,18,IBM,IBM,79,中,International Business Machines,237.49,223.7,3.78,50.3,1.27,237.53,234.03,1.2436,251.82,低,基底+40 · CB+3 · PullbackQ+13 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔5.7%；貼近EMA20(-0.0%，整理中)；1M報酬3.8%；超額報酬vs SPY:+6.2%；SPY:-2.4%&QQQ:-3.4%；RSI50；MACD金叉多頭,3,13,4,9,10,0,待 Grok 評分,待 Grok 評分
19,19,TRV,"The Travelers Companies, Inc.",78,中,"The Travelers Companies, Inc.",378.92,79.0,4.31,61.7,1.09,370.6,367.24,0.9953,383.99,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.3%；站上EMA20(+2.2%)；1M報酬4.3%；超額報酬vs SPY:+6.7%；SPY:-2.4%&QQQ:-3.4%；RSI62；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
20,20,CRWD,CrowdStrike,77,中,"CrowdStrike Holdings, Inc.",241.36,247.1,12.84,63.9,0.97,216.54,205.21,2.9271,245.19,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.6%；站上EMA20(+11.5%)；1M報酬12.8%；超額報酬vs SPY:+15.2%；SPY:-2.4%&QQQ:-3.4%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
21,21,MO,奧馳亞,77,中,"Altria Group, Inc.",70.1,117.0,11.35,61.4,0.98,67.96,68.29,0.3893,70.71,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.9%；站上EMA20(+3.1%)；1M報酬11.4%；超額報酬vs SPY:+13.8%；SPY:-2.4%&QQQ:-3.4%；RSI61；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
22,22,FTNT,飛塔,77,中,"Fortinet, Inc.",171.77,126.0,10.21,60.7,0.92,161.92,159.72,1.302,174.61,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.6%；站上EMA20(+6.1%)；1M報酬10.2%；超額報酬vs SPY:+12.6%；SPY:-2.4%&QQQ:-3.4%；RSI61；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
23,23,AAPL,蘋果公司,77,中,Apple Inc.,332.41,4851.3,8.78,62.2,0.86,322.44,319.14,1.5289,336.22,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+3.1%)；1M報酬8.8%；超額報酬vs SPY:+11.2%；SPY:-2.4%&QQQ:-3.4%；RSI62；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
24,24,MDT,美敦力,76,中,Medtronic plc.,92.6,118.4,2.21,55.5,1.29,91.79,88.29,-0.2041,95.41,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+0 · Bonus+0,從20日高點回檔2.9%；站上EMA20(+0.9%)；1M報酬2.2%；超額報酬vs SPY:+4.6%；SPY:-2.4%&QQQ:-3.4%；RSI55；MACD待確認；站上SMA200,8,15,4,9,0,0,待 Grok 評分,待 Grok 評分
