Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,DELL,DELL,100,低,DELL,420.91,273.4,104.66,89.4,4.32,271.34,215.62,12.9658,429.15,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.9%；站上EMA20(+55.1%)；1M報酬104.7%；超額報酬vs SPY:+98.4%；SPY:+6.3%&QQQ:+11.6%；RSI89；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,NOW,ServiceNow,100,低,NOW,124.37,128.3,39.91,73.6,2.2,100.62,97.64,2.7773,124.74,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.3%；站上EMA20(+23.6%)；1M報酬39.9%；超額報酬vs SPY:+33.6%；SPY:+6.3%&QQQ:+11.6%；RSI74；MACD金叉多頭,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
3,3,BBY,BBY,100,低,BBY,77.95,16.4,32.73,81.9,2.18,63.25,62.05,2.1741,78.2,中,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.3%；站上EMA20(+23.2%)；1M報酬32.7%；超額報酬vs SPY:+26.4%；SPY:+6.3%&QQQ:+11.6%；RSI82；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
4,4,HOOD,Robinhood,100,低,HOOD,94.3,84.9,32.44,69.1,2.58,79.13,76.78,1.3456,94.4,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.1%；站上EMA20(+19.2%)；1M報酬32.4%；超額報酬vs SPY:+26.1%；SPY:+6.3%&QQQ:+11.6%；RSI69；MACD金叉多頭,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
5,5,IBM,IBM,100,低,IBM,297.8,279.9,32.1,80.4,3.08,243.8,238.0,7.3514,301.0,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.1%；站上EMA20(+22.1%)；1M報酬32.1%；超額報酬vs SPY:+25.8%；SPY:+6.3%&QQQ:+11.6%；RSI80；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
6,6,WAT,WAT,100,低,WAT,383.57,37.7,31.3,72.9,2.46,341.9,322.8,3.2541,385.29,中,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+12.2%)；1M報酬31.3%；超額報酬vs SPY:+25.0%；SPY:+6.3%&QQQ:+11.6%；RSI73；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
7,7,WDAY,Workday,100,低,WDAY,146.19,36.1,19.41,66.3,2.06,127.14,125.49,1.8173,146.52,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.2%；站上EMA20(+15.0%)；1M報酬19.4%；超額報酬vs SPY:+13.1%；SPY:+6.3%&QQQ:+11.6%；RSI66；MACD金叉多頭,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
8,8,APTV,APTV,100,低,APTV,67.94,14.4,16.48,69.1,2.05,58.93,60.6,1.5999,68.18,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+15.3%)；1M報酬16.5%；超額報酬vs SPY:+10.2%；SPY:+6.3%&QQQ:+11.6%；RSI69；MACD金叉多頭,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
9,9,ARES,ARES,100,低,ARES,128.5,29.0,15.91,63.0,1.53,123.18,115.68,0.0215,130.15,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔1.3%；站上EMA20(+4.3%)；1M報酬15.9%；超額報酬vs SPY:+9.6%；SPY:+6.3%&QQQ:+11.6%；RSI63；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
10,10,PLTR,帕蘭提爾,100,低,PLTR,156.54,375.3,13.46,67.4,2.04,139.37,141.79,1.894,157.78,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+9 · TC+3 · Bonus+5,從20日高點回檔0.8%；站上EMA20(+12.3%)；1M報酬13.5%；超額報酬vs SPY:+7.1%；SPY:+6.3%&QQQ:+11.6%；RSI67；MACD金叉多頭,18,15,12,9,3,5,待 Grok 評分,待 Grok 評分
11,11,HRL,HRL,100,低,HRL,23.23,12.8,11.36,68.5,5.63,21.25,21.28,0.3641,23.89,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+9 · TC+3 · Bonus+5,從20日高點回檔2.8%；站上EMA20(+9.3%)；1M報酬11.4%；超額報酬vs SPY:+5.1%；SPY:+6.3%&QQQ:+11.6%；RSI69；MACD金叉多頭；站上SMA200,18,15,12,9,3,5,待 Grok 評分,待 Grok 評分
12,12,GM,通用汽車,100,低,GM,83.24,75.1,8.64,63.1,2.17,78.66,76.94,0.9438,85.19,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+6 · TC+10 · Bonus+5,從20日高點回檔2.3%；站上EMA20(+5.8%)；1M報酬8.6%；超額報酬vs SPY:+2.3%；SPY:+6.3%&QQQ:+11.6%；RSI63；MACD金叉多頭；站上SMA200,18,15,12,6,10,5,待 Grok 評分,待 Grok 評分
13,13,IT,IT,100,低,IT,162.2,10.9,7.97,59.1,4.28,155.56,153.66,1.3522,166.26,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+6 · TC+10 · Bonus+5,從20日高點回檔2.4%；站上EMA20(+4.3%)；1M報酬8.0%；超額報酬vs SPY:+1.7%；SPY:+6.3%&QQQ:+11.6%；RSI59；MACD金叉多頭,18,15,12,6,10,5,待 Grok 評分,待 Grok 評分
14,14,SMCI,SMCI,100,低,SMCI,46.09,27.7,75.11,79.5,2.04,34.6,28.67,1.1457,48.34,高,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔4.7%；站上EMA20(+33.2%)；1M報酬75.1%；超額報酬vs SPY:+68.8%；SPY:+6.3%&QQQ:+11.6%；RSI80；MACD金叉多頭；站上SMA200,18,13,12,12,0,5,待 Grok 評分,待 Grok 評分
15,15,HPE,HPE,100,低,HPE,43.04,57.1,52.08,83.1,4.2,34.15,28.62,0.7217,44.58,高,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔3.4%；站上EMA20(+26.0%)；1M報酬52.1%；超額報酬vs SPY:+45.8%；SPY:+6.3%&QQQ:+11.6%；RSI83；MACD金叉多頭；站上SMA200,18,13,12,12,0,5,待 Grok 評分,待 Grok 評分
16,16,HPQ,HPQ,100,低,HPQ,27.04,24.7,34.26,75.2,2.64,22.72,20.53,0.507,28.17,高,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔4.0%；站上EMA20(+19.0%)；1M報酬34.3%；超額報酬vs SPY:+28.0%；SPY:+6.3%&QQQ:+11.6%；RSI75；MACD金叉多頭；站上SMA200,18,13,12,12,0,5,待 Grok 評分,待 Grok 評分
17,17,DOC,DOC,100,低,DOC,19.15,13.2,20.4,57.0,5.31,18.98,17.55,-0.0647,20.27,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+6 · Bonus+5,從20日高點回檔5.5%；站上EMA20(+0.9%)；1M報酬20.4%；超額報酬vs SPY:+14.1%；SPY:+6.3%&QQQ:+11.6%；RSI57；MACD多頭；站上SMA200,18,13,12,12,6,5,待 Grok 評分,待 Grok 評分
18,18,SOLV,SOLV,100,低,SOLV,74.95,13.0,12.72,58.5,5.52,73.96,69.42,-0.0656,77.82,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+9 · TC+6 · Bonus+5,從20日高點回檔3.7%；站上EMA20(+1.3%)；1M報酬12.7%；超額報酬vs SPY:+6.4%；SPY:+6.3%&QQQ:+11.6%；RSI59；MACD多頭；站上SMA200,18,13,12,9,6,5,待 Grok 評分,待 Grok 評分
