Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,VTRS,Viatris Inc.,99,低,Viatris Inc.,17.42,20.0,5.32,63.5,1.66,16.85,16.8,0.0716,17.6,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔1.0%；站上EMA20(+3.4%)；1M報酬5.3%；超額報酬vs SPY:+4.9%；SPY:+0.4%&QQQ:+4.4%；RSI64；MACD金叉多頭；站上SMA200,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
2,2,AKAM,"Akamai Technologies, Inc.",97,低,"Akamai Technologies, Inc.",110.41,15.9,4.5,49.9,1.92,109.85,113.4,1.3275,119.48,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔7.6%；站上EMA20(+0.5%)；1M報酬4.5%；超額報酬vs SPY:+4.1%；SPY:+0.4%&QQQ:+4.4%；RSI50；MACD金叉多頭,12,13,8,9,10,5,待 Grok 評分,待 Grok 評分
3,3,P,"Everpure, Inc.",93,低,"Everpure, Inc.",121.88,40.6,21.35,68.4,1.58,103.08,94.07,1.8507,131.41,高,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔7.3%；站上EMA20(+18.2%)；1M報酬21.3%；超額報酬vs SPY:+20.9%；SPY:+0.4%&QQQ:+4.4%；RSI68；MACD金叉多頭；站上SMA200,12,13,8,12,3,5,待 Grok 評分,待 Grok 評分
4,4,META,Meta平台,92,低,"Meta Platforms, Inc.",777.59,1980.9,36.51,80.6,1.55,669.54,613.57,13.4553,779.82,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.3%；站上EMA20(+16.1%)；1M報酬36.5%；超額報酬vs SPY:+36.1%；SPY:+0.4%&QQQ:+4.4%；RSI81；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
5,5,DHR,丹納赫,89,低,Danaher Corporation,223.77,157.3,4.03,68.1,1.62,211.2,205.09,1.3794,226.65,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+3 · Bonus+5,從20日高點回檔1.3%；站上EMA20(+6.0%)；1M報酬4.0%；超額報酬vs SPY:+3.6%；SPY:+0.4%&QQQ:+4.4%；RSI68；MACD金叉多頭；站上SMA200,12,15,8,6,3,5,待 Grok 評分,待 Grok 評分
6,6,AME,"AMETEK, Inc.",83,低,"AMETEK, Inc.",247.74,56.8,2.38,60.2,1.39,239.51,241.77,1.5063,248.58,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+3.4%)；1M報酬2.4%；超額報酬vs SPY:+2.0%；SPY:+0.4%&QQQ:+4.4%；RSI60；MACD金叉多頭；站上SMA200,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
7,7,RVTY,"Revvity, Inc.",79,中,"Revvity, Inc.",150.68,16.8,22.5,73.1,1.2,134.77,122.26,1.4318,152.26,高,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔1.0%；站上EMA20(+11.8%)；1M報酬22.5%；超額報酬vs SPY:+22.1%；SPY:+0.4%&QQQ:+4.4%；RSI73；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
8,8,BE,Bloom Energy Corporation,79,中,Bloom Energy Corporation,266.65,78.5,22.63,56.2,1.1,256.68,228.04,0.8907,288.0,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔7.4%；站上EMA20(+3.9%)；1M報酬22.6%；超額報酬vs SPY:+22.2%；SPY:+0.4%&QQQ:+4.4%；RSI56；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
9,9,QCOM,高通,77,中,QUALCOMM Incorporated,194.26,207.5,21.65,63.5,0.63,181.82,168.99,2.0201,199.61,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.7%；站上EMA20(+6.8%)；1M報酬21.6%；超額報酬vs SPY:+21.2%；SPY:+0.4%&QQQ:+4.4%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
10,10,HPE,Hewlett Packard Enterprise Comp,77,中,Hewlett Packard Enterprise Comp,63.52,84.3,19.16,62.8,0.76,58.04,53.47,0.5757,65.48,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.0%；站上EMA20(+9.4%)；1M報酬19.2%；超額報酬vs SPY:+18.7%；SPY:+0.4%&QQQ:+4.4%；RSI63；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
