Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,GIS,"General Mills, Inc.",100,低,"General Mills, Inc.",37.77,20.2,12.31,67.7,2.34,34.75,34.22,0.3752,38.25,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔1.3%；站上EMA20(+8.7%)；1M報酬12.3%；超額報酬vs SPY:+13.7%；SPY:-1.4%&QQQ:-2.3%；RSI68；MACD金叉多頭,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
2,2,AEE,Ameren Corporation,100,低,Ameren Corporation,112.19,31.0,7.51,53.7,1.51,111.29,109.61,0.4335,118.32,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔5.2%；站上EMA20(+0.8%)；1M報酬7.5%；超額報酬vs SPY:+8.9%；SPY:-1.4%&QQQ:-2.3%；RSI54；MACD金叉多頭；站上SMA200,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
3,3,META,Meta平台,100,低,"Meta Platforms, Inc.",612.91,1555.8,2.17,58.5,2.3,579.17,606.51,3.155,641.81,高,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+6 · TC+10 · Bonus+5,從20日高點回檔4.5%；站上EMA20(+5.8%)；1M報酬2.2%；超額報酬vs SPY:+3.6%；SPY:-1.4%&QQQ:-2.3%；RSI59；MACD金叉多頭,18,13,12,6,10,5,待 Grok 評分,待 Grok 評分
4,4,APD,空氣產品,95,低,"Air Products and Chemicals, Inc",306.4,68.2,10.55,68.3,1.65,282.96,288.25,2.5667,307.76,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+8.3%)；1M報酬10.5%；超額報酬vs SPY:+12.0%；SPY:-1.4%&QQQ:-2.3%；RSI68；MACD金叉多頭；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
5,5,VTR,"Ventas, Inc.",95,低,"Ventas, Inc.",89.65,43.6,10.36,65.8,1.69,85.51,85.09,0.8851,90.31,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.7%；站上EMA20(+4.8%)；1M報酬10.4%；超額報酬vs SPY:+11.8%；SPY:-1.4%&QQQ:-2.3%；RSI66；MACD金叉多頭；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
6,6,TECH,Bio-Techne Corp,92,低,Bio-Techne Corp,71.0,11.1,39.79,77.2,1.64,60.69,53.69,1.6951,71.23,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.3%；站上EMA20(+17.0%)；1M報酬39.8%；超額報酬vs SPY:+41.2%；SPY:-1.4%&QQQ:-2.3%；RSI77；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
7,7,FITB,Fifth Third Bancorp,92,低,Fifth Third Bancorp,57.49,52.1,19.23,75.0,1.53,53.81,50.88,0.3372,58.15,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.1%；站上EMA20(+6.8%)；1M報酬19.2%；超額報酬vs SPY:+20.7%；SPY:-1.4%&QQQ:-2.3%；RSI75；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
8,8,AJG,Arthur J. Gallagher & Co.,92,低,Arthur J. Gallagher & Co.,239.67,61.6,16.68,72.8,1.52,219.3,210.5,2.0395,244.08,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.8%；站上EMA20(+9.3%)；1M報酬16.7%；超額報酬vs SPY:+18.1%；SPY:-1.4%&QQQ:-2.3%；RSI73；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
9,9,JCI,Johnson Controls International ,90,低,Johnson Controls International ,144.8,88.3,8.43,52.7,1.71,143.06,141.72,-0.1466,151.18,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔4.2%；站上EMA20(+1.2%)；1M報酬8.4%；超額報酬vs SPY:+9.9%；SPY:-1.4%&QQQ:-2.3%；RSI53；MACD待確認；站上SMA200,12,13,8,12,0,5,待 Grok 評分,待 Grok 評分
10,10,JPM,摩根大通,89,低,JP Morgan Chase & Co.,334.07,895.1,12.64,63.3,1.48,323.76,312.18,0.2674,343.45,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.7%；站上EMA20(+3.2%)；1M報酬12.6%；超額報酬vs SPY:+14.1%；SPY:-1.4%&QQQ:-2.3%；RSI63；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
11,11,YUM,百勝餐飲,89,低,"Yum! Brands, Inc.",161.59,44.5,9.55,64.9,1.26,154.46,153.38,1.0604,161.64,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.0%；站上EMA20(+4.6%)；1M報酬9.5%；超額報酬vs SPY:+11.0%；SPY:-1.4%&QQQ:-2.3%；RSI65；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
