Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,BRO,BRO,100,低,BRO,69.44,23.5,17.14,64.4,1.57,65.8,60.58,0.108,70.5,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔1.5%；站上EMA20(+5.5%)；1M報酬17.1%；超額報酬vs SPY:+17.4%；SPY:-0.3%&QQQ:-5.0%；RSI64；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
2,2,ABT,雅培,100,低,Abbott Laboratories,98.83,172.1,12.25,64.9,2.23,91.96,88.78,0.0651,101.87,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+10 · Bonus+5,從20日高點回檔3.0%；站上EMA20(+7.5%)；1M報酬12.3%；超額報酬vs SPY:+12.5%；SPY:-0.3%&QQQ:-5.0%；RSI65；MACD金叉多頭,18,15,12,12,10,5,待 Grok 評分,待 Grok 評分
3,3,JBHT,"J.B. Hunt Transport Services, I",100,低,"J.B. Hunt Transport Services, I",298.41,28.0,5.39,64.3,2.22,280.9,271.67,0.175,299.76,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+9 · TC+10 · Bonus+5,從20日高點回檔0.5%；站上EMA20(+6.2%)；1M報酬5.4%；超額報酬vs SPY:+5.7%；SPY:-0.3%&QQQ:-5.0%；RSI64；MACD金叉多頭；站上SMA200,18,15,12,9,10,5,待 Grok 評分,待 Grok 評分
4,4,CFG,"Citizens Financial Group, Inc.",95,低,"Citizens Financial Group, Inc.",74.4,31.5,11.63,70.4,1.84,69.92,66.12,0.0214,74.7,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+6.4%)；1M報酬11.6%；超額報酬vs SPY:+11.9%；SPY:-0.3%&QQQ:-5.0%；RSI70；MACD金叉多頭；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
5,5,IR,Ingersoll Rand Inc.,95,低,Ingersoll Rand Inc.,84.78,33.2,10.43,68.0,1.9,78.9,75.4,0.1341,85.1,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+7.5%)；1M報酬10.4%；超額報酬vs SPY:+10.7%；SPY:-0.3%&QQQ:-5.0%；RSI68；MACD金叉多頭；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
6,6,DG,達樂,95,低,Dollar General Corporation,127.16,28.0,9.81,67.1,1.64,117.44,111.37,0.8263,127.97,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.6%；站上EMA20(+8.3%)；1M報酬9.8%；超額報酬vs SPY:+10.1%；SPY:-0.3%&QQQ:-5.0%；RSI67；MACD金叉多頭；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
7,7,PYPL,PayPal,92,低,"PayPal Holdings, Inc.",56.73,50.0,33.51,81.4,1.66,46.84,44.45,1.3213,57.67,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.6%；站上EMA20(+21.1%)；1M報酬33.5%；超額報酬vs SPY:+33.8%；SPY:-0.3%&QQQ:-5.0%；RSI81；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
8,8,CTAS,Cintas Corporation,92,低,Cintas Corporation,206.25,82.5,18.03,76.9,1.79,181.28,174.45,2.7014,207.09,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+13.8%)；1M報酬18.0%；超額報酬vs SPY:+18.3%；SPY:-0.3%&QQQ:-5.0%；RSI77；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
9,9,CHRW,"C.H. Robinson Worldwide, Inc.",92,低,"C.H. Robinson Worldwide, Inc.",205.75,24.3,8.15,70.4,1.68,191.47,181.86,1.3348,208.7,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.4%；站上EMA20(+7.5%)；1M報酬8.1%；超額報酬vs SPY:+8.4%；SPY:-0.3%&QQQ:-5.0%；RSI70；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
10,10,STT,State Street Corporation,90,低,State Street Corporation,185.66,51.4,11.48,72.0,1.9,175.47,163.67,0.7634,192.51,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔3.6%；站上EMA20(+5.8%)；1M報酬11.5%；超額報酬vs SPY:+11.8%；SPY:-0.3%&QQQ:-5.0%；RSI72；MACD金叉多頭；站上SMA200,12,13,8,12,0,5,待 Grok 評分,待 Grok 評分
11,11,COF,Capital One,89,低,Capital One Financial Corporati,211.93,130.6,8.89,64.6,1.38,201.48,192.58,0.4478,213.32,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.7%；站上EMA20(+5.2%)；1M報酬8.9%；超額報酬vs SPY:+9.2%；SPY:-0.3%&QQQ:-5.0%；RSI65；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
