Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
11,11,LMT,洛克希德馬丁,77,中,Lockheed Martin Corporation,607.17,140.1,19.16,63.7,0.74,582.26,545.57,0.3833,612.75,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.9%；站上EMA20(+4.3%)；1M報酬19.2%；超額報酬vs SPY:+15.7%；SPY:+3.4%&QQQ:+3.1%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
12,12,BKR,Baker Hughes Company,77,中,Baker Hughes Company,64.44,64.0,17.27,63.7,0.7,61.89,59.23,0.383,65.44,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.5%；站上EMA20(+4.1%)；1M報酬17.3%；超額報酬vs SPY:+13.9%；SPY:+3.4%&QQQ:+3.1%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
13,13,GEHC,GE HealthCare Technologies Inc.,77,中,GE HealthCare Technologies Inc.,72.63,32.8,15.66,62.3,0.67,70.01,66.05,0.2366,74.01,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+3.7%)；1M報酬15.7%；超額報酬vs SPY:+12.2%；SPY:+3.4%&QQQ:+3.1%；RSI62；MACD金叉多頭,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
14,14,NFLX,網飛,77,中,"Netflix, Inc.",77.77,323.8,15.04,58.7,0.96,74.84,74.64,0.6961,79.1,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.7%；站上EMA20(+3.9%)；1M報酬15.0%；超額報酬vs SPY:+11.6%；SPY:+3.4%&QQQ:+3.1%；RSI59；MACD金叉多頭,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
15,15,SLB,斯倫貝謝,77,中,SLB Limited,53.21,79.0,14.7,59.0,0.36,51.35,49.8,0.3459,54.58,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.5%；站上EMA20(+3.6%)；1M報酬14.7%；超額報酬vs SPY:+11.3%；SPY:+3.4%&QQQ:+3.1%；RSI59；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
16,16,T,美國電話電報,77,中,AT&T Inc.,24.9,170.6,13.44,64.8,0.58,23.85,22.63,0.0932,25.32,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.7%；站上EMA20(+4.4%)；1M報酬13.4%；超額報酬vs SPY:+10.0%；SPY:+3.4%&QQQ:+3.1%；RSI65；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
17,17,SOLV,Solventum Corporation,77,中,Solventum Corporation,87.45,14.9,11.59,59.8,0.64,84.51,80.5,0.032,90.0,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.8%；站上EMA20(+3.5%)；1M報酬11.6%；超額報酬vs SPY:+8.2%；SPY:+3.4%&QQQ:+3.1%；RSI60；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
18,18,VZ,Verizon,77,中,Verizon Communications Inc.,48.54,201.7,11.59,64.2,0.6,46.86,45.13,0.1141,49.01,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.0%；站上EMA20(+3.6%)；1M報酬11.6%；超額報酬vs SPY:+8.2%；SPY:+3.4%&QQQ:+3.1%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
19,19,PWR,"Quanta Services, Inc.",76,中,"Quanta Services, Inc.",696.15,104.7,10.05,55.8,1.11,672.25,672.87,6.6709,724.8,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔4.0%；站上EMA20(+3.6%)；1M報酬10.1%；超額報酬vs SPY:+6.6%；SPY:+3.4%&QQQ:+3.1%；RSI56；MACD金叉多頭；站上SMA200,4,13,0,9,10,0,待 Grok 評分,待 Grok 評分
20,20,VRTX,福泰製藥,76,中,Vertex Pharmaceuticals Incorpor,528.19,133.9,8.76,64.6,1.11,501.7,484.03,2.9158,546.17,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔3.3%；站上EMA20(+5.3%)；1M報酬8.8%；超額報酬vs SPY:+5.3%；SPY:+3.4%&QQQ:+3.1%；RSI65；MACD金叉多頭；站上SMA200,4,13,0,9,10,0,待 Grok 評分,待 Grok 評分
21,21,EQT,EQT Corporation,76,中,EQT Corporation,53.14,33.2,8.68,52.8,1.06,52.81,51.79,0.1008,55.15,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔3.6%；站上EMA20(+0.6%)；1M報酬8.7%；超額報酬vs SPY:+5.3%；SPY:+3.4%&QQQ:+3.1%；RSI53；MACD金叉多頭,4,13,0,9,10,0,待 Grok 評分,待 Grok 評分
22,22,TER,"Teradyne, Inc.",76,中,"Teradyne, Inc.",404.29,63.2,21.13,54.4,1.18,387.83,385.09,6.7459,444.17,低,基底+40 · CB+4 · PullbackQ+10 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔9.0%；站上EMA20(+4.2%)；1M報酬21.1%；超額報酬vs SPY:+17.7%；SPY:+3.4%&QQQ:+3.1%；RSI54；MACD金叉多頭；站上SMA200,4,10,0,12,10,0,待 Grok 評分,待 Grok 評分
23,23,SNDK,Sandisk Corporation,76,中,Sandisk Corporation,1625.78,238.0,16.88,54.9,1.06,1465.11,1657.5,66.3372,1827.99,低,基底+40 · CB+4 · PullbackQ+10 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔11.1%；站上EMA20(+11.0%)；1M報酬16.9%；超額報酬vs SPY:+13.5%；SPY:+3.4%&QQQ:+3.1%；RSI55；MACD金叉多頭；站上SMA200,4,10,0,12,10,0,待 Grok 評分,待 Grok 評分
24,24,ANET,"Arista Networks, Inc.",76,中,"Arista Networks, Inc.",193.18,243.6,14.07,54.7,1.13,189.44,175.39,0.7171,214.89,低,基底+40 · CB+4 · PullbackQ+10 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔10.1%；站上EMA20(+2.0%)；1M報酬14.1%；超額報酬vs SPY:+10.7%；SPY:+3.4%&QQQ:+3.1%；RSI55；MACD金叉多頭；站上SMA200,4,10,0,12,10,0,待 Grok 評分,待 Grok 評分
25,25,IT,"Gartner, Inc.",75,中,"Gartner, Inc.",182.07,11.5,36.12,61.2,0.66,170.68,151.47,0.3651,194.53,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔6.4%；站上EMA20(+6.7%)；1M報酬36.1%；超額報酬vs SPY:+32.7%；SPY:+3.4%&QQQ:+3.1%；RSI61；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
26,26,CTSH,Cognizant Technology Solutions ,75,中,Cognizant Technology Solutions ,57.78,26.0,30.43,64.8,0.46,54.35,48.61,0.0965,59.74,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.3%；站上EMA20(+6.3%)；1M報酬30.4%；超額報酬vs SPY:+27.0%；SPY:+3.4%&QQQ:+3.1%；RSI65；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
27,27,NEM,紐蒙特,75,中,Newmont Corporation,115.98,122.2,30.02,64.7,0.71,107.72,99.66,1.7854,121.4,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.5%；站上EMA20(+7.7%)；1M報酬30.0%；超額報酬vs SPY:+26.6%；SPY:+3.4%&QQQ:+3.1%；RSI65；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
28,28,HPQ,HP Inc.,75,中,HP Inc.,29.96,27.4,23.7,61.4,0.52,28.32,25.56,0.0456,32.19,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔6.9%；站上EMA20(+5.8%)；1M報酬23.7%；超額報酬vs SPY:+20.3%；SPY:+3.4%&QQQ:+3.1%；RSI61；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
29,29,EXPE,"Expedia Group, Inc.",75,中,"Expedia Group, Inc.",321.42,38.6,20.33,63.5,0.55,305.03,270.36,0.4143,335.0,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.1%；站上EMA20(+5.4%)；1M報酬20.3%；超額報酬vs SPY:+16.9%；SPY:+3.4%&QQQ:+3.1%；RSI64；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
30,30,PTC,PTC Inc.,75,中,PTC Inc.,146.48,15.9,18.5,60.0,0.63,140.79,128.9,0.5591,155.1,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.6%；站上EMA20(+4.0%)；1M報酬18.5%；超額報酬vs SPY:+15.1%；SPY:+3.4%&QQQ:+3.1%；RSI60；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
