Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,CPRT,Copart,95,低,"Copart, Inc.",31.7,30.5,14.81,65.5,1.69,29.6,29.35,0.2878,32.15,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔1.4%；站上EMA20(+7.1%)；1M報酬14.8%；超額報酬vs SPY:+10.9%；SPY:+4.0%&QQQ:+5.0%；RSI66；MACD金叉多頭,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
2,2,KEYS,Keysight Technologies Inc.,89,低,Keysight Technologies Inc.,361.15,61.7,15.47,64.7,1.39,336.91,333.34,4.8852,366.41,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.4%；站上EMA20(+7.2%)；1M報酬15.5%；超額報酬vs SPY:+11.5%；SPY:+4.0%&QQQ:+5.0%；RSI65；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
3,3,LYB,LyondellBasell Industries NV,86,低,LyondellBasell Industries NV,64.73,20.9,9.4,60.8,1.45,61.49,59.69,0.4227,65.31,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.9%；站上EMA20(+5.3%)；1M報酬9.4%；超額報酬vs SPY:+5.4%；SPY:+4.0%&QQQ:+5.0%；RSI61；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
4,4,DVN,Devon能源,86,低,Devon Energy Corporation,47.57,52.3,8.53,63.9,1.43,44.53,43.55,0.3023,47.78,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.4%；站上EMA20(+6.8%)；1M報酬8.5%；超額報酬vs SPY:+4.6%；SPY:+4.0%&QQQ:+5.0%；RSI64；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
5,5,TGT,塔吉特,84,低,Target Corporation,151.01,68.6,9.0,63.0,1.36,146.61,137.29,0.4037,156.47,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔3.5%；站上EMA20(+3.0%)；1M報酬9.0%；超額報酬vs SPY:+5.1%；SPY:+4.0%&QQQ:+5.0%；RSI63；MACD金叉多頭；站上SMA200,8,13,4,9,10,0,待 Grok 評分,待 Grok 評分
6,6,GE,奇異,84,低,GE Aerospace,369.43,383.3,5.91,56.0,1.59,364.07,357.1,-0.4305,388.84,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+6 · TC+0 · Bonus+5,從20日高點回檔5.0%；站上EMA20(+1.5%)；1M報酬5.9%；超額報酬vs SPY:+2.0%；SPY:+4.0%&QQQ:+5.0%；RSI56；MACD待確認；站上SMA200,12,13,8,6,0,5,待 Grok 評分,待 Grok 評分
7,7,SNDK,Sandisk Corporation,81,低,Sandisk Corporation,1786.85,264.6,31.89,61.1,1.03,1448.2,1656.17,67.7906,1827.99,高,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.3%；站上EMA20(+23.4%)；1M報酬31.9%；超額報酬vs SPY:+27.9%；SPY:+4.0%&QQQ:+5.0%；RSI61；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
8,8,PWR,"Quanta Services, Inc.",81,低,"Quanta Services, Inc.",722.31,108.6,14.92,62.7,1.06,669.74,672.85,7.3759,724.62,中,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+7.8%)；1M報酬14.9%；超額報酬vs SPY:+11.0%；SPY:+4.0%&QQQ:+5.0%；RSI63；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
9,9,LITE,Lumentum Holdings Inc.,79,中,Lumentum Holdings Inc.,968.9,86.9,32.22,61.4,1.03,836.25,814.16,22.4603,999.67,中,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.1%；站上EMA20(+15.9%)；1M報酬32.2%；超額報酬vs SPY:+28.3%；SPY:+4.0%&QQQ:+5.0%；RSI61；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
10,10,IT,"Gartner, Inc.",79,中,"Gartner, Inc.",179.19,11.3,27.82,60.2,1.15,169.56,149.59,0.7506,194.53,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔7.9%；站上EMA20(+5.7%)；1M報酬27.8%；超額報酬vs SPY:+23.9%；SPY:+4.0%&QQQ:+5.0%；RSI60；MACD金叉多頭,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
