Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,COO,COO,100,低,COO,67.34,13.1,10.18,66.2,2.9,62.08,64.91,0.7343,67.61,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+8.5%)；1M報酬10.2%；超額報酬vs SPY:+9.7%；SPY:+0.5%&QQQ:+1.3%；RSI66；MACD金叉多頭,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
2,2,MRK,默克藥廠,99,低,MRK,120.79,298.3,6.37,59.7,1.65,116.68,116.18,0.4059,123.46,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔2.2%；站上EMA20(+3.5%)；1M報酬6.4%；超額報酬vs SPY:+5.9%；SPY:+0.5%&QQQ:+1.3%；RSI60；MACD金叉多頭；站上SMA200,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
3,3,ASML,ASML,97,低,ASML,1641.74,632.8,6.28,56.0,1.64,1604.33,1486.65,8.1529,1779.29,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔7.7%；站上EMA20(+2.3%)；1M報酬6.3%；超額報酬vs SPY:+5.8%；SPY:+0.5%&QQQ:+1.3%；RSI56；MACD金叉多頭；站上SMA200,12,13,8,9,10,5,待 Grok 評分,待 Grok 評分
4,4,BRK-B,BRK-B,96,低,BRK-B,488.13,1052.8,3.9,60.2,1.65,478.66,476.81,0.1425,491.0,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔0.6%；站上EMA20(+2.0%)；1M報酬3.9%；超額報酬vs SPY:+3.4%；SPY:+0.5%&QQQ:+1.3%；RSI60；MACD金叉多頭,12,15,8,6,10,5,待 Grok 評分,待 Grok 評分
5,5,UNH,聯合健康,95,低,UNH,399.47,362.8,8.76,68.3,1.51,381.23,349.58,-1.6695,404.15,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔1.2%；站上EMA20(+4.8%)；1M報酬8.8%；超額報酬vs SPY:+8.3%；SPY:+0.5%&QQQ:+1.3%；RSI68；MACD待確認；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
6,6,INCY,INCY,94,低,INCY,102.38,20.5,2.53,62.5,1.74,97.59,96.51,0.4355,106.37,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔3.8%；站上EMA20(+4.9%)；1M報酬2.5%；超額報酬vs SPY:+2.0%；SPY:+0.5%&QQQ:+1.3%；RSI63；MACD金叉多頭；站上SMA200,12,13,8,6,10,5,待 Grok 評分,待 Grok 評分
7,7,KLAC,KLA,94,低,KLAC,1929.2,252.0,6.35,52.6,1.82,1923.13,1781.42,9.8421,2156.69,低,基底+40 · CB+12 · PullbackQ+10 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔10.5%；站上EMA20(+0.3%)；1M報酬6.4%；超額報酬vs SPY:+5.8%；SPY:+0.5%&QQQ:+1.3%；RSI53；MACD金叉多頭；站上SMA200,12,10,8,9,10,5,待 Grok 評分,待 Grok 評分
8,8,FDX,聯邦快遞,89,低,FDX,331.0,79.0,8.9,60.8,1.33,320.3,307.54,1.0561,341.14,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.0%；站上EMA20(+3.3%)；1M報酬8.9%；超額報酬vs SPY:+8.4%；SPY:+0.5%&QQQ:+1.3%；RSI61；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
9,9,AXON,AXON,87,低,AXON,486.12,39.2,25.98,64.4,1.32,437.64,407.98,12.0188,515.8,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.8%；站上EMA20(+11.1%)；1M報酬26.0%；超額報酬vs SPY:+25.5%；SPY:+0.5%&QQQ:+1.3%；RSI64；MACD金叉多頭,8,13,4,12,10,0,待 Grok 評分,待 Grok 評分
10,10,AMGN,安進,86,低,AMGN,349.58,188.7,6.38,62.4,1.41,336.57,338.89,2.083,356.5,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+3.9%)；1M報酬6.4%；超額報酬vs SPY:+5.9%；SPY:+0.5%&QQQ:+1.3%；RSI62；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
