Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
11,11,CB,丘博集團,82,低,Chubb Limited,356.53,138.3,14.35,69.1,1.26,337.0,326.53,3.1621,361.33,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔1.3%；站上EMA20(+5.8%)；1M報酬14.4%；超額報酬vs SPY:+14.5%；SPY:-0.1%&QQQ:-2.8%；RSI69；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
12,12,COR,"Cencora, Inc.",82,低,"Cencora, Inc.",298.55,58.1,13.24,67.5,1.26,283.25,278.86,2.3045,299.93,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔0.5%；站上EMA20(+5.4%)；1M報酬13.2%；超額報酬vs SPY:+13.4%；SPY:-0.1%&QQQ:-2.8%；RSI67；MACD金叉多頭,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
13,13,BA,波音,81,低,Boeing Company (The),234.54,184.9,11.38,62.3,1.18,221.54,223.85,1.258,234.85,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.1%；站上EMA20(+5.9%)；1M報酬11.4%；超額報酬vs SPY:+11.5%；SPY:-0.1%&QQQ:-2.8%；RSI62；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
14,14,MRSH,Marsh,81,低,Marsh,174.73,84.2,11.07,60.0,1.16,167.61,165.39,1.3717,178.54,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.1%；站上EMA20(+4.2%)；1M報酬11.1%；超額報酬vs SPY:+11.2%；SPY:-0.1%&QQQ:-2.8%；RSI60；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
15,15,KHC,The Kraft Heinz Company,81,低,The Kraft Heinz Company,24.82,29.4,11.03,59.8,1.07,23.78,23.1,0.184,25.51,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.7%；站上EMA20(+4.4%)；1M報酬11.0%；超額報酬vs SPY:+11.2%；SPY:-0.1%&QQQ:-2.8%；RSI60；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
16,16,PCAR,PACCAR Inc.,81,低,PACCAR Inc.,125.91,66.3,10.08,63.3,1.13,119.21,116.41,0.4333,126.05,中,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.1%；站上EMA20(+5.6%)；1M報酬10.1%；超額報酬vs SPY:+10.2%；SPY:-0.1%&QQQ:-2.8%；RSI63；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
17,17,ABT,雅培,81,低,Abbott Laboratories,95.63,166.6,9.93,63.2,1.06,91.34,89.01,0.613,95.92,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+4.7%)；1M報酬9.9%；超額報酬vs SPY:+10.1%；SPY:-0.1%&QQQ:-2.8%；RSI63；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
18,18,DHR,丹納赫,81,低,Danaher Corporation,193.62,137.0,8.95,60.2,1.1,186.95,178.54,1.1974,198.23,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.3%；站上EMA20(+3.6%)；1M報酬9.0%；超額報酬vs SPY:+9.1%；SPY:-0.1%&QQQ:-2.8%；RSI60；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
19,19,ED,統一愛迪生,81,低,"Consolidated Edison, Inc.",111.94,41.3,8.18,59.1,1.08,109.59,107.66,0.488,114.09,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+2.1%)；1M報酬8.2%；超額報酬vs SPY:+8.3%；SPY:-0.1%&QQQ:-2.8%；RSI59；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
20,20,ALLE,Allegion plc,81,低,Allegion plc,140.14,12.0,8.15,61.3,1.08,135.71,133.44,0.9905,142.01,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.3%；站上EMA20(+3.3%)；1M報酬8.2%；超額報酬vs SPY:+8.3%；SPY:-0.1%&QQQ:-2.8%；RSI61；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
21,21,VTRS,Viatris Inc.,81,低,Viatris Inc.,16.8,19.6,7.97,61.2,1.1,16.13,15.99,0.0748,16.98,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+4.1%)；1M報酬8.0%；超額報酬vs SPY:+8.1%；SPY:-0.1%&QQQ:-2.8%；RSI61；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
22,22,MCD,麥當勞,81,低,McDonald's Corporation,279.5,198.6,2.27,52.4,1.33,275.98,280.31,0.6186,289.29,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔3.4%；站上EMA20(+1.3%)；1M報酬2.3%；超額報酬vs SPY:+2.4%；SPY:-0.1%&QQQ:-2.8%；RSI52；MACD金叉多頭,8,13,4,6,10,0,待 Grok 評分,待 Grok 評分
23,23,V,Visa,79,中,Visa Inc.,357.25,679.4,14.36,70.6,1.24,336.91,326.72,3.2519,365.02,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔2.1%；站上EMA20(+6.0%)；1M報酬14.4%；超額報酬vs SPY:+14.5%；SPY:-0.1%&QQQ:-2.8%；RSI71；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
24,24,STT,State Street Corporation,79,中,State Street Corporation,175.96,48.7,12.01,70.3,1.26,167.36,158.75,-0.1154,175.96,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔0.0%；站上EMA20(+5.1%)；1M報酬12.0%；超額報酬vs SPY:+12.1%；SPY:-0.1%&QQQ:-2.8%；RSI70；MACD待確認；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
25,25,GIS,"General Mills, Inc.",79,中,"General Mills, Inc.",36.12,19.3,12.28,56.6,1.06,35.13,34.29,0.3238,38.25,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.6%；站上EMA20(+2.8%)；1M報酬12.3%；超額報酬vs SPY:+12.4%；SPY:-0.1%&QQQ:-2.8%；RSI57；MACD金叉多頭,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
26,26,AEP,美國電力,78,中,American Electric Power Company,135.98,74.0,7.66,57.7,1.16,133.45,131.19,0.6164,139.33,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.4%；站上EMA20(+1.9%)；1M報酬7.7%；超額報酬vs SPY:+7.8%；SPY:-0.1%&QQQ:-2.8%；RSI58；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
27,27,MDT,美敦力,78,中,Medtronic plc.,83.06,106.3,7.52,60.9,1.05,79.87,78.43,0.3595,83.77,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.8%；站上EMA20(+4.0%)；1M報酬7.5%；超額報酬vs SPY:+7.7%；SPY:-0.1%&QQQ:-2.8%；RSI61；MACD金叉多頭,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
28,28,EIX,Edison International,78,中,Edison International,74.84,28.8,5.62,58.3,1.09,73.37,71.17,0.1555,76.19,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.8%；站上EMA20(+2.0%)；1M報酬5.6%；超額報酬vs SPY:+5.8%；SPY:-0.1%&QQQ:-2.8%；RSI58；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
29,29,FTV,Fortive Corporation,78,中,Fortive Corporation,63.6,19.4,5.05,64.1,1.11,61.24,60.43,0.2012,64.33,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+3.9%)；1M報酬5.1%；超額報酬vs SPY:+5.2%；SPY:-0.1%&QQQ:-2.8%；RSI64；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
30,30,GEHC,GE HealthCare Technologies Inc.,78,中,GE HealthCare Technologies Inc.,64.84,29.5,4.53,52.4,1.0,64.23,63.61,0.2396,66.44,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.4%；站上EMA20(+1.0%)；1M報酬4.5%；超額報酬vs SPY:+4.7%；SPY:-0.1%&QQQ:-2.8%；RSI52；MACD金叉多頭,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
