Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,COO,COO,100,低,COO,66.79,13.0,9.29,63.8,2.06,62.53,64.82,0.921,68.18,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.0%；站上EMA20(+6.8%)；1M報酬9.3%；超額報酬vs SPY:+8.3%；SPY:+1.0%&QQQ:+3.0%；RSI64；MACD金叉多頭,18,15,12,12,10,5,待 Grok 評分,待 Grok 評分
2,2,INCY,INCY,94,低,INCY,100.64,20.1,2.94,57.5,1.84,97.88,96.68,0.4834,106.37,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔5.4%；站上EMA20(+2.8%)；1M報酬2.9%；超額報酬vs SPY:+1.9%；SPY:+1.0%&QQQ:+3.0%；RSI58；MACD金叉多頭；站上SMA200,12,13,8,6,10,5,待 Grok 評分,待 Grok 評分
3,3,EXPD,EXPD,92,低,EXPD,163.44,21.4,8.18,65.9,1.67,157.35,150.7,0.1131,164.1,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+3 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+3.9%)；1M報酬8.2%；超額報酬vs SPY:+7.1%；SPY:+1.0%&QQQ:+3.0%；RSI66；MACD金叉多頭；站上SMA200,12,15,8,9,3,5,待 Grok 評分,待 Grok 評分
4,4,MRVL,美滿電子,90,低,MRVL,288.85,252.7,80.52,69.2,1.75,227.12,169.16,8.2704,324.2,高,基底+40 · CB+12 · PullbackQ+10 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔10.9%；站上EMA20(+27.2%)；1M報酬80.5%；超額報酬vs SPY:+79.5%；SPY:+1.0%&QQQ:+3.0%；RSI69；MACD金叉多頭；站上SMA200,12,10,8,12,3,5,待 Grok 評分,待 Grok 評分
5,5,ASML,ASML,89,低,ASML,1749.04,674.1,15.33,63.4,1.24,1618.11,1495.1,9.8152,1779.29,高,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.7%；站上EMA20(+8.1%)；1M報酬15.3%；超額報酬vs SPY:+14.3%；SPY:+1.0%&QQQ:+3.0%；RSI63；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
6,6,CPT,CPT,89,低,CPT,112.97,11.2,8.55,73.9,1.65,107.69,104.03,0.5962,113.73,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+0 · Bonus+5,從20日高點回檔0.7%；站上EMA20(+4.9%)；1M報酬8.6%；超額報酬vs SPY:+7.5%；SPY:+1.0%&QQQ:+3.0%；RSI74；MACD金叉多頭；站上SMA200,12,15,8,9,0,5,待 Grok 評分,待 Grok 評分
7,7,BXP,BXP,89,低,BXP,64.53,10.3,8.53,72.1,1.8,60.52,57.61,0.2577,64.9,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+0 · Bonus+5,從20日高點回檔0.6%；站上EMA20(+6.6%)；1M報酬8.5%；超額報酬vs SPY:+7.5%；SPY:+1.0%&QQQ:+3.0%；RSI72；MACD金叉多頭；站上SMA200,12,15,8,9,0,5,待 Grok 評分,待 Grok 評分
8,8,MRK,默克藥廠,84,低,MRK,119.52,295.2,6.43,56.6,1.23,116.95,116.19,0.3833,123.46,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔3.2%；站上EMA20(+2.2%)；1M報酬6.4%；超額報酬vs SPY:+5.4%；SPY:+1.0%&QQQ:+3.0%；RSI57；MACD金叉多頭；站上SMA200,8,13,4,9,10,0,待 Grok 評分,待 Grok 評分
9,9,KIM,KIM,83,低,KIM,24.24,16.3,4.15,62.6,1.28,23.66,23.26,0.038,24.35,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔0.5%；站上EMA20(+2.4%)；1M報酬4.1%；超額報酬vs SPY:+3.1%；SPY:+1.0%&QQQ:+3.0%；RSI63；MACD金叉多頭；站上SMA200,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
10,10,SPG,SPG,83,低,SPG,207.34,67.2,2.95,57.1,1.23,204.6,200.78,0.179,211.68,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔2.1%；站上EMA20(+1.3%)；1M報酬2.9%；超額報酬vs SPY:+1.9%；SPY:+1.0%&QQQ:+3.0%；RSI57；MACD金叉多頭；站上SMA200,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
