Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
15,15,AMAT,應用材料,70,中,AMAT,436.61,346.5,10.36,62.5,1.21,408.94,377.35,2.7426,448.45,低,基底+40 · CB+8 · PullbackQ+0 · VS+4 · RS+8 · TC+10 · Bonus+0,從20日高點回檔2.6%；守EMA20；1M報酬10.4%；SPY:+6.9%&QQQ:+13.7%；RSI63健康；MACD金叉多頭；站上SMA200（斜率上升）,8,0,4,8,10,0,待 Grok 評分,待 Grok 評分
16,16,MSTR,MicroStrategy,69,中,MSTR,178.03,62.4,29.56,56.2,0.66,172.7,150.58,-0.031,197.0,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+6 · Bonus+0,從20日高點回檔9.6%；守EMA20；1M報酬29.6%；SPY:+6.9%&QQQ:+13.7%；RSI56健康；MACD多頭,0,15,0,8,6,0,待 Grok 評分,待 Grok 評分
17,17,IRM,IRM,69,中,IRM,126.12,37.5,10.6,60.8,0.92,122.4,112.03,-0.0312,134.09,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+6 · Bonus+0,從20日高點回檔5.9%；守EMA20；1M報酬10.6%；SPY:+6.9%&QQQ:+13.7%；RSI61健康；MACD多頭；站上SMA200（斜率上升）,0,15,0,8,6,0,待 Grok 評分,待 Grok 評分
18,18,SMCI,SMCI,68,中,SMCI,32.0,19.2,17.65,57.6,0.67,30.03,27.8,0.4933,36.37,低,基底+40 · CB+0 · PullbackQ+10 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔12.0%；守EMA20；1M報酬17.6%；SPY:+6.9%&QQQ:+13.7%；RSI58健康；MACD金叉多頭,0,10,0,8,10,0,待 Grok 評分,待 Grok 評分
19,19,AKAM,AKAM,68,中,AKAM,161.14,23.4,81.38,79.5,1.81,121.37,109.55,6.6446,165.45,高,基底+40 · CB+12 · PullbackQ+0 · VS+8 · RS+8 · TC+0 · Bonus+0,從20日高點回檔2.6%；守EMA20；1M報酬81.4%；SPY:+6.9%&QQQ:+13.7%；RSI79健康；MACD金叉多頭；站上SMA200（斜率上升）,12,0,8,8,0,0,待 Grok 評分,待 Grok 評分
20,20,ON,安森美,68,中,ON,115.71,45.3,60.6,76.5,1.5,97.07,76.5,0.3407,115.99,高,基底+40 · CB+12 · PullbackQ+0 · VS+8 · RS+8 · TC+0 · Bonus+0,從20日高點回檔0.2%；守EMA20；1M報酬60.6%；SPY:+6.9%&QQQ:+13.7%；RSI77健康；MACD金叉多頭；站上SMA200（斜率上升）,12,0,8,8,0,0,待 Grok 評分,待 Grok 評分
21,21,HUM,好美公司,68,中,HUM,304.85,36.6,55.37,88.8,1.51,244.62,202.23,6.3566,308.5,低,基底+40 · CB+12 · PullbackQ+0 · VS+8 · RS+8 · TC+0 · Bonus+0,從20日高點回檔1.2%；守EMA20；1M報酬55.4%；SPY:+6.9%&QQQ:+13.7%；RSI89健康；MACD金叉多頭；站上SMA200（斜率上升）,12,0,8,8,0,0,待 Grok 評分,待 Grok 評分
22,22,HPE,HPE,68,中,HPE,32.07,42.6,31.06,71.3,1.85,28.93,25.43,0.1223,32.53,高,基底+40 · CB+12 · PullbackQ+0 · VS+8 · RS+8 · TC+0 · Bonus+0,從20日高點回檔1.4%；守EMA20；1M報酬31.1%；SPY:+6.9%&QQQ:+13.7%；RSI71健康；MACD金叉多頭；站上SMA200（斜率上升）,12,0,8,8,0,0,待 Grok 評分,待 Grok 評分
23,23,ELV,Elevance健康,68,中,ELV,399.64,86.8,27.54,82.1,1.71,362.76,321.7,2.2622,401.13,低,基底+40 · CB+12 · PullbackQ+0 · VS+8 · RS+8 · TC+0 · Bonus+0,從20日高點回檔0.4%；守EMA20；1M報酬27.5%；SPY:+6.9%&QQQ:+13.7%；RSI82健康；MACD金叉多頭；站上SMA200（斜率上升）,12,0,8,8,0,0,待 Grok 評分,待 Grok 評分
24,24,GEN,GEN,68,中,GEN,23.29,14.1,23.16,71.9,1.62,20.56,20.11,0.461,23.38,中,基底+40 · CB+12 · PullbackQ+0 · VS+8 · RS+8 · TC+0 · Bonus+0,從20日高點回檔0.4%；守EMA20；1M報酬23.2%；SPY:+6.9%&QQQ:+13.7%；RSI72健康；MACD金叉多頭,12,0,8,8,0,0,待 Grok 評分,待 Grok 評分
25,25,DELL,DELL,66,中,DELL,243.87,158.6,32.58,65.5,0.77,219.95,186.23,1.6501,263.99,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+3 · Bonus+0,從20日高點回檔7.6%；守EMA20；1M報酬32.6%；SPY:+6.9%&QQQ:+13.7%；RSI65健康；MACD金叉多頭；站上SMA200（斜率上升）,0,15,0,8,3,0,待 Grok 評分,待 Grok 評分
26,26,INTC,英特爾,63,中高,INTC,120.29,604.6,88.51,74.8,0.74,97.66,66.84,2.3984,132.75,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔9.4%；守EMA20；1M報酬88.5%；SPY:+6.9%&QQQ:+13.7%；RSI75健康；MACD金叉多頭；站上SMA200（斜率上升）,0,15,0,8,0,0,待 Grok 評分,待 Grok 評分
27,27,AMD,超微半導體,63,中高,AMD,445.5,726.4,74.66,76.2,0.62,366.48,269.77,8.605,469.22,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔5.1%；守EMA20；1M報酬74.7%；SPY:+6.9%&QQQ:+13.7%；RSI76健康；MACD金叉多頭；站上SMA200（斜率上升）,0,15,0,8,0,0,待 Grok 評分,待 Grok 評分
28,28,SNDK,SNDK,63,中高,SNDK,1447.23,214.3,53.23,69.8,0.73,1218.96,890.14,25.3171,1600.0,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔9.5%；守EMA20；1M報酬53.2%；SPY:+6.9%&QQQ:+13.7%；RSI70健康；MACD金叉多頭；站上SMA200（斜率上升）,0,15,0,8,0,0,待 Grok 評分,待 Grok 評分
29,29,ARM,ARM,63,中高,ARM,221.21,235.4,37.21,61.8,0.77,201.33,163.95,-1.3758,239.5,高,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔7.6%；守EMA20；1M報酬37.2%；SPY:+6.9%&QQQ:+13.7%；RSI62健康；MACD待確認；站上SMA200（斜率上升）,0,15,0,8,0,0,待 Grok 評分,待 Grok 評分
30,30,WDC,WDC,63,中高,WDC,494.09,170.3,34.92,71.0,0.72,435.36,349.53,4.0794,525.15,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+0 · Bonus+0,從20日高點回檔5.9%；守EMA20；1M報酬34.9%；SPY:+6.9%&QQQ:+13.7%；RSI71健康；MACD金叉多頭；站上SMA200（斜率上升）,0,15,0,8,0,0,待 Grok 評分,待 Grok 評分
