Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,HPE,HPE,100,低,HPE,47.0,62.4,63.36,86.6,4.32,35.37,29.12,1.0828,47.97,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.0%；站上EMA20(+32.9%)；1M報酬63.4%；超額報酬vs SPY:+57.8%；SPY:+5.5%&QQQ:+11.2%；RSI87；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,NOW,ServiceNow,100,低,NOW,135.86,140.1,53.84,78.3,2.07,103.98,98.09,4.0314,139.2,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.4%；站上EMA20(+30.7%)；1M報酬53.8%；超額報酬vs SPY:+48.3%；SPY:+5.5%&QQQ:+11.2%；RSI78；MACD金叉多頭,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
3,3,ORCL,甲骨文,100,低,ORCL,248.15,713.7,53.76,80.7,2.16,196.51,172.83,4.1349,250.25,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.8%；站上EMA20(+26.3%)；1M報酬53.8%；超額報酬vs SPY:+48.2%；SPY:+5.5%&QQQ:+11.2%；RSI81；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
4,4,IBM,IBM,100,低,IBM,320.42,301.2,39.74,84.3,3.07,251.1,239.44,9.801,327.98,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.3%；站上EMA20(+27.6%)；1M報酬39.7%；超額報酬vs SPY:+34.2%；SPY:+5.5%&QQQ:+11.2%；RSI84；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
5,5,MGM,美高梅,100,低,MGM,50.69,13.0,30.17,84.9,4.46,40.17,38.32,1.1934,51.59,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.7%；站上EMA20(+26.2%)；1M報酬30.2%；超額報酬vs SPY:+24.6%；SPY:+5.5%&QQQ:+11.2%；RSI85；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
6,6,HOOD,Robinhood,100,低,HOOD,90.73,81.7,24.48,63.5,1.64,80.23,77.11,1.6828,94.4,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔3.9%；站上EMA20(+13.1%)；1M報酬24.5%；超額報酬vs SPY:+18.9%；SPY:+5.5%&QQQ:+11.2%；RSI63；MACD金叉多頭,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
7,7,DELL,DELL,92,低,DELL,465.96,302.7,123.0,91.3,1.96,289.88,221.81,19.1554,469.47,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.7%；站上EMA20(+60.7%)；1M報酬123.0%；超額報酬vs SPY:+117.5%；SPY:+5.5%&QQQ:+11.2%；RSI91；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
8,8,DDOG,Datadog,92,低,DDOG,277.49,98.8,109.92,91.1,1.51,208.25,156.05,3.915,278.7,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+33.3%)；1M報酬109.9%；超額報酬vs SPY:+104.4%；SPY:+5.5%&QQQ:+11.2%；RSI91；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
9,9,PANW,派拓網路,92,低,PANW,300.48,243.7,67.57,83.7,1.54,240.14,194.03,4.2342,302.95,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.8%；站上EMA20(+25.1%)；1M報酬67.6%；超額報酬vs SPY:+62.0%；SPY:+5.5%&QQQ:+11.2%；RSI84；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
10,10,HPQ,HPQ,92,低,HPQ,29.34,26.8,40.65,80.0,1.74,23.35,20.74,0.6846,29.54,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.7%；站上EMA20(+25.7%)；1M報酬40.7%；超額報酬vs SPY:+35.1%；SPY:+5.5%&QQQ:+11.2%；RSI80；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
