Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,NTAP,NTAP,100,低,NTAP,142.74,28.3,31.63,84.6,2.14,122.09,109.66,2.2987,143.65,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.6%；站上EMA20(+16.9%)；1M報酬31.6%；超額報酬vs SPY:+26.7%；SPY:+4.9%&QQQ:+9.8%；RSI85；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,BBY,BBY,96,低,BBY,64.54,13.6,8.89,64.5,1.83,60.33,61.47,0.91,64.63,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔0.1%；站上EMA20(+7.0%)；1M報酬8.9%；超額報酬vs SPY:+4.0%；SPY:+4.9%&QQQ:+9.8%；RSI64；MACD金叉多頭,12,15,8,6,10,5,待 Grok 評分,待 Grok 評分
3,3,SOLV,SOLV,96,低,SOLV,75.89,13.1,8.76,63.9,1.58,73.64,69.12,0.1805,77.82,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔2.5%；站上EMA20(+3.1%)；1M報酬8.8%；超額報酬vs SPY:+3.8%；SPY:+4.9%&QQQ:+9.8%；RSI64；MACD金叉多頭；站上SMA200,12,15,8,6,10,5,待 Grok 評分,待 Grok 評分
4,4,APP,APP,95,低,APP,567.83,190.8,23.36,68.7,1.63,486.76,451.69,5.3978,581.0,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔2.3%；站上EMA20(+16.7%)；1M報酬23.4%；超額報酬vs SPY:+18.4%；SPY:+4.9%&QQQ:+9.8%；RSI69；MACD金叉多頭；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
5,5,MRVL,美滿電子,94,低,MRVL,198.7,174.0,25.59,67.2,2.1,176.69,142.03,1.1736,218.26,低,基底+40 · CB+12 · PullbackQ+10 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔9.0%；站上EMA20(+12.5%)；1M報酬25.6%；超額報酬vs SPY:+20.7%；SPY:+4.9%&QQQ:+9.8%；RSI67；MACD金叉多頭；站上SMA200,12,10,12,12,3,5,待 Grok 評分,待 Grok 評分
6,6,HPQ,HPQ,92,低,HPQ,25.49,23.4,29.0,73.0,1.82,21.97,20.22,0.3967,25.6,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+16.0%)；1M報酬29.0%；超額報酬vs SPY:+24.1%；SPY:+4.9%&QQQ:+9.8%；RSI73；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
7,7,UAL,UAL,92,低,UAL,112.62,36.6,22.55,70.3,1.78,98.02,94.67,1.6645,114.35,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.5%；站上EMA20(+14.9%)；1M報酬22.5%；超額報酬vs SPY:+17.6%；SPY:+4.9%&QQQ:+9.8%；RSI70；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
8,8,DAL,DAL,92,低,DAL,81.8,53.7,20.26,73.2,1.56,72.96,69.16,0.9836,83.76,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.3%；站上EMA20(+12.1%)；1M報酬20.3%；超額報酬vs SPY:+15.3%；SPY:+4.9%&QQQ:+9.8%；RSI73；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
9,9,LUV,LUV,89,低,LUV,43.68,21.3,14.35,64.7,1.22,40.22,39.64,0.4739,44.44,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.7%；站上EMA20(+8.6%)；1M報酬14.3%；超額報酬vs SPY:+9.4%；SPY:+4.9%&QQQ:+9.8%；RSI65；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
10,10,EW,EW,88,低,EW,86.51,49.8,3.65,62.5,1.55,83.03,81.63,0.6153,88.28,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+3 · TC+10 · Bonus+0,從20日高點回檔2.0%；站上EMA20(+4.2%)；1M報酬3.7%；超額報酬vs SPY:-1.3%；SPY:+4.9%&QQQ:+9.8%；RSI62；MACD金叉多頭；站上SMA200,12,15,8,3,10,0,待 Grok 評分,待 Grok 評分
11,11,EL,EL,81,低,EL,91.2,33.0,17.95,65.0,1.1,82.25,78.14,0.8632,92.25,中,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+10.9%)；1M報酬18.0%；超額報酬vs SPY:+13.0%；SPY:+4.9%&QQQ:+9.8%；RSI65；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
12,12,SNPS,新思科技,81,低,SNPS,525.92,100.7,5.49,65.9,1.54,502.17,458.88,-0.2554,539.48,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+3 · TC+3 · Bonus+0,從20日高點回檔2.5%；站上EMA20(+4.7%)；1M報酬5.5%；超額報酬vs SPY:+0.6%；SPY:+4.9%&QQQ:+9.8%；RSI66；MACD待確認；站上SMA200,12,15,8,3,3,0,待 Grok 評分,待 Grok 評分
13,13,MGM,美高梅,81,低,MGM,41.95,10.7,3.45,69.8,1.92,38.11,37.78,0.3095,42.71,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+3 · TC+3 · Bonus+0,從20日高點回檔1.8%；站上EMA20(+10.1%)；1M報酬3.5%；超額報酬vs SPY:-1.5%；SPY:+4.9%&QQQ:+9.8%；RSI70；MACD金叉多頭；站上SMA200,12,15,8,3,3,0,待 Grok 評分,待 Grok 評分
14,14,PPG,PPG,80,低,PPG,112.88,25.2,3.01,60.8,1.24,107.15,106.39,0.6854,113.7,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+3 · TC+10 · Bonus+0,從20日高點回檔0.7%；站上EMA20(+5.3%)；1M報酬3.0%；超額報酬vs SPY:-1.9%；SPY:+4.9%&QQQ:+9.8%；RSI61；MACD金叉多頭；站上SMA200,8,15,4,3,10,0,待 Grok 評分,待 Grok 評分
15,15,MU,美光科技,79,中,MU,928.41,1047.0,76.99,76.5,1.33,715.74,538.11,11.2383,956.16,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔2.9%；站上EMA20(+29.7%)；1M報酬77.0%；超額報酬vs SPY:+72.1%；SPY:+4.9%&QQQ:+9.8%；RSI76；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
16,16,MDLZ,億滋國際,79,中,MDLZ,62.25,79.9,8.41,61.9,1.23,60.96,58.98,-0.0641,62.59,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+6 · Bonus+0,從20日高點回檔0.5%；站上EMA20(+2.1%)；1M報酬8.4%；超額報酬vs SPY:+3.5%；SPY:+4.9%&QQQ:+9.8%；RSI62；MACD多頭；站上SMA200,8,15,4,6,6,0,待 Grok 評分,待 Grok 評分
17,17,TSLA,特斯拉,77,中,TSLA,440.36,1653.9,16.29,63.0,0.83,415.93,390.08,0.5899,453.4,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.9%；站上EMA20(+5.9%)；1M報酬16.3%；超額報酬vs SPY:+11.4%；SPY:+4.9%&QQQ:+9.8%；RSI63；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
18,18,KVUE,KVUE,77,中,KVUE,17.69,34.0,2.13,60.4,1.25,17.33,17.24,0.0518,17.99,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+0 · TC+10 · Bonus+0,從20日高點回檔1.7%；站上EMA20(+2.1%)；1M報酬2.1%；超額報酬vs SPY:-2.8%；SPY:+4.9%&QQQ:+9.8%；RSI60；MACD金叉多頭；站上SMA200,8,15,4,0,10,0,待 Grok 評分,待 Grok 評分
19,19,GM,通用汽車,76,中,GM,84.12,75.8,7.9,66.3,1.47,77.52,76.54,0.6963,84.52,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+3 · Bonus+0,從20日高點回檔0.5%；站上EMA20(+8.5%)；1M報酬7.9%；超額報酬vs SPY:+3.0%；SPY:+4.9%&QQQ:+9.8%；RSI66；MACD金叉多頭；站上SMA200,8,15,4,6,3,0,待 Grok 評分,待 Grok 評分
20,20,MS,摩根士丹利,76,中,MS,201.61,318.0,6.58,68.2,1.26,193.82,181.56,0.3565,203.92,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+3 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+4.0%)；1M報酬6.6%；超額報酬vs SPY:+1.6%；SPY:+4.9%&QQQ:+9.8%；RSI68；MACD金叉多頭；站上SMA200,8,15,4,6,3,0,待 Grok 評分,待 Grok 評分
21,21,NOW,ServiceNow,76,中,NOW,102.12,105.3,12.9,57.0,1.03,97.0,97.58,1.4116,110.83,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔7.9%；站上EMA20(+5.3%)；1M報酬12.9%；超額報酬vs SPY:+8.0%；SPY:+4.9%&QQQ:+9.8%；RSI57；MACD金叉多頭,4,13,0,9,10,0,待 Grok 評分,待 Grok 評分
22,22,DXCM,德康醫療,75,中,DXCM,70.26,27.1,14.41,63.8,0.81,65.57,63.69,1.3627,73.1,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.9%；站上EMA20(+7.2%)；1M報酬14.4%；超額報酬vs SPY:+9.5%；SPY:+4.9%&QQQ:+9.8%；RSI64；MACD金叉多頭；站上SMA200,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
23,23,ZBRA,ZBRA,75,中,ZBRA,252.51,12.0,14.26,60.1,0.91,242.13,225.91,0.7885,263.49,低,基底+40 · CB+0 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.2%；站上EMA20(+4.3%)；1M報酬14.3%；超額報酬vs SPY:+9.3%；SPY:+4.9%&QQQ:+9.8%；RSI60；MACD金叉多頭,0,13,0,12,10,0,待 Grok 評分,待 Grok 評分
24,24,GE,奇異,74,中,GE,317.21,331.4,11.47,63.1,0.87,298.25,294.52,3.0143,320.48,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.0%；站上EMA20(+6.4%)；1M報酬11.5%；超額報酬vs SPY:+6.5%；SPY:+4.9%&QQQ:+9.8%；RSI63；MACD金叉多頭；站上SMA200,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
25,25,SJM,SJM,74,中,SJM,102.98,11.0,9.22,62.4,0.65,99.93,96.53,0.3986,104.79,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.7%；站上EMA20(+3.1%)；1M報酬9.2%；超額報酬vs SPY:+4.3%；SPY:+4.9%&QQQ:+9.8%；RSI62；MACD金叉多頭；站上SMA200,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
26,26,ABBV,艾伯維,74,中,ABBV,215.4,380.6,9.13,59.9,0.78,210.09,207.37,1.0661,220.01,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.1%；站上EMA20(+2.5%)；1M報酬9.1%；超額報酬vs SPY:+4.2%；SPY:+4.9%&QQQ:+9.8%；RSI60；MACD金叉多頭,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
27,27,MRK,默克藥廠,74,中,MRK,120.24,297.0,9.08,61.3,0.8,115.35,115.88,1.1592,123.13,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.3%；站上EMA20(+4.2%)；1M報酬9.1%；超額報酬vs SPY:+4.1%；SPY:+4.9%&QQQ:+9.8%；RSI61；MACD金叉多頭；站上SMA200,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
28,28,JBL,JBL,74,中,JBL,371.38,39.2,9.0,62.6,0.59,349.21,315.74,0.2819,381.94,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.8%；站上EMA20(+6.3%)；1M報酬9.0%；超額報酬vs SPY:+4.1%；SPY:+4.9%&QQQ:+9.8%；RSI63；MACD金叉多頭；站上SMA200,0,15,0,9,10,0,待 Grok 評分,待 Grok 評分
29,29,IFF,IFF,74,中,IFF,77.0,19.7,8.47,55.9,1.28,74.93,72.76,-0.0399,83.89,低,基底+40 · CB+8 · PullbackQ+10 · VS+4 · RS+6 · TC+6 · Bonus+0,從20日高點回檔8.2%；站上EMA20(+2.8%)；1M報酬8.5%；超額報酬vs SPY:+3.5%；SPY:+4.9%&QQQ:+9.8%；RSI56；MACD多頭；站上SMA200,8,10,4,6,6,0,待 Grok 評分,待 Grok 評分
