Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,CPRT,Copart,95,低,"Copart, Inc.",31.61,29.3,11.74,65.1,1.54,29.38,29.33,0.2109,31.74,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+7.6%)；1M報酬11.7%；超額報酬vs SPY:+8.3%；SPY:+3.4%&QQQ:+3.6%；RSI65；MACD金叉多頭,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
2,2,SNDK,Sandisk Corporation,87,低,Sandisk Corporation,1641.11,243.0,16.3,57.0,1.21,1412.55,1655.63,49.257,1696.37,高,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.3%；站上EMA20(+16.2%)；1M報酬16.3%；超額報酬vs SPY:+12.9%；SPY:+3.4%&QQQ:+3.6%；RSI57；MACD金叉多頭；站上SMA200,8,13,4,12,10,0,待 Grok 評分,待 Grok 評分
3,3,TRMB,Trimble Inc.,80,低,Trimble Inc.,57.6,13.4,10.15,55.7,1.41,56.56,53.79,-0.0539,62.0,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+6 · Bonus+0,從20日高點回檔7.1%；站上EMA20(+1.8%)；1M報酬10.2%；超額報酬vs SPY:+6.7%；SPY:+3.4%&QQQ:+3.6%；RSI56；MACD多頭,8,13,4,9,6,0,待 Grok 評分,待 Grok 評分
4,4,AVGO,博通,80,低,Broadcom Inc.,392.99,1869.7,4.95,46.5,1.61,403.07,390.33,0.5667,432.73,低,基底+40 · CB+6 · PullbackQ+10 · VS+8 · RS+6 · TC+10 · Bonus+0,從20日高點回檔9.2%；貼近EMA20(-2.5%，整理中)；1M報酬5.0%；超額報酬vs SPY:+1.5%；SPY:+3.4%&QQQ:+3.6%；RSI47；MACD金叉多頭；站上SMA200,6,10,8,6,10,0,待 Grok 評分,待 Grok 評分
5,5,FOXA,Fox Corporation,79,中,Fox Corporation,69.04,29.0,25.82,75.2,1.4,60.84,58.12,0.9823,69.25,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+13.5%)；1M報酬25.8%；超額報酬vs SPY:+22.4%；SPY:+3.4%&QQQ:+3.6%；RSI75；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
6,6,CVX,雪佛龍,78,中,Chevron Corporation,200.0,392.3,8.78,64.5,1.0,191.63,183.99,0.5072,201.61,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.8%；站上EMA20(+4.4%)；1M報酬8.8%；超額報酬vs SPY:+5.4%；SPY:+3.4%&QQQ:+3.6%；RSI65；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
7,7,STX,Seagate Technology Holdings PLC,77,中,Seagate Technology Holdings PLC,973.44,220.6,30.58,62.0,0.95,861.16,888.88,15.5602,990.61,中,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.7%；站上EMA20(+13.0%)；1M報酬30.6%；超額報酬vs SPY:+27.2%；SPY:+3.4%&QQQ:+3.6%；RSI62；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
8,8,TER,"Teradyne, Inc.",77,中,"Teradyne, Inc.",418.79,65.5,29.94,60.3,0.51,380.09,383.44,7.022,422.32,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.8%；站上EMA20(+10.2%)；1M報酬29.9%；超額報酬vs SPY:+26.5%；SPY:+3.4%&QQQ:+3.6%；RSI60；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
9,9,SWKS,"Skyworks Solutions, Inc.",77,中,"Skyworks Solutions, Inc.",69.62,10.5,23.05,59.0,0.63,66.22,67.11,0.9527,70.75,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.6%；站上EMA20(+5.1%)；1M報酬23.0%；超額報酬vs SPY:+19.6%；SPY:+3.4%&QQQ:+3.6%；RSI59；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
10,10,SWK,"Stanley Black & Decker, Inc.",77,中,"Stanley Black & Decker, Inc.",102.07,15.4,17.96,64.0,0.38,97.94,89.96,0.2161,104.68,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.5%；站上EMA20(+4.2%)；1M報酬18.0%；超額報酬vs SPY:+14.5%；SPY:+3.4%&QQQ:+3.6%；RSI64；MACD金叉多頭；站上SMA200,0,15,0,12,10,0,待 Grok 評分,待 Grok 評分
