Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,ABNB,Airbnb,100,低,"Airbnb, Inc.",178.07,106.6,21.23,79.1,3.62,150.99,143.51,1.9264,178.45,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.2%；站上EMA20(+17.9%)；1M報酬21.2%；超額報酬vs SPY:+18.4%；SPY:+2.9%&QQQ:-0.0%；RSI79；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,GEN,Gen Digital Inc.,100,低,Gen Digital Inc.,29.17,17.5,12.24,69.8,2.43,27.19,25.95,0.1489,29.7,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔1.8%；站上EMA20(+7.3%)；1M報酬12.2%；超額報酬vs SPY:+9.4%；SPY:+2.9%&QQQ:-0.0%；RSI70；MACD金叉多頭；站上SMA200,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
3,3,COHR,Coherent Corp.,100,低,Coherent Corp.,379.13,74.2,15.86,63.6,1.85,309.06,342.98,13.311,391.36,高,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔3.1%；站上EMA20(+22.7%)；1M報酬15.9%；超額報酬vs SPY:+13.0%；SPY:+2.9%&QQQ:-0.0%；RSI64；MACD金叉多頭；站上SMA200,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
4,4,GPN,Global Payments Inc.,100,低,Global Payments Inc.,86.12,22.8,15.78,60.1,1.51,83.02,75.15,0.031,90.85,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔5.2%；站上EMA20(+3.7%)；1M報酬15.8%；超額報酬vs SPY:+12.9%；SPY:+2.9%&QQQ:-0.0%；RSI60；MACD金叉多頭；站上SMA200,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
5,5,FSLR,第一太陽能,100,低,"First Solar, Inc.",250.05,26.9,9.43,64.0,2.04,225.77,243.55,6.3355,269.7,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+9 · TC+10 · Bonus+5,從20日高點回檔7.3%；站上EMA20(+10.8%)；1M報酬9.4%；超額報酬vs SPY:+6.6%；SPY:+2.9%&QQQ:-0.0%；RSI64；MACD金叉多頭；站上SMA200,18,13,12,9,10,5,待 Grok 評分,待 Grok 評分
6,6,KKR,KKR & Co. Inc.,94,低,KKR & Co. Inc.,102.81,92.3,6.79,55.3,1.66,101.11,97.03,0.3194,109.62,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔6.2%；站上EMA20(+1.7%)；1M報酬6.8%；超額報酬vs SPY:+3.9%；SPY:+2.9%&QQQ:-0.0%；RSI55；MACD金叉多頭,12,13,8,6,10,5,待 Grok 評分,待 Grok 評分
7,7,BR,博睿信息,93,低,"Broadridge Financial Solutions,",166.5,19.0,13.02,65.5,1.71,155.65,148.45,1.5086,176.94,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔5.9%；站上EMA20(+7.0%)；1M報酬13.0%；超額報酬vs SPY:+10.2%；SPY:+2.9%&QQQ:-0.0%；RSI65；MACD金叉多頭,12,13,8,12,3,5,待 Grok 評分,待 Grok 評分
8,8,PLTR,帕蘭提爾,92,低,Palantir Technologies Inc.,172.01,413.4,33.3,72.8,1.66,138.61,132.6,4.7899,172.41,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.2%；站上EMA20(+24.1%)；1M報酬33.3%；超額報酬vs SPY:+30.4%；SPY:+2.9%&QQQ:-0.0%；RSI73；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
9,9,VEEV,Veeva Systems Inc.,92,低,Veeva Systems Inc.,230.47,37.4,21.49,75.6,1.57,201.92,183.65,2.4033,231.66,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.5%；站上EMA20(+14.1%)；1M報酬21.5%；超額報酬vs SPY:+18.6%；SPY:+2.9%&QQQ:-0.0%；RSI76；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
10,10,DASH,DoorDash,92,低,"DoorDash, Inc.",216.26,94.2,12.43,71.3,1.54,195.21,179.65,2.4542,222.39,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.8%；站上EMA20(+10.8%)；1M報酬12.4%；超額報酬vs SPY:+9.6%；SPY:+2.9%&QQQ:-0.0%；RSI71；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
11,11,LITE,Lumentum Holdings Inc.,87,低,Lumentum Holdings Inc.,890.17,69.3,13.29,59.1,1.26,784.67,817.97,20.8194,928.48,高,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.1%；站上EMA20(+13.4%)；1M報酬13.3%；超額報酬vs SPY:+10.4%；SPY:+2.9%&QQQ:-0.0%；RSI59；MACD金叉多頭；站上SMA200,8,13,4,12,10,0,待 Grok 評分,待 Grok 評分
