Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,BG,Bunge Limited,100,低,Bunge Limited,123.89,23.8,15.03,64.2,1.96,116.27,113.4,1.0867,126.47,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.0%；站上EMA20(+6.6%)；1M報酬15.0%；超額報酬vs SPY:+16.0%；SPY:-0.9%&QQQ:-0.6%；RSI64；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
2,2,LITE,Lumentum Holdings Inc.,100,低,Lumentum Holdings Inc.,978.53,87.8,9.93,59.3,1.57,881.26,819.62,0.5125,1000.15,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.2%；站上EMA20(+11.0%)；1M報酬9.9%；超額報酬vs SPY:+10.9%；SPY:-0.9%&QQQ:-0.6%；RSI59；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
3,3,VST,Vistra Corp.,100,低,Vistra Corp.,151.72,50.9,7.92,60.2,1.72,143.73,149.41,1.8013,154.9,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.1%；站上EMA20(+5.6%)；1M報酬7.9%；超額報酬vs SPY:+8.9%；SPY:-0.9%&QQQ:-0.6%；RSI60；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
4,4,ORCL,甲骨文,100,低,Oracle Corporation,162.52,468.1,10.54,63.4,1.6,148.73,140.04,1.4309,170.7,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔4.8%；站上EMA20(+9.3%)；1M報酬10.5%；超額報酬vs SPY:+11.5%；SPY:-0.9%&QQQ:-0.6%；RSI63；MACD金叉多頭,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
5,5,TKO,"TKO Group Holdings, Inc.",100,低,"TKO Group Holdings, Inc.",195.32,14.3,4.7,56.4,2.15,189.54,189.25,-0.0075,203.04,中,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+9 · TC+6 · Bonus+5,從20日高點回檔3.8%；站上EMA20(+3.0%)；1M報酬4.7%；超額報酬vs SPY:+5.6%；SPY:-0.9%&QQQ:-0.6%；RSI56；MACD多頭,18,13,12,9,6,5,待 Grok 評分,待 Grok 評分
6,6,QCOM,高通,100,低,QUALCOMM Incorporated,174.09,185.9,4.28,60.1,2.62,165.75,168.15,1.8932,183.49,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+9 · TC+10 · Bonus+5,從20日高點回檔5.1%；站上EMA20(+5.0%)；1M報酬4.3%；超額報酬vs SPY:+5.2%；SPY:-0.9%&QQQ:-0.6%；RSI60；MACD金叉多頭；站上SMA200,18,13,12,9,10,5,待 Grok 評分,待 Grok 評分
7,7,AMD,超微半導體,99,低,"Advanced Micro Devices, Inc.",505.74,825.6,4.63,57.0,1.57,477.84,498.96,2.88,517.35,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔2.2%；站上EMA20(+5.8%)；1M報酬4.6%；超額報酬vs SPY:+5.6%；SPY:-0.9%&QQQ:-0.6%；RSI57；MACD金叉多頭；站上SMA200,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
8,8,ECHO,EchoStar Corporation,99,低,EchoStar Corporation,93.42,27.1,3.75,59.9,1.58,88.75,90.9,0.8953,94.95,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔1.6%；站上EMA20(+5.3%)；1M報酬3.8%；超額報酬vs SPY:+4.7%；SPY:-0.9%&QQQ:-0.6%；RSI60；MACD金叉多頭,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
9,9,KMI,"Kinder Morgan, Inc.",97,低,"Kinder Morgan, Inc.",31.98,71.2,3.66,52.3,1.62,31.75,31.79,0.0134,33.06,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔3.3%；站上EMA20(+0.7%)；1M報酬3.7%；超額報酬vs SPY:+4.6%；SPY:-0.9%&QQQ:-0.6%；RSI52；MACD金叉多頭；站上SMA200,12,13,8,9,10,5,待 Grok 評分,待 Grok 評分
10,10,CEG,星座能源,95,低,Constellation Energy Corporatio,299.05,106.0,10.97,66.9,1.5,280.74,266.84,1.926,305.8,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+3 · Bonus+5,從20日高點回檔2.2%；站上EMA20(+6.5%)；1M報酬11.0%；超額報酬vs SPY:+11.9%；SPY:-0.9%&QQQ:-0.6%；RSI67；MACD金叉多頭；站上SMA200,12,15,8,12,3,5,待 Grok 評分,待 Grok 評分
