Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,F,福特汽車,93,低,F,13.4,53.4,9.07,60.1,1.75,12.48,12.01,0.2102,14.94,低,基底+40 · CB+12 · PullbackQ+10 · VS+8 · RS+8 · TC+10 · Bonus+5,從20日高點回檔10.3%；守EMA20；1M報酬9.1%；SPY:+5.3%&QQQ:+10.7%；RSI60健康；MACD金叉多頭；站上SMA200（斜率上升）,12,10,8,8,10,5,待 Grok 評分,待 Grok 評分
2,2,LITE,LITE,93,低,LITE,970.7,75.5,8.92,55.6,1.68,932.26,818.97,1.4491,1085.68,低,基底+40 · CB+12 · PullbackQ+10 · VS+8 · RS+8 · TC+10 · Bonus+5,從20日高點回檔10.6%；守EMA20；1M報酬8.9%；SPY:+5.3%&QQQ:+10.7%；RSI56健康；MACD金叉多頭；站上SMA200（斜率上升）,12,10,8,8,10,5,待 Grok 評分,待 Grok 評分
3,3,AMAT,應用材料,78,中,AMAT,436.62,346.5,11.98,61.7,1.75,414.3,380.81,2.0961,448.45,低,基底+40 · CB+12 · PullbackQ+0 · VS+8 · RS+8 · TC+10 · Bonus+0,從20日高點回檔2.6%；守EMA20；1M報酬12.0%；SPY:+5.3%&QQQ:+10.7%；RSI62健康；MACD金叉多頭；站上SMA200（斜率上升）,12,0,8,8,10,0,待 Grok 評分,待 Grok 評分
4,4,COHR,COHR,77,中,COHR,382.45,74.8,16.6,63.0,1.0,347.27,298.06,4.6615,413.0,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔7.4%；守EMA20；1M報酬16.6%；SPY:+5.3%&QQQ:+10.7%；RSI63健康；MACD金叉多頭；站上SMA200（斜率上升）,4,15,0,8,10,0,待 Grok 評分,待 Grok 評分
5,5,GLW,GLW,77,中,GLW,191.81,165.1,15.49,58.9,1.19,180.39,156.97,2.5349,211.79,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔9.4%；守EMA20；1M報酬15.5%；SPY:+5.3%&QQQ:+10.7%；RSI59健康；MACD金叉多頭；站上SMA200（斜率上升）,4,15,0,8,10,0,待 Grok 評分,待 Grok 評分
6,6,BIIB,渤健,77,中,BIIB,192.95,28.5,9.62,53.6,1.03,190.79,185.39,0.5583,205.97,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔6.3%；守EMA20；1M報酬9.6%；SPY:+5.3%&QQQ:+10.7%；RSI54健康；MACD金叉多頭；站上SMA200（斜率上升）,4,15,0,8,10,0,待 Grok 評分,待 Grok 評分
7,7,LRCX,拉姆研究,77,中,LRCX,284.72,356.1,9.1,57.1,1.01,276.01,247.87,0.9738,302.0,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔5.7%；守EMA20；1M報酬9.1%；SPY:+5.3%&QQQ:+10.7%；RSI57健康；MACD金叉多頭；站上SMA200（斜率上升）,4,15,0,8,10,0,待 Grok 評分,待 Grok 評分
8,8,CIEN,CIEN,75,中,CIEN,554.46,78.4,11.97,57.6,1.2,536.1,460.77,-0.4888,598.84,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+8 · TC+0 · Bonus+0,從20日高點回檔7.4%；守EMA20；1M報酬12.0%；SPY:+5.3%&QQQ:+10.7%；RSI58健康；MACD待確認；站上SMA200（斜率上升）,8,15,4,8,0,0,待 Grok 評分,待 Grok 評分
9,9,DELL,DELL,73,中,DELL,241.99,157.3,25.71,63.0,0.79,224.46,190.17,0.6787,263.99,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔8.3%；守EMA20；1M報酬25.7%；SPY:+5.3%&QQQ:+10.7%；RSI63健康；MACD金叉多頭；站上SMA200（斜率上升）,0,15,0,8,10,0,待 Grok 評分,待 Grok 評分
10,10,Q,Q,73,中,Q,157.23,32.9,19.75,61.4,0.85,147.75,129.94,1.0398,171.52,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔8.3%；守EMA20；1M報酬19.7%；SPY:+5.3%&QQQ:+10.7%；RSI61健康；MACD金叉多頭,0,15,0,8,10,0,待 Grok 評分,待 Grok 評分
