Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,DXCM,德康醫療,100,低,"DexCom, Inc.",83.45,32.9,21.19,68.6,2.47,74.45,73.13,0.5148,84.7,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔1.5%；站上EMA20(+12.1%)；1M報酬21.2%；超額報酬vs SPY:+21.0%；SPY:+0.2%&QQQ:-5.1%；RSI69；MACD金叉多頭；站上SMA200,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
2,2,APA,APA Corporation,100,低,APA Corporation,37.32,13.0,17.92,61.5,1.51,35.3,35.25,0.3203,37.7,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔1.0%；站上EMA20(+5.7%)；1M報酬17.9%；超額報酬vs SPY:+17.8%；SPY:+0.2%&QQQ:-5.1%；RSI61；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
3,3,ARES,Ares Management Corporation,100,低,Ares Management Corporation,128.09,31.3,12.73,58.4,2.01,123.59,123.32,0.5919,131.34,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.5%；站上EMA20(+3.6%)；1M報酬12.7%；超額報酬vs SPY:+12.6%；SPY:+0.2%&QQQ:-5.1%；RSI58；MACD金叉多頭,18,15,12,12,10,5,待 Grok 評分,待 Grok 評分
4,4,AMZN,亞馬遜,100,低,"Amazon.com, Inc.",271.58,3055.2,12.36,67.9,2.83,242.65,246.63,1.2125,273.23,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.6%；站上EMA20(+11.9%)；1M報酬12.4%；超額報酬vs SPY:+12.2%；SPY:+0.2%&QQQ:-5.1%；RSI68；MACD金叉多頭；站上SMA200,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
5,5,KKR,KKR & Co. Inc.,100,低,KKR & Co. Inc.,101.43,95.7,9.58,57.8,1.68,98.54,95.96,0.3208,104.17,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.6%；站上EMA20(+2.9%)；1M報酬9.6%；超額報酬vs SPY:+9.4%；SPY:+0.2%&QQQ:-5.1%；RSI58；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
6,6,VTRS,Viatris Inc.,100,低,Viatris Inc.,17.56,20.5,8.53,59.1,1.67,17.15,16.47,0.0439,18.07,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.8%；站上EMA20(+2.4%)；1M報酬8.5%；超額報酬vs SPY:+8.4%；SPY:+0.2%&QQQ:-5.1%；RSI59；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
7,7,WY,Weyerhaeuser Company,100,低,Weyerhaeuser Company,25.03,18.2,6.24,58.4,2.15,24.05,24.08,0.0976,25.14,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+9 · TC+10 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+4.1%)；1M報酬6.2%；超額報酬vs SPY:+6.1%；SPY:+0.2%&QQQ:-5.1%；RSI58；MACD金叉多頭；站上SMA200,18,15,12,9,10,5,待 Grok 評分,待 Grok 評分
8,8,FIS,Fidelity資訊,100,低,Fidelity National Information S,44.77,23.1,9.73,59.4,1.57,42.67,41.04,0.4714,47.0,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔4.7%；站上EMA20(+4.9%)；1M報酬9.7%；超額報酬vs SPY:+9.6%；SPY:+0.2%&QQQ:-5.1%；RSI59；MACD金叉多頭,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
9,9,AMCR,Amcor plc,100,低,Amcor plc,44.88,21.3,2.84,56.8,2.37,44.0,41.62,0.0433,46.96,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+6 · TC+10 · Bonus+5,從20日高點回檔4.4%；站上EMA20(+2.0%)；1M報酬2.8%；超額報酬vs SPY:+2.7%；SPY:+0.2%&QQQ:-5.1%；RSI57；MACD金叉多頭；站上SMA200,18,13,12,6,10,5,待 Grok 評分,待 Grok 評分
10,10,PFG,Principal Financial Group Inc,99,低,Principal Financial Group Inc,113.7,24.6,4.38,58.7,1.75,111.48,108.79,0.0547,114.95,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔1.1%；站上EMA20(+2.0%)；1M報酬4.4%；超額報酬vs SPY:+4.2%；SPY:+0.2%&QQQ:-5.1%；RSI59；MACD金叉多頭；站上SMA200,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
