Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,D,"Dominion Energy, Inc.",95,低,"Dominion Energy, Inc.",69.83,61.4,5.01,61.8,1.94,68.27,65.81,-0.0384,70.59,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+6 · Bonus+5,從20日高點回檔1.1%；站上EMA20(+2.3%)；1M報酬5.0%；超額報酬vs SPY:+6.0%；SPY:-1.0%&QQQ:-4.1%；RSI62；MACD多頭；站上SMA200,12,15,8,9,6,5,待 Grok 評分,待 Grok 評分
2,2,CBRE,CBRE Group Inc,89,低,CBRE Group Inc,143.73,42.1,9.76,64.8,1.37,136.12,135.79,1.2708,145.48,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.2%；站上EMA20(+5.6%)；1M報酬9.8%；超額報酬vs SPY:+10.7%；SPY:-1.0%&QQQ:-4.1%；RSI65；MACD金叉多頭,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
3,3,EIX,Edison International,86,低,Edison International,75.74,29.1,6.72,63.9,1.27,72.81,70.46,0.2218,76.39,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.9%；站上EMA20(+4.0%)；1M報酬6.7%；超額報酬vs SPY:+7.7%；SPY:-1.0%&QQQ:-4.1%；RSI64；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
4,4,FIS,Fidelity資訊,86,低,Fidelity National Information S,42.6,22.0,3.87,61.5,1.45,40.12,41.69,0.6358,43.45,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.0%；站上EMA20(+6.2%)；1M報酬3.9%；超額報酬vs SPY:+4.9%；SPY:-1.0%&QQQ:-4.1%；RSI62；MACD金叉多頭,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
5,5,GEV,GE Vernova Inc.,84,低,GE Vernova Inc.,1077.08,289.4,11.87,52.2,1.24,1067.09,1040.76,7.8075,1195.94,低,基底+40 · CB+8 · PullbackQ+10 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔9.9%；站上EMA20(+0.9%)；1M報酬11.9%；超額報酬vs SPY:+12.8%；SPY:-1.0%&QQQ:-4.1%；RSI52；MACD金叉多頭；站上SMA200,8,10,4,12,10,0,待 Grok 評分,待 Grok 評分
6,6,CFG,"Citizens Financial Group, Inc.",82,低,"Citizens Financial Group, Inc.",71.78,30.4,12.33,68.9,1.21,68.83,65.2,0.2303,72.94,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔1.6%；站上EMA20(+4.3%)；1M報酬12.3%；超額報酬vs SPY:+13.3%；SPY:-1.0%&QQQ:-4.1%；RSI69；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
7,7,MNST,Monster Beverage Corporation,82,低,Monster Beverage Corporation,96.92,94.8,9.46,68.0,1.37,94.16,87.95,-0.0126,99.15,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔2.2%；站上EMA20(+2.9%)；1M報酬9.5%；超額報酬vs SPY:+10.4%；SPY:-1.0%&QQQ:-4.1%；RSI68；MACD多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
8,8,ED,統一愛迪生,81,低,"Consolidated Edison, Inc.",112.99,41.6,8.56,61.7,1.17,109.91,107.74,0.4556,115.26,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.0%；站上EMA20(+2.8%)；1M報酬8.6%；超額報酬vs SPY:+9.5%；SPY:-1.0%&QQQ:-4.1%；RSI62；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
9,9,ALLE,Allegion plc,81,低,Allegion plc,139.32,12.0,7.32,59.1,1.01,136.05,133.29,0.792,142.01,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+2.4%)；1M報酬7.3%；超額報酬vs SPY:+8.3%；SPY:-1.0%&QQQ:-4.1%；RSI59；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
10,10,CAH,"Cardinal Health, Inc.",79,中,"Cardinal Health, Inc.",239.71,56.1,19.08,75.4,1.26,227.85,208.6,0.4355,243.21,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔1.4%；站上EMA20(+5.2%)；1M報酬19.1%；超額報酬vs SPY:+20.1%；SPY:-1.0%&QQQ:-4.1%；RSI75；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
