Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,AMAT,應用材料,88,低,AMAT,440.56,349.6,11.74,63.6,2.12,411.96,379.0,2.6618,448.45,低,基底+40 · CB+18 · PullbackQ+0 · VS+12 · RS+8 · TC+10 · Bonus+0,從20日高點回檔1.8%；守EMA20；1M報酬11.7%；SPY:+6.9%&QQQ:+12.9%；RSI64健康；MACD金叉多頭；站上SMA200（斜率上升）,18,0,12,8,10,0,待 Grok 評分,待 Grok 評分
2,2,CSCO,思科系統,78,中,CSCO,115.53,456.3,40.27,87.5,3.03,94.34,84.98,1.7492,119.36,高,基底+40 · CB+18 · PullbackQ+0 · VS+12 · RS+8 · TC+0 · Bonus+0,從20日高點回檔3.2%；守EMA20；1M報酬40.3%；SPY:+6.9%&QQQ:+12.9%；RSI88健康；MACD金叉多頭；站上SMA200（斜率上升）,18,0,12,8,0,0,待 Grok 評分,待 Grok 評分
3,3,HPE,HPE,78,中,HPE,34.13,45.3,38.63,76.6,2.19,29.42,25.68,0.2702,34.69,高,基底+40 · CB+18 · PullbackQ+0 · VS+12 · RS+8 · TC+0 · Bonus+0,從20日高點回檔1.6%；守EMA20；1M報酬38.6%；SPY:+6.9%&QQQ:+12.9%；RSI77健康；MACD金叉多頭；站上SMA200（斜率上升）,18,0,12,8,0,0,待 Grok 評分,待 Grok 評分
4,4,NTAP,NTAP,78,中,NTAP,119.93,23.8,19.54,70.3,2.08,112.23,105.0,0.6656,123.47,低,基底+40 · CB+18 · PullbackQ+0 · VS+12 · RS+8 · TC+0 · Bonus+0,從20日高點回檔2.9%；守EMA20；1M報酬19.5%；SPY:+6.9%&QQQ:+12.9%；RSI70健康；MACD金叉多頭；站上SMA200（斜率上升）,18,0,12,8,0,0,待 Grok 評分,待 Grok 評分
5,5,ZS,Zscaler,78,中,ZS,153.7,24.7,17.32,60.5,1.51,143.49,142.59,2.1736,158.04,低,基底+40 · CB+12 · PullbackQ+0 · VS+8 · RS+8 · TC+10 · Bonus+0,從20日高點回檔2.7%；守EMA20；1M報酬17.3%；SPY:+6.9%&QQQ:+12.9%；RSI61健康；MACD金叉多頭,12,0,8,8,10,0,待 Grok 評分,待 Grok 評分
6,6,F,福特汽車,78,中,F,14.48,57.7,15.36,75.4,3.19,12.38,11.99,0.2156,14.94,高,基底+40 · CB+18 · PullbackQ+0 · VS+12 · RS+8 · TC+0 · Bonus+0,從20日高點回檔3.1%；守EMA20；1M報酬15.4%；SPY:+6.9%&QQQ:+12.9%；RSI75健康；MACD金叉多頭；站上SMA200（斜率上升）,18,0,12,8,0,0,待 Grok 評分,待 Grok 評分
7,7,TTWO,TTWO,78,中,TTWO,242.41,44.9,13.2,75.9,2.27,220.15,209.42,1.6155,246.25,高,基底+40 · CB+18 · PullbackQ+0 · VS+12 · RS+8 · TC+0 · Bonus+0,從20日高點回檔1.6%；守EMA20；1M報酬13.2%；SPY:+6.9%&QQQ:+12.9%；RSI76健康；MACD金叉多頭；站上SMA200（斜率上升）,18,0,12,8,0,0,待 Grok 評分,待 Grok 評分
8,8,COIN,Coinbase,78,中,COIN,212.01,55.9,8.22,58.1,1.59,198.89,191.94,1.1859,222.35,中,基底+40 · CB+12 · PullbackQ+0 · VS+8 · RS+8 · TC+10 · Bonus+0,從20日高點回檔4.7%；守EMA20；1M報酬8.2%；SPY:+6.9%&QQQ:+12.9%；RSI58健康；MACD金叉多頭,12,0,8,8,10,0,待 Grok 評分,待 Grok 評分
9,9,LITE,LITE,73,中,LITE,1001.81,77.9,21.58,58.6,0.62,928.21,812.57,5.0391,1085.68,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔7.7%；守EMA20；1M報酬21.6%；SPY:+6.9%&QQQ:+12.9%；RSI59健康；MACD金叉多頭；站上SMA200（斜率上升）,0,15,0,8,10,0,待 Grok 評分,待 Grok 評分
10,10,SMCI,SMCI,73,中,SMCI,33.03,19.9,21.03,60.0,0.84,30.31,27.81,0.4093,36.37,低,基底+40 · CB+0 · PullbackQ+15 · VS+0 · RS+8 · TC+10 · Bonus+0,從20日高點回檔9.2%；守EMA20；1M報酬21.0%；SPY:+6.9%&QQQ:+12.9%；RSI60健康；MACD金叉多頭,0,15,0,8,10,0,待 Grok 評分,待 Grok 評分
