Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,PHM,普爾特,100,低,"PulteGroup, Inc.",135.71,25.9,16.81,71.0,2.28,122.92,120.32,1.3446,139.12,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.5%；站上EMA20(+10.4%)；1M報酬16.8%；超額報酬vs SPY:+18.2%；SPY:-1.4%&QQQ:-0.9%；RSI71；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,BKNG,Booking控股,100,低,Booking Holdings Inc. Common St,181.25,140.4,12.82,64.5,1.64,168.78,168.97,1.2773,184.89,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.0%；站上EMA20(+7.4%)；1M報酬12.8%；超額報酬vs SPY:+14.2%；SPY:-1.4%&QQQ:-0.9%；RSI65；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
3,3,PPG,"PPG Industries, Inc.",100,低,"PPG Industries, Inc.",120.98,27.0,12.25,62.4,1.75,115.86,110.94,0.2155,124.18,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.6%；站上EMA20(+4.4%)；1M報酬12.2%；超額報酬vs SPY:+13.7%；SPY:-1.4%&QQQ:-0.9%；RSI62；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
4,4,AJG,Arthur J. Gallagher & Co.,100,低,Arthur J. Gallagher & Co.,220.76,56.7,8.18,60.4,1.69,213.0,209.85,0.3481,225.34,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.0%；站上EMA20(+3.6%)；1M報酬8.2%；超額報酬vs SPY:+9.6%；SPY:-1.4%&QQQ:-0.9%；RSI60；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
5,5,KVUE,Kenvue Inc.,100,低,Kenvue Inc.,18.8,36.1,7.24,66.3,2.1,17.93,17.48,0.0724,18.88,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+4.8%)；1M報酬7.2%；超額報酬vs SPY:+8.7%；SPY:-1.4%&QQQ:-0.9%；RSI66；MACD金叉多頭；站上SMA200,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
6,6,STT,State Street Corporation,100,低,State Street Corporation,168.87,46.7,9.69,61.1,1.56,165.0,156.18,0.2563,175.46,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔3.8%；站上EMA20(+2.3%)；1M報酬9.7%；超額報酬vs SPY:+11.1%；SPY:-1.4%&QQQ:-0.9%；RSI61；MACD金叉多頭；站上SMA200,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
7,7,SHOP,Shopify Inc.,100,低,Shopify Inc.,114.17,148.2,10.84,54.1,2.14,110.58,113.76,0.1522,124.62,高,基底+40 · CB+12 · PullbackQ+10 · VS+12 · RS+12 · TC+10 · Bonus+5,從20日高點回檔8.4%；站上EMA20(+3.2%)；1M報酬10.8%；超額報酬vs SPY:+12.3%；SPY:-1.4%&QQQ:-0.9%；RSI54；MACD金叉多頭,12,10,12,12,10,5,待 Grok 評分,待 Grok 評分
8,8,DRI,"Darden Restaurants, Inc.",99,低,"Darden Restaurants, Inc.",213.45,24.4,4.88,63.4,1.85,206.45,200.62,0.8225,219.38,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔2.7%；站上EMA20(+3.4%)；1M報酬4.9%；超額報酬vs SPY:+6.3%；SPY:-1.4%&QQQ:-0.9%；RSI63；MACD金叉多頭；站上SMA200,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
9,9,UBER,Uber,99,低,"Uber Technologies, Inc.",73.85,150.3,2.83,55.2,1.53,71.67,73.51,0.3108,75.74,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔2.5%；站上EMA20(+3.0%)；1M報酬2.8%；超額報酬vs SPY:+4.2%；SPY:-1.4%&QQQ:-0.9%；RSI55；MACD金叉多頭,12,15,8,9,10,5,待 Grok 評分,待 Grok 評分
10,10,PSA,公共儲存,97,低,Public Storage,317.92,55.8,5.12,57.9,1.81,313.41,305.37,0.2037,328.74,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔3.3%；站上EMA20(+1.4%)；1M報酬5.1%；超額報酬vs SPY:+6.5%；SPY:-1.4%&QQQ:-0.9%；RSI58；MACD金叉多頭；站上SMA200,12,13,8,9,10,5,待 Grok 評分,待 Grok 評分
11,11,IRM,Iron Mountain Incorporated (Del,97,低,Iron Mountain Incorporated (Del,130.59,38.9,3.97,58.0,1.55,127.2,123.89,0.4035,134.68,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+9 · TC+10 · Bonus+5,從20日高點回檔3.0%；站上EMA20(+2.7%)；1M報酬4.0%；超額報酬vs SPY:+5.4%；SPY:-1.4%&QQQ:-0.9%；RSI58；MACD金叉多頭；站上SMA200,12,13,8,9,10,5,待 Grok 評分,待 Grok 評分
12,12,MRNA,Moderna,97,低,"Moderna, Inc.",60.42,24.0,28.88,64.2,1.52,54.0,50.76,1.4015,67.74,低,基底+40 · CB+12 · PullbackQ+10 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔10.8%；站上EMA20(+11.9%)；1M報酬28.9%；超額報酬vs SPY:+30.3%；SPY:-1.4%&QQQ:-0.9%；RSI64；MACD金叉多頭；站上SMA200,12,10,8,12,10,5,待 Grok 評分,待 Grok 評分
