Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
15,15,AJG,Arthur J. Gallagher & Co.,84,低,Arthur J. Gallagher & Co.,215.78,55.4,4.38,55.5,1.26,212.18,209.87,0.0424,225.34,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔4.2%；站上EMA20(+1.7%)；1M報酬4.4%；超額報酬vs SPY:+5.4%；SPY:-1.0%&QQQ:-0.0%；RSI56；MACD金叉多頭,8,13,4,9,10,0,待 Grok 評分,待 Grok 評分
16,16,AMAT,應用材料,84,低,"Applied Materials, Inc.",585.88,465.2,37.09,63.5,1.21,533.79,453.96,8.5067,641.18,低,基底+40 · CB+8 · PullbackQ+10 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔8.6%；站上EMA20(+9.8%)；1M報酬37.1%；超額報酬vs SPY:+38.1%；SPY:-1.0%&QQQ:-0.0%；RSI63；MACD金叉多頭；站上SMA200,8,10,4,12,10,0,待 Grok 評分,待 Grok 評分
17,17,KLAC,KLA,84,低,KLA Corporation,244.49,319.4,32.72,59.7,1.34,226.95,196.96,2.868,269.9,低,基底+40 · CB+8 · PullbackQ+10 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔9.4%；站上EMA20(+7.7%)；1M報酬32.7%；超額報酬vs SPY:+33.7%；SPY:-1.0%&QQQ:-0.0%；RSI60；MACD金叉多頭；站上SMA200,8,10,4,12,10,0,待 Grok 評分,待 Grok 評分
18,18,LRCX,拉姆研究,84,低,Lam Research Corporation,371.33,464.4,22.95,58.7,1.32,349.43,303.14,3.2052,409.75,低,基底+40 · CB+8 · PullbackQ+10 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔9.4%；站上EMA20(+6.3%)；1M報酬22.9%；超額報酬vs SPY:+23.9%；SPY:-1.0%&QQQ:-0.0%；RSI59；MACD金叉多頭；站上SMA200,8,10,4,12,10,0,待 Grok 評分,待 Grok 評分
19,19,BEN,"Franklin Resources, Inc.",82,低,"Franklin Resources, Inc.",33.79,17.6,9.49,67.3,1.41,32.18,30.45,0.1313,34.42,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔1.8%；站上EMA20(+5.0%)；1M報酬9.5%；超額報酬vs SPY:+10.5%；SPY:-1.0%&QQQ:-0.0%；RSI67；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
20,20,ABBV,艾伯維,82,低,AbbVie Inc.,234.76,414.8,9.45,66.0,1.26,221.82,212.59,0.4197,235.31,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔0.2%；站上EMA20(+5.8%)；1M報酬9.4%；超額報酬vs SPY:+10.4%；SPY:-1.0%&QQQ:-0.0%；RSI66；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
21,21,BALL,Ball Corporation,82,低,Ball Corporation,60.49,16.1,7.74,68.9,1.47,56.75,58.05,0.7618,60.9,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔0.7%；站上EMA20(+6.6%)；1M報酬7.7%；超額報酬vs SPY:+8.7%；SPY:-1.0%&QQQ:-0.0%；RSI69；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
22,22,EXPE,"Expedia Group, Inc.",81,低,"Expedia Group, Inc.",245.07,29.4,12.59,61.1,1.06,232.83,236.21,2.3875,246.5,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.6%；站上EMA20(+5.3%)；1M報酬12.6%；超額報酬vs SPY:+13.6%；SPY:-1.0%&QQQ:-0.0%；RSI61；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
23,23,HLT,希爾頓,80,低,Hilton Worldwide Holdings Inc.,343.83,78.3,6.58,58.1,1.28,339.59,330.14,-0.0701,358.0,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+6 · Bonus+0,從20日高點回檔4.0%；站上EMA20(+1.2%)；1M報酬6.6%；超額報酬vs SPY:+7.6%；SPY:-1.0%&QQQ:-0.0%；RSI58；MACD多頭；站上SMA200,8,13,4,9,6,0,待 Grok 評分,待 Grok 評分
24,24,TFC,特魯斯特金融,80,低,Truist Financial Corporation,49.67,61.9,3.72,54.1,1.35,48.92,49.0,-0.009,52.07,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+6 · Bonus+0,從20日高點回檔4.6%；站上EMA20(+1.5%)；1M報酬3.7%；超額報酬vs SPY:+4.7%；SPY:-1.0%&QQQ:-0.0%；RSI54；MACD多頭；站上SMA200,8,13,4,9,6,0,待 Grok 評分,待 Grok 評分
25,25,PGR,Progressive Corporation (The),79,中,Progressive Corporation (The),215.69,125.6,8.4,70.7,1.49,203.01,200.45,1.4173,216.43,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+0 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+6.2%)；1M報酬8.4%；超額報酬vs SPY:+9.4%；SPY:-1.0%&QQQ:-0.0%；RSI71；MACD金叉多頭；站上SMA200,8,15,4,12,0,0,待 Grok 評分,待 Grok 評分
26,26,SWK,"Stanley Black & Decker, Inc.",79,中,"Stanley Black & Decker, Inc.",83.81,13.0,12.13,58.1,1.11,81.38,77.44,0.4522,88.25,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.0%；站上EMA20(+3.0%)；1M報酬12.1%；超額報酬vs SPY:+13.1%；SPY:-1.0%&QQQ:-0.0%；RSI58；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
27,27,PPG,"PPG Industries, Inc.",79,中,"PPG Industries, Inc.",117.7,26.2,10.38,57.3,1.14,115.32,110.71,0.1569,124.18,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔5.2%；站上EMA20(+2.1%)；1M報酬10.4%；超額報酬vs SPY:+11.4%；SPY:-1.0%&QQQ:-0.0%；RSI57；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
28,28,CRH,CRH PLC,79,中,CRH PLC,110.28,73.7,9.16,54.6,1.03,107.81,109.73,0.9466,115.49,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.5%；站上EMA20(+2.3%)；1M報酬9.2%；超額報酬vs SPY:+10.1%；SPY:-1.0%&QQQ:-0.0%；RSI55；MACD金叉多頭,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
29,29,TPR,"Tapestry, Inc.",79,中,"Tapestry, Inc.",150.53,30.4,8.52,59.7,1.01,144.31,142.22,0.7418,156.74,低,基底+40 · CB+4 · PullbackQ+13 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔4.0%；站上EMA20(+4.3%)；1M報酬8.5%；超額報酬vs SPY:+9.5%；SPY:-1.0%&QQQ:-0.0%；RSI60；MACD金叉多頭；站上SMA200,4,13,0,12,10,0,待 Grok 評分,待 Grok 評分
30,30,SPG,"Simon Property Group, Inc.",78,中,"Simon Property Group, Inc.",216.74,70.3,6.94,63.5,1.15,209.88,203.85,0.3291,220.44,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+9 · TC+10 · Bonus+0,從20日高點回檔1.7%；站上EMA20(+3.3%)；1M報酬6.9%；超額報酬vs SPY:+7.9%；SPY:-1.0%&QQQ:-0.0%；RSI63；MACD金叉多頭；站上SMA200,4,15,0,9,10,0,待 Grok 評分,待 Grok 評分
