Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,IP,International Paper Company,100,低,International Paper Company,36.15,19.1,14.73,62.1,1.54,33.26,33.19,0.3698,36.22,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔0.2%；站上EMA20(+8.7%)；1M報酬14.7%；超額報酬vs SPY:+14.8%；SPY:-0.1%&QQQ:+0.9%；RSI62；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
2,2,TKO,"TKO Group Holdings, Inc.",100,低,"TKO Group Holdings, Inc.",203.36,15.2,10.7,54.9,1.52,200.31,193.18,0.7663,216.7,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔6.2%；站上EMA20(+1.5%)；1M報酬10.7%；超額報酬vs SPY:+10.8%；SPY:-0.1%&QQQ:+0.9%；RSI55；MACD金叉多頭；站上SMA200,12,13,8,12,10,5,待 Grok 評分,待 Grok 評分
3,3,LEN,萊納房屋,100,低,Lennar Corporation,90.3,22.2,6.27,50.6,2.22,90.17,89.2,0.3644,95.22,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+9 · TC+10 · Bonus+5,從20日高點回檔5.2%；站上EMA20(+0.1%)；1M報酬6.3%；超額報酬vs SPY:+6.3%；SPY:-0.1%&QQQ:+0.9%；RSI51；MACD金叉多頭,18,13,12,9,10,5,待 Grok 評分,待 Grok 評分
4,4,WY,Weyerhaeuser Company,89,低,Weyerhaeuser Company,24.85,17.9,8.5,59.6,1.25,24.1,24.02,0.0946,25.32,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.9%；站上EMA20(+3.1%)；1M報酬8.5%；超額報酬vs SPY:+8.6%；SPY:-0.1%&QQQ:+0.9%；RSI60；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
5,5,CDW,CDW Corporation,87,低,CDW Corporation,132.19,16.9,32.44,58.2,1.25,126.48,123.94,0.9754,141.46,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔6.6%；站上EMA20(+4.5%)；1M報酬32.4%；超額報酬vs SPY:+32.5%；SPY:-0.1%&QQQ:+0.9%；RSI58；MACD金叉多頭,8,13,4,12,10,0,待 Grok 評分,待 Grok 評分
6,6,TRV,"The Travelers Companies, Inc.",83,低,"The Travelers Companies, Inc.",304.46,64.7,3.63,57.4,1.36,298.78,299.14,1.1075,308.59,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔1.3%；站上EMA20(+1.9%)；1M報酬3.6%；超額報酬vs SPY:+3.7%；SPY:-0.1%&QQQ:+0.9%；RSI57；MACD金叉多頭；站上SMA200,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
7,7,ASML,ASML,82,低,ASML Holding N.V. - New York Re,1863.55,718.2,17.83,65.9,1.35,1686.04,1536.09,17.9017,1903.5,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔2.1%；站上EMA20(+10.5%)；1M報酬17.8%；超額報酬vs SPY:+17.9%；SPY:-0.1%&QQQ:+0.9%；RSI66；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
8,8,J,Jacobs Solutions Inc.,81,低,Jacobs Solutions Inc.,127.0,15.0,18.77,58.9,1.06,121.56,122.59,1.208,128.78,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.4%；站上EMA20(+4.5%)；1M報酬18.8%；超額報酬vs SPY:+18.8%；SPY:-0.1%&QQQ:+0.9%；RSI59；MACD金叉多頭,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
9,9,CCL,Carnival Corporation Ltd.,81,低,Carnival Corporation Ltd.,29.18,40.4,17.29,60.5,1.14,27.18,26.74,0.1452,29.2,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.1%；站上EMA20(+7.4%)；1M報酬17.3%；超額報酬vs SPY:+17.4%；SPY:-0.1%&QQQ:+0.9%；RSI61；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
10,10,LUV,Southwest Airlines Company,81,低,Southwest Airlines Company,45.47,22.2,15.88,64.4,1.03,41.82,40.26,0.3029,45.7,低,基底+40 · CB+4 · PullbackQ+15 · VS+0 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.5%；站上EMA20(+8.7%)；1M報酬15.9%；超額報酬vs SPY:+16.0%；SPY:-0.1%&QQQ:+0.9%；RSI64；MACD金叉多頭；站上SMA200,4,15,0,12,10,0,待 Grok 評分,待 Grok 評分
