Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
11,11,Q,"Qnity Electronics, Inc.",100,低,"Qnity Electronics, Inc.",168.98,35.4,16.4,62.1,2.95,153.18,147.69,0.9295,170.07,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+10 · Bonus+5,從20日高點回檔0.6%；站上EMA20(+10.3%)；1M報酬16.4%；超額報酬vs SPY:+14.4%；SPY:+2.0%&QQQ:+5.6%；RSI62；MACD金叉多頭,18,15,12,12,10,5,待 Grok 評分,待 Grok 評分
12,12,MAS,Masco Corporation,100,低,Masco Corporation,74.38,15.1,15.92,61.5,1.75,71.43,69.37,0.3736,76.32,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.5%；站上EMA20(+4.1%)；1M報酬15.9%；超額報酬vs SPY:+13.9%；SPY:+2.0%&QQQ:+5.6%；RSI62；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
13,13,EMR,艾默生電氣,100,低,Emerson Electric Company,150.66,84.4,15.32,64.6,1.5,142.88,140.58,1.0975,152.88,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔1.5%；站上EMA20(+5.4%)；1M報酬15.3%；超額報酬vs SPY:+13.3%；SPY:+2.0%&QQQ:+5.6%；RSI65；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
14,14,CAT,卡特彼勒,100,低,"Caterpillar, Inc.",985.82,454.1,14.61,65.5,2.08,914.73,872.73,5.0612,994.49,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔0.9%；站上EMA20(+7.8%)；1M報酬14.6%；超額報酬vs SPY:+12.6%；SPY:+2.0%&QQQ:+5.6%；RSI65；MACD金叉多頭；站上SMA200,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
15,15,PHM,普爾特,100,低,"PulteGroup, Inc.",126.96,24.2,14.57,62.3,3.19,120.57,119.83,0.8837,128.56,中,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+10 · Bonus+5,從20日高點回檔1.2%；站上EMA20(+5.3%)；1M報酬14.6%；超額報酬vs SPY:+12.5%；SPY:+2.0%&QQQ:+5.6%；RSI62；MACD金叉多頭；站上SMA200,18,15,12,12,10,5,待 Grok 評分,待 Grok 評分
16,16,AMCR,Amcor plc,100,低,Amcor plc,41.08,19.0,13.83,61.1,1.73,39.4,38.84,0.3586,42.32,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.9%；站上EMA20(+4.3%)；1M報酬13.8%；超額報酬vs SPY:+11.8%；SPY:+2.0%&QQQ:+5.6%；RSI61；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
17,17,ETN,伊頓,100,低,"Eaton Corporation, PLC",421.77,163.8,13.42,58.5,1.5,403.38,404.63,1.6429,426.59,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔1.1%；站上EMA20(+4.6%)；1M報酬13.4%；超額報酬vs SPY:+11.4%；SPY:+2.0%&QQQ:+5.6%；RSI58；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
18,18,EXPE,"Expedia Group, Inc.",100,低,"Expedia Group, Inc.",240.9,28.9,12.28,59.0,1.93,230.87,235.7,2.4872,246.5,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.3%；站上EMA20(+4.3%)；1M報酬12.3%；超額報酬vs SPY:+10.2%；SPY:+2.0%&QQQ:+5.6%；RSI59；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
19,19,DASH,DoorDash,100,低,"DoorDash, Inc.",173.46,75.6,12.16,59.4,1.61,161.1,164.36,2.1658,174.34,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔0.5%；站上EMA20(+7.7%)；1M報酬12.2%；超額報酬vs SPY:+10.1%；SPY:+2.0%&QQQ:+5.6%；RSI59；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
20,20,BKNG,Booking控股,100,低,Booking Holdings Inc. Common St,171.78,133.1,11.44,56.5,2.3,167.27,169.13,1.2705,176.8,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.8%；站上EMA20(+2.7%)；1M報酬11.4%；超額報酬vs SPY:+9.4%；SPY:+2.0%&QQQ:+5.6%；RSI56；MACD金叉多頭,18,15,12,12,10,5,待 Grok 評分,待 Grok 評分
21,21,HD,家得寶,100,低,"Home Depot, Inc. (The)",334.28,333.3,11.36,61.7,2.02,321.19,321.05,2.8055,341.15,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+10 · Bonus+5,從20日高點回檔2.0%；站上EMA20(+4.1%)；1M報酬11.4%；超額報酬vs SPY:+9.3%；SPY:+2.0%&QQQ:+5.6%；RSI62；MACD金叉多頭,18,15,12,12,10,5,待 Grok 評分,待 Grok 評分
22,22,PFG,Principal Financial Group Inc,100,低,Principal Financial Group Inc,109.57,23.7,9.2,67.3,2.86,106.45,101.01,0.283,112.07,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+9 · TC+3 · Bonus+5,從20日高點回檔2.2%；站上EMA20(+2.9%)；1M報酬9.2%；超額報酬vs SPY:+7.2%；SPY:+2.0%&QQQ:+5.6%；RSI67；MACD金叉多頭；站上SMA200,18,15,12,9,3,5,待 Grok 評分,待 Grok 評分
23,23,USB,美合銀行,100,低,U.S. Bancorp,58.14,90.6,9.08,60.0,2.37,56.46,55.66,0.336,59.56,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+9 · TC+10 · Bonus+5,從20日高點回檔2.4%；站上EMA20(+3.0%)；1M報酬9.1%；超額報酬vs SPY:+7.0%；SPY:+2.0%&QQQ:+5.6%；RSI60；MACD金叉多頭；站上SMA200,18,15,12,9,10,5,待 Grok 評分,待 Grok 評分
24,24,SYF,Synchrony Financial,100,低,Synchrony Financial,75.26,25.3,8.46,59.5,2.26,72.63,73.26,0.5463,76.87,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+9 · TC+10 · Bonus+5,從20日高點回檔2.1%；站上EMA20(+3.6%)；1M報酬8.5%；超額報酬vs SPY:+6.4%；SPY:+2.0%&QQQ:+5.6%；RSI59；MACD金叉多頭；站上SMA200,18,15,12,9,10,5,待 Grok 評分,待 Grok 評分
25,25,TROW,"T. Rowe Price Group, Inc.",100,低,"T. Rowe Price Group, Inc.",107.65,23.1,7.1,65.5,2.19,105.29,101.42,0.203,110.85,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+9 · TC+3 · Bonus+5,從20日高點回檔2.9%；站上EMA20(+2.2%)；1M報酬7.1%；超額報酬vs SPY:+5.1%；SPY:+2.0%&QQQ:+5.6%；RSI66；MACD金叉多頭；站上SMA200,18,15,12,9,3,5,待 Grok 評分,待 Grok 評分
26,26,XYL,Xylem Inc.,100,低,Xylem Inc.,111.42,26.5,5.19,51.0,2.03,110.51,114.38,0.5853,113.08,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+6 · TC+10 · Bonus+5,從20日高點回檔1.5%；站上EMA20(+0.8%)；1M報酬5.2%；超額報酬vs SPY:+3.2%；SPY:+2.0%&QQQ:+5.6%；RSI51；MACD金叉多頭,18,15,12,6,10,5,待 Grok 評分,待 Grok 評分
27,27,ADI,亞德諾半導體,100,低,"Analog Devices, Inc.",434.46,211.6,5.15,59.0,2.26,413.85,400.01,0.2659,439.7,中,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+6 · TC+10 · Bonus+5,從20日高點回檔1.2%；站上EMA20(+5.0%)；1M報酬5.2%；超額報酬vs SPY:+3.1%；SPY:+2.0%&QQQ:+5.6%；RSI59；MACD金叉多頭；站上SMA200,18,15,12,6,10,5,待 Grok 評分,待 Grok 評分
28,28,LYV,"Live Nation Entertainment, Inc.",100,低,"Live Nation Entertainment, Inc.",171.24,39.8,5.05,57.5,2.99,168.12,163.54,0.5527,176.0,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+6 · TC+10 · Bonus+5,從20日高點回檔2.7%；站上EMA20(+1.9%)；1M報酬5.0%；超額報酬vs SPY:+3.0%；SPY:+2.0%&QQQ:+5.6%；RSI57；MACD金叉多頭；站上SMA200,18,15,12,6,10,5,待 Grok 評分,待 Grok 評分
29,29,NTRS,Northern Trust Corporation,100,低,Northern Trust Corporation,172.11,31.8,4.85,56.9,2.33,169.76,164.68,0.0833,176.99,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+6 · TC+10 · Bonus+5,從20日高點回檔2.8%；站上EMA20(+1.4%)；1M報酬4.9%；超額報酬vs SPY:+2.8%；SPY:+2.0%&QQQ:+5.6%；RSI57；MACD金叉多頭；站上SMA200,18,15,12,6,10,5,待 Grok 評分,待 Grok 評分
30,30,PEG,Public Service Enterprise Group,100,低,Public Service Enterprise Group,79.89,39.8,4.21,55.2,2.23,78.82,78.83,0.2981,81.66,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+6 · TC+10 · Bonus+5,從20日高點回檔2.2%；站上EMA20(+1.4%)；1M報酬4.2%；超額報酬vs SPY:+2.2%；SPY:+2.0%&QQQ:+5.6%；RSI55；MACD金叉多頭；站上SMA200,18,15,12,6,10,5,待 Grok 評分,待 Grok 評分
