Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,MRVL,美滿電子,100,低,MRVL,316.43,276.8,87.51,88.1,2.08,216.11,162.03,11.9033,324.2,中,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.4%；站上EMA20(+46.4%)；1M報酬87.5%；超額報酬vs SPY:+82.9%；SPY:+4.6%&QQQ:+8.7%；RSI88；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,DHR,丹納赫,96,低,DHR,186.64,132.1,6.88,62.7,1.61,176.41,180.99,2.2196,187.79,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔0.6%；站上EMA20(+5.8%)；1M報酬6.9%；超額報酬vs SPY:+2.3%；SPY:+4.6%&QQQ:+8.7%；RSI63；MACD金叉多頭,12,15,8,6,10,5,待 Grok 評分,待 Grok 評分
3,3,MRK,默克藥廠,96,低,MRK,120.26,297.0,6.28,58.8,1.72,116.25,116.15,0.2677,123.13,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+6 · TC+10 · Bonus+5,從20日高點回檔2.3%；站上EMA20(+3.5%)；1M報酬6.3%；超額報酬vs SPY:+1.7%；SPY:+4.6%&QQQ:+8.7%；RSI59；MACD金叉多頭；站上SMA200,12,15,8,6,10,5,待 Grok 評分,待 Grok 評分
4,4,EXPD,EXPD,94,低,EXPD,160.13,20.9,5.14,60.8,2.04,156.32,149.91,-0.0779,163.0,低,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+3 · TC+6 · Bonus+0,從20日高點回檔1.8%；站上EMA20(+2.4%)；1M報酬5.1%；超額報酬vs SPY:+0.5%；SPY:+4.6%&QQQ:+8.7%；RSI61；MACD多頭；站上SMA200,18,15,12,3,6,0,待 Grok 評分,待 Grok 評分
5,5,UNH,聯合健康,92,低,UNH,396.47,360.1,8.96,66.9,1.83,379.31,347.0,-2.7415,404.15,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+3 · Bonus+5,從20日高點回檔1.9%；站上EMA20(+4.5%)；1M報酬9.0%；超額報酬vs SPY:+4.4%；SPY:+4.6%&QQQ:+8.7%；RSI67；MACD待確認；站上SMA200,12,15,8,9,3,5,待 Grok 評分,待 Grok 評分
6,6,MDT,美敦力,88,低,MDT,81.93,105.2,5.32,60.3,1.66,77.62,81.4,0.6238,82.83,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+3 · TC+10 · Bonus+0,從20日高點回檔1.1%；站上EMA20(+5.5%)；1M報酬5.3%；超額報酬vs SPY:+0.7%；SPY:+4.6%&QQQ:+8.7%；RSI60；MACD金叉多頭,12,15,8,3,10,0,待 Grok 評分,待 Grok 評分
7,7,PCAR,PCAR,88,低,PCAR,118.07,62.1,4.42,59.0,1.83,113.38,117.15,0.9262,118.76,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+3 · TC+10 · Bonus+0,從20日高點回檔0.6%；站上EMA20(+4.1%)；1M報酬4.4%；超額報酬vs SPY:-0.2%；SPY:+4.6%&QQQ:+8.7%；RSI59；MACD金叉多頭；站上SMA200,12,15,8,3,10,0,待 Grok 評分,待 Grok 評分
8,8,FITB,FITB,88,低,FITB,51.8,46.9,2.98,62.2,1.53,49.52,48.99,0.2142,51.92,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+3 · TC+10 · Bonus+0,從20日高點回檔0.2%；站上EMA20(+4.6%)；1M報酬3.0%；超額報酬vs SPY:-1.6%；SPY:+4.6%&QQQ:+8.7%；RSI62；MACD金叉多頭；站上SMA200,12,15,8,3,10,0,待 Grok 評分,待 Grok 評分
9,9,CCI,皇冠城堡,84,低,CCI,93.79,40.9,5.26,61.2,1.68,90.37,87.46,-0.0967,94.16,中,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+3 · TC+6 · Bonus+0,從20日高點回檔0.4%；站上EMA20(+3.8%)；1M報酬5.3%；超額報酬vs SPY:+0.7%；SPY:+4.6%&QQQ:+8.7%；RSI61；MACD多頭；站上SMA200,12,15,8,3,6,0,待 Grok 評分,待 Grok 評分
10,10,LLY,禮來,82,低,LLY,1125.27,1003.4,13.99,67.8,1.28,1045.45,967.57,4.294,1149.1,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔2.1%；站上EMA20(+7.6%)；1M報酬14.0%；超額報酬vs SPY:+9.4%；SPY:+4.6%&QQQ:+8.7%；RSI68；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
