Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
11,11,HOOD,Robinhood,89,低,"Robinhood Markets, Inc.",92.23,83.1,17.84,60.5,1.32,83.64,79.78,0.6376,94.4,高,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.3%；站上EMA20(+10.3%)；1M報酬17.8%；超額報酬vs SPY:+17.9%；SPY:-0.1%&QQQ:+1.4%；RSI61；MACD金叉多頭,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
12,12,AJG,Arthur J. Gallagher & Co.,89,低,Arthur J. Gallagher & Co.,220.9,56.8,12.28,64.4,1.37,209.61,210.14,2.3989,225.34,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.0%；站上EMA20(+5.4%)；1M報酬12.3%；超額報酬vs SPY:+12.3%；SPY:-0.1%&QQQ:+1.4%；RSI64；MACD金叉多頭,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
13,13,FDX,聯邦快遞,89,低,FedEx Corporation,338.0,80.6,11.43,61.3,1.24,323.49,311.5,0.1031,341.14,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.9%；站上EMA20(+4.5%)；1M報酬11.4%；超額報酬vs SPY:+11.5%；SPY:-0.1%&QQQ:+1.4%；RSI61；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
14,14,WYNN,永利渡假,89,低,"Wynn Resorts, Limited",107.75,11.2,11.09,61.1,1.38,103.38,103.07,0.8252,110.17,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.2%；站上EMA20(+4.2%)；1M報酬11.1%；超額報酬vs SPY:+11.1%；SPY:-0.1%&QQQ:+1.4%；RSI61；MACD金叉多頭,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
15,15,J,Jacobs Solutions Inc.,89,低,Jacobs Solutions Inc.,126.31,14.9,11.0,58.0,1.24,120.99,122.61,1.1502,128.19,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔1.5%；站上EMA20(+4.4%)；1M報酬11.0%；超額報酬vs SPY:+11.1%；SPY:-0.1%&QQQ:+1.4%；RSI58；MACD金叉多頭,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
16,16,LEN,萊納房屋,89,低,Lennar Corporation,94.95,23.4,10.59,61.2,1.3,90.16,89.09,0.5721,95.22,中,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔0.3%；站上EMA20(+5.3%)；1M報酬10.6%；超額報酬vs SPY:+10.6%；SPY:-0.1%&QQQ:+1.4%；RSI61；MACD金叉多頭,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
17,17,CVS,CVS健康,89,低,CVS Health Corporation,100.48,128.2,5.6,72.7,1.76,93.63,86.05,0.2521,100.55,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+9 · TC+0 · Bonus+5,從20日高點回檔0.1%；站上EMA20(+7.3%)；1M報酬5.6%；超額報酬vs SPY:+5.7%；SPY:-0.1%&QQQ:+1.4%；RSI73；MACD金叉多頭；站上SMA200,12,15,8,9,0,5,待 Grok 評分,待 Grok 評分
18,18,MRK,默克藥廠,86,低,"Merck & Company, Inc.",120.76,298.3,7.47,58.8,1.26,117.7,116.22,0.2956,123.46,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔2.2%；站上EMA20(+2.6%)；1M報酬7.5%；超額報酬vs SPY:+7.5%；SPY:-0.1%&QQQ:+1.4%；RSI59；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
19,19,SWK,"Stanley Black & Decker, Inc.",86,低,"Stanley Black & Decker, Inc.",83.13,12.9,6.51,63.9,1.25,78.01,75.34,0.3001,83.27,高,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.2%；站上EMA20(+6.6%)；1M報酬6.5%；超額報酬vs SPY:+6.6%；SPY:-0.1%&QQQ:+1.4%；RSI64；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
20,20,TFC,特魯斯特金融,86,低,Truist Financial Corporation,50.68,63.1,6.05,62.2,1.37,48.75,48.82,0.2969,50.94,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.5%；站上EMA20(+4.0%)；1M報酬6.0%；超額報酬vs SPY:+6.1%；SPY:-0.1%&QQQ:+1.4%；RSI62；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
21,21,DRI,"Darden Restaurants, Inc.",86,低,"Darden Restaurants, Inc.",210.84,24.1,5.89,64.4,1.33,200.27,197.7,0.7325,211.0,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.1%；站上EMA20(+5.3%)；1M報酬5.9%；超額報酬vs SPY:+5.9%；SPY:-0.1%&QQQ:+1.4%；RSI64；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
22,22,USB,美合銀行,86,低,U.S. Bancorp,57.63,89.8,5.78,63.5,1.25,55.26,55.19,0.3493,57.68,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔0.1%；站上EMA20(+4.3%)；1M報酬5.8%；超額報酬vs SPY:+5.8%；SPY:-0.1%&QQQ:+1.4%；RSI63；MACD金叉多頭；站上SMA200,8,15,4,9,10,0,待 Grok 評分,待 Grok 評分
23,23,ABT,雅培,84,低,Abbott Laboratories,89.65,156.2,6.28,51.4,1.27,88.81,91.38,0.7256,92.73,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+9 · TC+10 · Bonus+0,從20日高點回檔3.3%；站上EMA20(+0.9%)；1M報酬6.3%；超額報酬vs SPY:+6.3%；SPY:-0.1%&QQQ:+1.4%；RSI51；MACD金叉多頭,8,13,4,9,10,0,待 Grok 評分,待 Grok 評分
24,24,FOXA,Fox Corporation,83,低,Fox Corporation,68.3,28.7,3.23,61.6,1.26,66.0,64.1,0.2449,69.18,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔1.3%；站上EMA20(+3.5%)；1M報酬3.2%；超額報酬vs SPY:+3.3%；SPY:-0.1%&QQQ:+1.4%；RSI62；MACD金叉多頭；站上SMA200,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
25,25,GPC,Genuine Parts Company,83,低,Genuine Parts Company,102.26,14.2,2.61,57.8,1.24,98.58,102.08,0.8617,102.43,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔0.2%；站上EMA20(+3.7%)；1M報酬2.6%；超額報酬vs SPY:+2.7%；SPY:-0.1%&QQQ:+1.4%；RSI58；MACD金叉多頭,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
26,26,TRV,"The Travelers Companies, Inc.",83,低,"The Travelers Companies, Inc.",303.9,64.6,2.32,56.8,1.26,298.18,298.83,0.9031,308.59,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+6 · TC+10 · Bonus+0,從20日高點回檔1.5%；站上EMA20(+1.9%)；1M報酬2.3%；超額報酬vs SPY:+2.4%；SPY:-0.1%&QQQ:+1.4%；RSI57；MACD金叉多頭；站上SMA200,8,15,4,6,10,0,待 Grok 評分,待 Grok 評分
27,27,HST,"Host Hotels & Resorts, Inc.",82,低,"Host Hotels & Resorts, Inc.",24.34,16.7,11.86,68.4,1.45,23.34,21.73,0.0367,24.9,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔2.2%；站上EMA20(+4.3%)；1M報酬11.9%；超額報酬vs SPY:+11.9%；SPY:-0.1%&QQQ:+1.4%；RSI68；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
28,28,STT,State Street Corporation,82,低,State Street Corporation,164.85,45.6,9.57,68.3,1.41,158.24,150.42,0.1759,165.57,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔0.4%；站上EMA20(+4.2%)；1M報酬9.6%；超額報酬vs SPY:+9.6%；SPY:-0.1%&QQQ:+1.4%；RSI68；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
29,29,INCY,Incyte Corporation,82,低,Incyte Corporation,107.83,21.5,8.78,69.3,1.33,99.89,97.51,1.0892,110.34,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔2.3%；站上EMA20(+7.9%)；1M報酬8.8%；超額報酬vs SPY:+8.8%；SPY:-0.1%&QQQ:+1.4%；RSI69；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
30,30,PNC,PNC金融,82,低,"PNC Financial Services Group, I",233.94,93.9,8.7,67.8,1.34,223.83,220.11,1.5996,236.09,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+3 · Bonus+0,從20日高點回檔0.9%；站上EMA20(+4.5%)；1M報酬8.7%；超額報酬vs SPY:+8.8%；SPY:-0.1%&QQQ:+1.4%；RSI68；MACD金叉多頭；站上SMA200,8,15,4,12,3,0,待 Grok 評分,待 Grok 評分
