Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,META,Meta平台,100,低,"Meta Platforms, Inc.",741.25,1876.5,35.91,77.9,2.39,639.91,608.35,10.8976,753.0,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔1.6%；站上EMA20(+15.8%)；1M報酬35.9%；超額報酬vs SPY:+34.2%；SPY:+1.7%&QQQ:+4.4%；RSI78；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,AMD,超微半導體,100,低,"Advanced Micro Devices, Inc.",615.52,1018.3,31.11,73.0,2.16,513.35,497.0,12.5822,616.69,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.2%；站上EMA20(+19.9%)；1M報酬31.1%；超額報酬vs SPY:+29.4%；SPY:+1.7%&QQQ:+4.4%；RSI73；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
3,3,ECHO,EchoStar Corporation,100,低,EchoStar Corporation,95.36,27.8,9.71,61.2,1.57,91.53,89.85,0.7146,96.04,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔0.7%；站上EMA20(+4.2%)；1M報酬9.7%；超額報酬vs SPY:+8.0%；SPY:+1.7%&QQQ:+4.4%；RSI61；MACD金叉多頭,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
4,4,WBD,"Warner Bros. Discovery, Inc. - ",99,低,"Warner Bros. Discovery, Inc. - ",30.8,77.3,9.1,75.8,7.89,28.33,27.46,0.0727,30.92,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+9 · TC+0 · Bonus+5,從20日高點回檔0.4%；站上EMA20(+8.7%)；1M報酬9.1%；超額報酬vs SPY:+7.4%；SPY:+1.7%&QQQ:+4.4%；RSI76；MACD金叉多頭；站上SMA200,18,15,12,9,0,5,待 Grok 評分,待 Grok 評分
5,5,MPC,Marathon Petroleum Corporation,96,低,Marathon Petroleum Corporation,402.38,113.8,12.32,62.7,1.51,390.55,348.96,-0.0662,431.08,低,基底+40 · CB+12 · PullbackQ+13 · VS+8 · RS+12 · TC+6 · Bonus+5,從20日高點回檔6.7%；站上EMA20(+3.0%)；1M報酬12.3%；超額報酬vs SPY:+10.6%；SPY:+1.7%&QQQ:+4.4%；RSI63；MACD多頭；站上SMA200,12,13,8,12,6,5,待 Grok 評分,待 Grok 評分
6,6,INTC,英特爾,92,低,Intel Corporation,121.78,654.7,32.18,70.9,1.86,101.37,97.33,2.5573,124.73,高,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.4%；站上EMA20(+20.1%)；1M報酬32.2%；超額報酬vs SPY:+30.5%；SPY:+1.7%&QQQ:+4.4%；RSI71；MACD金叉多頭；站上SMA200,12,15,8,12,0,5,待 Grok 評分,待 Grok 評分
7,7,HOOD,Robinhood,89,低,"Robinhood Markets, Inc.",123.3,111.7,29.65,62.3,1.2,111.29,103.4,0.2984,126.41,低,基底+40 · CB+8 · PullbackQ+15 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔2.5%；站上EMA20(+10.8%)；1M報酬29.7%；超額報酬vs SPY:+28.0%；SPY:+1.7%&QQQ:+4.4%；RSI62；MACD金叉多頭；站上SMA200,8,15,4,12,10,0,待 Grok 評分,待 Grok 評分
8,8,COIN,Coinbase,87,低,"Coinbase Global, Inc.",201.05,53.0,16.65,60.4,1.37,178.87,167.5,0.8405,208.33,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.5%；站上EMA20(+12.4%)；1M報酬16.7%；超額報酬vs SPY:+15.0%；SPY:+1.7%&QQQ:+4.4%；RSI60；MACD金叉多頭；站上SMA200,8,13,4,12,10,0,待 Grok 評分,待 Grok 評分
9,9,VLO,瓦萊羅,87,低,Valero Energy Corporation,393.27,108.6,15.16,63.4,1.2,378.64,339.58,0.8262,419.04,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔6.1%；站上EMA20(+3.9%)；1M報酬15.2%；超額報酬vs SPY:+13.5%；SPY:+1.7%&QQQ:+4.4%；RSI63；MACD金叉多頭；站上SMA200,8,13,4,12,10,0,待 Grok 評分,待 Grok 評分
10,10,COHR,Coherent Corp.,87,低,Coherent Corp.,321.52,60.8,10.86,57.1,1.22,295.47,296.71,4.7926,332.86,低,基底+40 · CB+8 · PullbackQ+13 · VS+4 · RS+12 · TC+10 · Bonus+0,從20日高點回檔3.4%；站上EMA20(+8.8%)；1M報酬10.9%；超額報酬vs SPY:+9.2%；SPY:+1.7%&QQQ:+4.4%；RSI57；MACD金叉多頭；站上SMA200,8,13,4,12,10,0,待 Grok 評分,待 Grok 評分
