Final_Rank,Rank,Ticker,CN_Name,New_Grok_Elite_Score,風險等級,Company_Name,Current_Price,Market_Cap_B,1M_Return_pct,RSI,Volume_Ratio,EMA20,SMA50,MACD_Hist,High_20,Gap_Risk,Score_Breakdown,Reason,CB_score,PullbackQ_score,VS_score,RS_score,TC_score,Bonus_score,X_Catalyst_Score,X_Catalyst_Reason
1,1,TMO,賽默飛世爾,100,低,Thermo Fisher Scientific Inc,572.32,211.2,21.94,73.2,2.5,522.79,489.6,1.5146,587.49,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.6%；站上EMA20(+9.5%)；1M報酬21.9%；超額報酬vs SPY:+21.3%；SPY:+0.6%&QQQ:-3.0%；RSI73；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
2,2,NSC,諾福克南方,100,低,Norfolk Southern Corporation,348.55,78.8,14.89,72.1,2.66,327.53,316.77,1.4611,358.6,中,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.8%；站上EMA20(+6.4%)；1M報酬14.9%；超額報酬vs SPY:+14.3%；SPY:+0.6%&QQQ:-3.0%；RSI72；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
3,3,CSX,CSX鐵路,100,低,CSX Corporation,52.81,98.6,14.41,74.8,2.23,49.43,47.41,0.1563,53.31,中,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔0.9%；站上EMA20(+6.8%)；1M報酬14.4%；超額報酬vs SPY:+13.8%；SPY:+0.6%&QQQ:-3.0%；RSI75；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
4,4,LMT,洛克希德馬丁,100,低,Lockheed Martin Corporation,568.59,134.5,12.89,68.5,2.6,521.65,521.04,2.8863,576.0,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+3 · Bonus+5,從20日高點回檔1.3%；站上EMA20(+9.0%)；1M報酬12.9%；超額報酬vs SPY:+12.3%；SPY:+0.6%&QQQ:-3.0%；RSI69；MACD金叉多頭；站上SMA200,18,15,12,12,3,5,待 Grok 評分,待 Grok 評分
5,5,RTX,雷神技術,100,低,RTX Corporation,209.16,286.8,12.22,71.6,2.16,194.33,185.52,0.3049,213.49,高,基底+40 · CB+18 · PullbackQ+15 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔2.0%；站上EMA20(+7.6%)；1M報酬12.2%；超額報酬vs SPY:+11.6%；SPY:+0.6%&QQQ:-3.0%；RSI72；MACD金叉多頭；站上SMA200,18,15,12,12,0,5,待 Grok 評分,待 Grok 評分
6,6,IR,Ingersoll Rand Inc.,100,低,Ingersoll Rand Inc.,84.31,33.0,10.01,62.3,1.51,80.27,75.98,0.2755,85.1,低,基底+40 · CB+12 · PullbackQ+15 · VS+8 · RS+12 · TC+10 · Bonus+5,從20日高點回檔0.9%；站上EMA20(+5.0%)；1M報酬10.0%；超額報酬vs SPY:+9.4%；SPY:+0.6%&QQQ:-3.0%；RSI62；MACD金叉多頭；站上SMA200,12,15,8,12,10,5,待 Grok 評分,待 Grok 評分
7,7,ALLE,Allegion plc,100,低,Allegion plc,154.57,13.0,20.05,75.4,2.7,138.65,133.74,1.0095,159.37,高,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔3.0%；站上EMA20(+11.5%)；1M報酬20.0%；超額報酬vs SPY:+19.4%；SPY:+0.6%&QQQ:-3.0%；RSI75；MACD金叉多頭；站上SMA200,18,13,12,12,0,5,待 Grok 評分,待 Grok 評分
8,8,UNP,聯合太平洋,100,低,Union Pacific Corporation,304.33,182.6,17.68,71.3,2.46,287.12,273.85,1.0727,315.99,中,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔3.7%；站上EMA20(+6.0%)；1M報酬17.7%；超額報酬vs SPY:+17.1%；SPY:+0.6%&QQQ:-3.0%；RSI71；MACD金叉多頭；站上SMA200,18,13,12,12,0,5,待 Grok 評分,待 Grok 評分
9,9,DGX,Quest Diagnostics Incorporated,100,低,Quest Diagnostics Incorporated,227.9,25.1,16.05,72.7,3.6,208.9,201.06,0.7427,237.78,高,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+12 · TC+0 · Bonus+5,從20日高點回檔4.2%；站上EMA20(+9.1%)；1M報酬16.0%；超額報酬vs SPY:+15.4%；SPY:+0.6%&QQQ:-3.0%；RSI73；MACD金叉多頭；站上SMA200,18,13,12,12,0,5,待 Grok 評分,待 Grok 評分
10,10,PCG,PG&E,100,低,Pacific Gas & Electric Co.,17.54,47.8,4.9,55.9,2.37,17.29,16.82,0.0398,18.11,低,基底+40 · CB+18 · PullbackQ+13 · VS+12 · RS+9 · TC+10 · Bonus+5,從20日高點回檔3.1%；站上EMA20(+1.4%)；1M報酬4.9%；超額報酬vs SPY:+4.3%；SPY:+0.6%&QQQ:-3.0%；RSI56；MACD金叉多頭；站上SMA200,18,13,12,9,10,5,待 Grok 評分,待 Grok 評分
